N,q,split,comparator,component,unit,med,p95,mean,bias,qop_max_abs_change,qop_passthrough_max_abs_change
1,1,test,vs_real_scifi_state,y,um,1819.8603261730088,33176.59102487795,7503.988733355307,90.96935305456986,0.0,0.0
1,1,test,vs_real_scifi_state,tx,mrad,67.67183686846612,252.39450713015336,90.69167996330548,-0.7151877150252762,0.0,0.0
1,1,test,vs_real_scifi_state,ty,mrad,0.8837726364399421,21.29147334511764,4.265733540802045,-0.17101301540877378,0.0,0.0
1,1,test,straight_line_vs_rk6_endpoint,x,um,450541.20897316607,1251923.9406943007,531992.5955562802,9884.314569471735,0.0,0.0
1,1,test,straight_line_vs_rk6_endpoint,y,um,893.211049591855,24433.496090929446,4831.48761598312,108.52751943555974,0.0,0.0
1,1,test,straight_line_vs_rk6_endpoint,tx,mrad,171.8266523561743,490.8245439316273,205.66065297521143,3.646110771404555,0.0,0.0
1,1,test,straight_line_vs_rk6_endpoint,ty,mrad,0.3084377832926598,11.172864866383968,2.2205866819141415,-0.061154129595571156,0.0,0.0
1,1,test,rk6_truth_vs_real_scifi_state,x,um,1269.9286840310435,12005.702236552635,3296.906744453611,-39.0585677517167,0.0,0.0
1,1,test,rk6_truth_vs_real_scifi_state,y,um,730.3814137381437,4817.166287647019,1460.9300642137061,93.48799953047588,0.0,0.0
1,1,test,rk6_truth_vs_real_scifi_state,tx,mrad,0.34881072371655,4.643161002162138,1.1860690425234515,-0.00872706446494271,0.0,0.0
1,1,test,rk6_truth_vs_real_scifi_state,ty,mrad,0.2251230917004049,1.3826840614363687,0.4282033979880854,0.04661076014106669,0.0,0.0
1,1,test,exact_scheme_vs_rk6_endpoint,x,um,170691.68281929282,684297.5553126378,237711.52793615757,-2266.512481765701,0.0,
1,1,test,exact_scheme_vs_rk6_endpoint,y,um,762.5697529855557,32813.15380979896,7059.076131908872,-38.66420550069593,0.0,
1,1,test,exact_scheme_vs_rk6_endpoint,tx,mrad,68.20484836082976,255.16124402990818,92.1497514377246,-0.813920673058537,0.0,
1,1,test,exact_scheme_vs_rk6_endpoint,ty,mrad,0.6354111391190607,20.30986650616826,4.246352203629469,-0.30941496074849273,0.0,
1,2,val,vs_rk6_endpoint,x,um,4145.923234164997,8782.526739659032,4599.197343466801,-338.699929177248,0.0,0.0
1,2,val,vs_rk6_endpoint,y,um,713.9453965689881,16900.168390495703,3510.191638965577,17.7054563830056,0.0,0.0
1,2,val,vs_rk6_endpoint,tx,mrad,3.943332361002694,15.055439764559873,5.359773436348726,0.20868757501935328,0.0,0.0
1,2,val,vs_rk6_endpoint,ty,mrad,0.10321046161032577,2.6836391864436533,0.5888805025614267,-0.08541562511706455,0.0,0.0
1,2,val,vs_real_scifi_state,x,um,3249.9302457433005,14978.07265518894,5208.2562668328355,-386.49967097664614,0.0,0.0
1,2,val,vs_real_scifi_state,y,um,1439.4167309499153,18601.245362329402,4615.410709714803,-49.19334946961073,0.0,0.0
1,2,val,vs_real_scifi_state,tx,mrad,4.296913180148118,19.524956762851108,6.384197770792655,0.19775651223485644,0.0,0.0
1,2,val,vs_real_scifi_state,ty,mrad,0.3030125689881466,3.3700610525650694,0.925174276671114,-0.059761368654224004,0.0,0.0
1,2,val,straight_line_vs_rk6_endpoint,x,um,452941.9385569637,1271615.6766418347,550215.9132434177,41618.78322767855,0.0,0.0
1,2,val,straight_line_vs_rk6_endpoint,y,um,939.8698722209815,26843.640905457592,5421.254429651422,-244.2714338410775,0.0,0.0
1,2,val,straight_line_vs_rk6_endpoint,tx,mrad,171.65128524149225,507.04651578564443,212.97744119602592,16.152241795459236,0.0,0.0
1,2,val,straight_line_vs_rk6_endpoint,ty,mrad,0.31992626243849964,14.429391014288012,2.497643817836807,0.038032989776136804,0.0,0.0
1,2,val,rk6_truth_vs_real_scifi_state,x,um,1372.6751053558246,12368.517364561547,3696.747692734388,-47.58627783002851,0.0,0.0
1,2,val,rk6_truth_vs_real_scifi_state,y,um,767.5951085464021,5835.671284375892,1918.4556712124586,-66.28849554554735,0.0,0.0
1,2,val,rk6_truth_vs_real_scifi_state,tx,mrad,0.3944228909283365,4.877535585362279,1.2899261902975303,-0.010919015564202064,0.0,0.0
1,2,val,rk6_truth_vs_real_scifi_state,ty,mrad,0.2241700032497712,1.5462122120480999,0.5447264670301872,0.025675432691703217,0.0,0.0
1,2,test,vs_rk6_endpoint,x,um,4049.844883036869,8625.78115652394,4391.656972367494,-313.68006652988106,0.0,0.0
1,2,test,vs_rk6_endpoint,y,um,642.1472925060812,14868.437947536378,3204.64765926688,-333.445902269318,0.0,0.0
1,2,test,vs_rk6_endpoint,tx,mrad,4.065607068853824,14.080059541746609,5.259774142273447,0.1716052252841878,0.0,0.0
1,2,test,vs_rk6_endpoint,ty,mrad,0.09318298542108222,2.3088047065751716,0.5150240983115223,-0.05840485746241466,0.0,0.0
1,2,test,vs_real_scifi_state,x,um,3120.504014291839,13263.503027853689,4583.925365379907,-353.286672938947,0.0,0.0
1,2,test,vs_real_scifi_state,y,um,1468.323195423924,15692.265507838663,3943.150190751353,-240.2135558839714,0.0,0.0
1,2,test,vs_real_scifi_state,tx,mrad,4.422534723768134,18.605836957562175,6.232002643457264,0.1628687864267334,0.0,0.0
1,2,test,vs_real_scifi_state,ty,mrad,0.2930150381987009,2.805710370610073,0.7517482226300237,-0.01179267218353,0.0,0.0
1,2,test,straight_line_vs_rk6_endpoint,x,um,450541.20897316607,1251923.9406943007,531992.5955562802,9884.314569471735,0.0,0.0
1,2,test,straight_line_vs_rk6_endpoint,y,um,893.211049591855,24433.496090929446,4831.48761598312,108.52751943555974,0.0,0.0
1,2,test,straight_line_vs_rk6_endpoint,tx,mrad,171.8266523561743,490.8245439316273,205.66065297521143,3.646110771404555,0.0,0.0
1,2,test,straight_line_vs_rk6_endpoint,ty,mrad,0.3084377832926598,11.172864866383968,2.2205866819141415,-0.061154129595571156,0.0,0.0
1,2,test,rk6_truth_vs_real_scifi_state,x,um,1269.9286840310435,12005.702236552635,3296.906744453611,-39.0585677517167,0.0,0.0
1,2,test,rk6_truth_vs_real_scifi_state,y,um,730.3814137381437,4817.166287647019,1460.9300642137061,93.48799953047588,0.0,0.0
1,2,test,rk6_truth_vs_real_scifi_state,tx,mrad,0.34881072371655,4.643161002162138,1.1860690425234515,-0.00872706446494271,0.0,0.0
1,2,test,rk6_truth_vs_real_scifi_state,ty,mrad,0.2251230917004049,1.3826840614363687,0.4282033979880854,0.04661076014106669,0.0,0.0
1,3,val,vs_rk6_endpoint,x,um,18121.01361694772,86334.52132086027,28570.03804005894,2760.835081806317,0.0,0.0
1,3,val,vs_rk6_endpoint,y,um,320.8579650305836,4391.005648431388,1029.9511358916864,-39.45420532971269,0.0,0.0
1,3,val,vs_rk6_endpoint,tx,mrad,4.293391455988949,28.07474306624719,8.118982910716248,0.8282699567454221,0.0,0.0
1,3,val,vs_rk6_endpoint,ty,mrad,0.08774493232431568,1.5708572996298251,0.331995745175749,-0.011436983220678609,0.0,0.0
1,3,val,vs_real_scifi_state,x,um,19367.634114855035,99794.87029895565,31692.09078159852,2713.7840331562584,0.0,0.0
1,3,val,vs_real_scifi_state,y,um,937.6101509530486,7384.587497126946,2352.316678701924,-106.42397365661819,0.0,0.0
1,3,val,vs_real_scifi_state,tx,mrad,4.629732440437573,32.874166364791975,9.242804821095946,0.8173346370029443,0.0,0.0
1,3,val,vs_real_scifi_state,ty,mrad,0.25971724118557804,2.2252741187968206,0.694032611615688,0.014629496837422267,0.0,0.0
1,3,val,straight_line_vs_rk6_endpoint,x,um,452941.9385569637,1271615.6766418347,550215.9132434177,41618.78322767855,0.0,0.0
1,3,val,straight_line_vs_rk6_endpoint,y,um,939.8698722209815,26843.640905457592,5421.254429651422,-244.2714338410775,0.0,0.0
1,3,val,straight_line_vs_rk6_endpoint,tx,mrad,171.65128524149225,507.04651578564443,212.97744119602592,16.152241795459236,0.0,0.0
1,3,val,straight_line_vs_rk6_endpoint,ty,mrad,0.31992626243849964,14.429391014288012,2.497643817836807,0.038032989776136804,0.0,0.0
1,3,val,rk6_truth_vs_real_scifi_state,x,um,1372.6751053558246,12368.517364561547,3696.747692734388,-47.58627783002851,0.0,0.0
1,3,val,rk6_truth_vs_real_scifi_state,y,um,767.5951085464021,5835.671284375892,1918.4556712124586,-66.28849554554735,0.0,0.0
1,3,val,rk6_truth_vs_real_scifi_state,tx,mrad,0.3944228909283365,4.877535585362279,1.2899261902975303,-0.010919015564202064,0.0,0.0
1,3,val,rk6_truth_vs_real_scifi_state,ty,mrad,0.2241700032497712,1.5462122120480999,0.5447264670301872,0.025675432691703217,0.0,0.0
1,3,test,vs_rk6_endpoint,x,um,17496.009713703643,76954.716537054,26205.27270352849,41.01391113666592,0.0,0.0
1,3,test,vs_rk6_endpoint,y,um,298.18202342145383,3896.582051351028,882.8423526639891,114.6300645447456,0.0,0.0
1,3,test,vs_rk6_endpoint,tx,mrad,4.055743029985681,24.46268667992742,7.26615581816864,-0.08646966569664498,0.0,0.0
1,3,test,vs_rk6_endpoint,ty,mrad,0.08196288469990762,1.410913064542522,0.29648120900313757,0.04243554958555072,0.0,0.0
1,3,test,vs_real_scifi_state,x,um,18867.807863347552,88981.81234769076,29069.387555698184,0.7624976703827847,0.0,0.0
1,3,test,vs_real_scifi_state,y,um,825.6101359753814,6306.486907041171,1798.6586178197429,207.70596512775177,0.0,0.0
1,3,test,vs_real_scifi_state,tx,mrad,4.477700927484896,29.71807632384821,8.32713077355024,-0.09524315140548159,0.0,0.0
1,3,test,vs_real_scifi_state,ty,mrad,0.2544296290963137,2.0044286737031265,0.5553849637857645,0.08931054962247782,0.0,0.0
1,3,test,straight_line_vs_rk6_endpoint,x,um,450541.20897316607,1251923.9406943007,531992.5955562802,9884.314569471735,0.0,0.0
1,3,test,straight_line_vs_rk6_endpoint,y,um,893.211049591855,24433.496090929446,4831.48761598312,108.52751943555974,0.0,0.0
1,3,test,straight_line_vs_rk6_endpoint,tx,mrad,171.8266523561743,490.8245439316273,205.66065297521143,3.646110771404555,0.0,0.0
1,3,test,straight_line_vs_rk6_endpoint,ty,mrad,0.3084377832926598,11.172864866383968,2.2205866819141415,-0.061154129595571156,0.0,0.0
1,3,test,rk6_truth_vs_real_scifi_state,x,um,1269.9286840310435,12005.702236552635,3296.906744453611,-39.0585677517167,0.0,0.0
1,3,test,rk6_truth_vs_real_scifi_state,y,um,730.3814137381437,4817.166287647019,1460.9300642137061,93.48799953047588,0.0,0.0
1,3,test,rk6_truth_vs_real_scifi_state,tx,mrad,0.34881072371655,4.643161002162138,1.1860690425234515,-0.00872706446494271,0.0,0.0
1,3,test,rk6_truth_vs_real_scifi_state,ty,mrad,0.2251230917004049,1.3826840614363687,0.4282033979880854,0.04661076014106669,0.0,0.0
1,3,test,exact_scheme_vs_rk6_endpoint,x,um,17535.46941857016,77576.27783493571,26259.597863781546,64.77654172483811,0.0,
1,3,test,exact_scheme_vs_rk6_endpoint,y,um,139.2832170888738,3267.529589684841,687.4178043715242,43.97453096400526,0.0,
1,3,test,exact_scheme_vs_rk6_endpoint,tx,mrad,4.041628611677714,24.413302830433253,7.283923952049198,-0.09232776765805362,0.0,
1,3,test,exact_scheme_vs_rk6_endpoint,ty,mrad,0.04158885546012327,0.9991502157639689,0.21672447411259507,0.009047725649595377,0.0,
1,4,val,vs_rk6_endpoint,x,um,4946.233027704579,40056.94547887503,10313.330106039031,-706.5160703171456,0.0,0.0
1,4,val,vs_rk6_endpoint,y,um,150.85004547836434,4096.979677947376,1000.4001961964783,-241.9060683342895,0.0,0.0
1,4,val,vs_rk6_endpoint,tx,mrad,1.527834359388719,12.579206467593156,3.326276189544646,-0.2095323163340561,0.0,0.0
1,4,val,vs_rk6_endpoint,ty,mrad,0.06409966623845131,1.3497541968602016,0.3458638748223045,-0.012835143626340884,0.0,0.0
1,4,val,vs_real_scifi_state,x,um,3349.5881462330813,35063.782299285165,8576.179341575298,-753.2383506305077,0.0,0.0
1,4,val,vs_real_scifi_state,y,um,867.3783559706862,7912.779313423127,2496.7462581545074,-307.3551532738665,0.0,0.0
1,4,val,vs_real_scifi_state,tx,mrad,1.039033298426986,10.517060777994427,2.6916400908147584,-0.22045238233643047,0.0,0.0
1,4,val,vs_real_scifi_state,ty,mrad,0.2757080187154159,2.646036658670995,0.7665451736873673,0.012702714315927836,0.0,0.0
1,4,val,straight_line_vs_rk6_endpoint,x,um,452941.9385569637,1271615.6766418347,550215.9132434177,41618.78322767855,0.0,0.0
1,4,val,straight_line_vs_rk6_endpoint,y,um,939.8698722209815,26843.640905457592,5421.254429651422,-244.2714338410775,0.0,0.0
1,4,val,straight_line_vs_rk6_endpoint,tx,mrad,171.65128524149225,507.04651578564443,212.97744119602592,16.152241795459236,0.0,0.0
1,4,val,straight_line_vs_rk6_endpoint,ty,mrad,0.31992626243849964,14.429391014288012,2.497643817836807,0.038032989776136804,0.0,0.0
1,4,val,rk6_truth_vs_real_scifi_state,x,um,1372.6751053558246,12368.517364561547,3696.747692734388,-47.58627783002851,0.0,0.0
1,4,val,rk6_truth_vs_real_scifi_state,y,um,767.5951085464021,5835.671284375892,1918.4556712124586,-66.28849554554735,0.0,0.0
1,4,val,rk6_truth_vs_real_scifi_state,tx,mrad,0.3944228909283365,4.877535585362279,1.2899261902975303,-0.010919015564202064,0.0,0.0
1,4,val,rk6_truth_vs_real_scifi_state,ty,mrad,0.2241700032497712,1.5462122120480999,0.5447264670301872,0.025675432691703217,0.0,0.0
1,4,test,vs_rk6_endpoint,x,um,4642.326611306629,34124.45555902608,8914.616428014298,-2.060945843440383,0.0,0.0
1,4,test,vs_rk6_endpoint,y,um,147.15983570725655,3218.412906077618,681.8804503977395,-68.94229579562237,0.0,0.0
1,4,test,vs_rk6_endpoint,tx,mrad,1.4444280476525462,10.494751791608591,2.8318887267631196,0.001303436173349599,0.0,0.0
1,4,test,vs_rk6_endpoint,ty,mrad,0.060060192713196764,1.2491190305771809,0.2788343599761327,-0.014211564686071777,0.0,0.0
1,4,test,vs_real_scifi_state,x,um,3205.174551000951,28428.85309149432,7022.948030531894,-40.683064208122566,0.0,0.0
1,4,test,vs_real_scifi_state,y,um,850.3350576010291,5821.8119682128945,1729.0330823125482,25.272454235795465,0.0,0.0
1,4,test,vs_real_scifi_state,tx,mrad,1.0086664807227308,8.751931409251194,2.229615501259503,-0.007379067624606024,0.0,0.0
1,4,test,vs_real_scifi_state,ty,mrad,0.24409341538241328,2.190573973427814,0.5814530433708592,0.0323028093304304,0.0,0.0
1,4,test,straight_line_vs_rk6_endpoint,x,um,450541.20897316607,1251923.9406943007,531992.5955562802,9884.314569471735,0.0,0.0
1,4,test,straight_line_vs_rk6_endpoint,y,um,893.211049591855,24433.496090929446,4831.48761598312,108.52751943555974,0.0,0.0
1,4,test,straight_line_vs_rk6_endpoint,tx,mrad,171.8266523561743,490.8245439316273,205.66065297521143,3.646110771404555,0.0,0.0
1,4,test,straight_line_vs_rk6_endpoint,ty,mrad,0.3084377832926598,11.172864866383968,2.2205866819141415,-0.061154129595571156,0.0,0.0
1,4,test,rk6_truth_vs_real_scifi_state,x,um,1269.9286840310435,12005.702236552635,3296.906744453611,-39.0585677517167,0.0,0.0
1,4,test,rk6_truth_vs_real_scifi_state,y,um,730.3814137381437,4817.166287647019,1460.9300642137061,93.48799953047588,0.0,0.0
1,4,test,rk6_truth_vs_real_scifi_state,tx,mrad,0.34881072371655,4.643161002162138,1.1860690425234515,-0.00872706446494271,0.0,0.0
1,4,test,rk6_truth_vs_real_scifi_state,ty,mrad,0.2251230917004049,1.3826840614363687,0.4282033979880854,0.04661076014106669,0.0,0.0
1,5,val,vs_rk6_endpoint,x,um,452.5887737920407,5416.519871122885,1412.5902435791425,148.33462188312345,0.0,0.0
1,5,val,vs_rk6_endpoint,y,um,110.37761311416716,1601.1829261293515,461.7579309457901,-100.52778299842355,0.0,0.0
1,5,val,vs_rk6_endpoint,tx,mrad,0.28860146824433164,1.902680702896806,0.6099772854193435,0.020687581658035945,0.0,0.0
1,5,val,vs_rk6_endpoint,ty,mrad,0.04926620442596841,0.6834322526940813,0.17901642524808134,-0.017371201844221914,0.0,0.0
1,5,val,vs_real_scifi_state,x,um,1848.9231801177084,16598.50036461247,4920.25848102541,101.04846351888834,0.0,0.0
1,5,val,vs_real_scifi_state,y,um,809.0044122767495,6502.34120139251,2125.7541505649024,-167.0059838792885,0.0,0.0
1,5,val,vs_real_scifi_state,tx,mrad,0.6375474932529546,6.230560150126151,1.8149531754110062,0.009759062467268612,0.0,0.0
1,5,val,vs_real_scifi_state,ty,mrad,0.24721288422129006,1.9436159676462637,0.623451953099071,0.008319047313287004,0.0,0.0
1,5,val,straight_line_vs_rk6_endpoint,x,um,452941.9385569637,1271615.6766418347,550215.9132434177,41618.78322767855,0.0,0.0
1,5,val,straight_line_vs_rk6_endpoint,y,um,939.8698722209815,26843.640905457592,5421.254429651422,-244.2714338410775,0.0,0.0
1,5,val,straight_line_vs_rk6_endpoint,tx,mrad,171.65128524149225,507.04651578564443,212.97744119602592,16.152241795459236,0.0,0.0
1,5,val,straight_line_vs_rk6_endpoint,ty,mrad,0.31992626243849964,14.429391014288012,2.497643817836807,0.038032989776136804,0.0,0.0
1,5,val,rk6_truth_vs_real_scifi_state,x,um,1372.6751053558246,12368.517364561547,3696.747692734388,-47.58627783002851,0.0,0.0
1,5,val,rk6_truth_vs_real_scifi_state,y,um,767.5951085464021,5835.671284375892,1918.4556712124586,-66.28849554554735,0.0,0.0
1,5,val,rk6_truth_vs_real_scifi_state,tx,mrad,0.3944228909283365,4.877535585362279,1.2899261902975303,-0.010919015564202064,0.0,0.0
1,5,val,rk6_truth_vs_real_scifi_state,ty,mrad,0.2241700032497712,1.5462122120480999,0.5447264670301872,0.025675432691703217,0.0,0.0
1,5,test,vs_rk6_endpoint,x,um,440.49031804073024,4750.981168507447,1124.7274271302322,-62.97523067877647,0.0,0.0
1,5,test,vs_rk6_endpoint,y,um,110.39679447341655,1580.6952050915759,403.3333613509766,-22.440514593623828,0.0,0.0
1,5,test,vs_rk6_endpoint,tx,mrad,0.28650137734392844,1.747176541907994,0.5218110365909739,0.020780900897952963,0.0,0.0
1,5,test,vs_rk6_endpoint,ty,mrad,0.0490897523526615,0.5820214731701211,0.16145548495378273,0.0016409524757113442,0.0,0.0
1,5,test,vs_real_scifi_state,x,um,1704.1736465713625,16134.055011713119,4206.989653676294,-102.1098133645574,0.0,0.0
1,5,test,vs_real_scifi_state,y,um,812.1828184482424,5625.789791290495,1618.2724186099047,71.1271745460801,0.0,0.0
1,5,test,vs_real_scifi_state,tx,mrad,0.6258394172019566,6.311977037123934,1.6269999309012593,0.01205517692952412,0.0,0.0
1,5,test,vs_real_scifi_state,ty,mrad,0.24574514552744633,1.6965372473893747,0.5075083750040847,0.048256183766595837,0.0,0.0
1,5,test,straight_line_vs_rk6_endpoint,x,um,450541.20897316607,1251923.9406943007,531992.5955562802,9884.314569471735,0.0,0.0
1,5,test,straight_line_vs_rk6_endpoint,y,um,893.211049591855,24433.496090929446,4831.48761598312,108.52751943555974,0.0,0.0
1,5,test,straight_line_vs_rk6_endpoint,tx,mrad,171.8266523561743,490.8245439316273,205.66065297521143,3.646110771404555,0.0,0.0
1,5,test,straight_line_vs_rk6_endpoint,ty,mrad,0.3084377832926598,11.172864866383968,2.2205866819141415,-0.061154129595571156,0.0,0.0
1,5,test,rk6_truth_vs_real_scifi_state,x,um,1269.9286840310435,12005.702236552635,3296.906744453611,-39.0585677517167,0.0,0.0
1,5,test,rk6_truth_vs_real_scifi_state,y,um,730.3814137381437,4817.166287647019,1460.9300642137061,93.48799953047588,0.0,0.0
1,5,test,rk6_truth_vs_real_scifi_state,tx,mrad,0.34881072371655,4.643161002162138,1.1860690425234515,-0.00872706446494271,0.0,0.0
1,5,test,rk6_truth_vs_real_scifi_state,ty,mrad,0.2251230917004049,1.3826840614363687,0.4282033979880854,0.04661076014106669,0.0,0.0
1,5,test,exact_scheme_vs_rk6_endpoint,x,um,371.0695064641243,3933.84253039115,963.5896462633356,23.122944298990262,0.0,
1,5,test,exact_scheme_vs_rk6_endpoint,y,um,20.641518418364146,790.2987157755495,199.412445691971,-19.71091903920995,0.0,
1,5,test,exact_scheme_vs_rk6_endpoint,tx,mrad,0.27053240661650824,1.5112780954496292,0.46840539898799965,0.04122208354711957,0.0,
1,5,test,exact_scheme_vs_rk6_endpoint,ty,mrad,0.004659973126319716,0.1560008389293849,0.04588902572050483,-0.00034396581686564197,0.0,
1,6,val,vs_rk6_endpoint,x,um,277.64777685274566,5296.26105990307,1452.1750815155592,265.56970348699656,0.0,0.0
1,6,val,vs_rk6_endpoint,y,um,151.09535327120227,2224.827192462927,671.1487189941967,-41.70257355379529,0.0,0.0
1,6,val,vs_rk6_endpoint,tx,mrad,0.08626848627361211,2.0402419496859157,0.5367868276513786,0.09251523197255153,0.0,0.0
1,6,val,vs_rk6_endpoint,ty,mrad,0.04849121297075855,0.9061344134442259,0.22368385582950467,-0.004459634826926786,0.0,0.0
1,6,val,vs_real_scifi_state,x,um,1705.7056512431927,18276.499063670813,4953.669165939017,218.3186807240269,0.0,0.0
1,6,val,vs_real_scifi_state,y,um,897.472852494559,7001.416558637933,2312.6839234788904,-108.09127251041883,0.0,0.0
1,6,val,vs_real_scifi_state,tx,mrad,0.44371235664972253,6.895859518158535,1.6968582465278037,0.08159197652666364,0.0,0.0
1,6,val,vs_real_scifi_state,ty,mrad,0.25599203335334964,2.1008395425060047,0.6668343668994795,0.021263429972786893,0.0,0.0
1,6,val,straight_line_vs_rk6_endpoint,x,um,452941.9385569637,1271615.6766418347,550215.9132434177,41618.78322767855,0.0,0.0
1,6,val,straight_line_vs_rk6_endpoint,y,um,939.8698722209815,26843.640905457592,5421.254429651422,-244.2714338410775,0.0,0.0
1,6,val,straight_line_vs_rk6_endpoint,tx,mrad,171.65128524149225,507.04651578564443,212.97744119602592,16.152241795459236,0.0,0.0
1,6,val,straight_line_vs_rk6_endpoint,ty,mrad,0.31992626243849964,14.429391014288012,2.497643817836807,0.038032989776136804,0.0,0.0
1,6,val,rk6_truth_vs_real_scifi_state,x,um,1372.6751053558246,12368.517364561547,3696.747692734388,-47.58627783002851,0.0,0.0
1,6,val,rk6_truth_vs_real_scifi_state,y,um,767.5951085464021,5835.671284375892,1918.4556712124586,-66.28849554554735,0.0,0.0
1,6,val,rk6_truth_vs_real_scifi_state,tx,mrad,0.3944228909283365,4.877535585362279,1.2899261902975303,-0.010919015564202064,0.0,0.0
1,6,val,rk6_truth_vs_real_scifi_state,ty,mrad,0.2241700032497712,1.5462122120480999,0.5447264670301872,0.025675432691703217,0.0,0.0
1,6,test,vs_rk6_endpoint,x,um,259.73005137846883,4684.817211732927,1028.1059022739894,-174.39128460068486,0.0,0.0
1,6,test,vs_rk6_endpoint,y,um,143.6276088723787,1988.8698520302332,556.2079218291067,-52.953826784682335,0.0,0.0
1,6,test,vs_rk6_endpoint,tx,mrad,0.08669873322460567,1.4496553849919978,0.35025739792151656,-0.08217184561453028,0.0,0.0
1,6,test,vs_rk6_endpoint,ty,mrad,0.046348663635426,0.7370810156201647,0.2005287512137699,-0.008986419568698967,0.0,0.0
1,6,test,vs_real_scifi_state,x,um,1578.4283168226239,15915.066678201187,4135.098503933106,-213.5891807325146,0.0,0.0
1,6,test,vs_real_scifi_state,y,um,827.0977324589239,5804.8051951476855,1747.8323462957192,40.33092316911578,0.0,0.0
1,6,test,vs_real_scifi_state,tx,mrad,0.4112379445426889,5.603344318247774,1.4181069878949837,-0.09088771458687069,0.0,0.0
1,6,test,vs_real_scifi_state,ty,mrad,0.24054224688922418,1.7622144399456405,0.5303770274712274,0.03764169291133094,0.0,0.0
1,6,test,straight_line_vs_rk6_endpoint,x,um,450541.20897316607,1251923.9406943007,531992.5955562802,9884.314569471735,0.0,0.0
1,6,test,straight_line_vs_rk6_endpoint,y,um,893.211049591855,24433.496090929446,4831.48761598312,108.52751943555974,0.0,0.0
1,6,test,straight_line_vs_rk6_endpoint,tx,mrad,171.8266523561743,490.8245439316273,205.66065297521143,3.646110771404555,0.0,0.0
1,6,test,straight_line_vs_rk6_endpoint,ty,mrad,0.3084377832926598,11.172864866383968,2.2205866819141415,-0.061154129595571156,0.0,0.0
1,6,test,rk6_truth_vs_real_scifi_state,x,um,1269.9286840310435,12005.702236552635,3296.906744453611,-39.0585677517167,0.0,0.0
1,6,test,rk6_truth_vs_real_scifi_state,y,um,730.3814137381437,4817.166287647019,1460.9300642137061,93.48799953047588,0.0,0.0
1,6,test,rk6_truth_vs_real_scifi_state,tx,mrad,0.34881072371655,4.643161002162138,1.1860690425234515,-0.00872706446494271,0.0,0.0
1,6,test,rk6_truth_vs_real_scifi_state,ty,mrad,0.2251230917004049,1.3826840614363687,0.4282033979880854,0.04661076014106669,0.0,0.0
1,7,val,vs_rk6_endpoint,x,um,258.84416932456134,5847.453971319258,1295.06044613542,-284.759838268967,0.0,0.0
1,7,val,vs_rk6_endpoint,y,um,204.13956536947353,1920.867207285593,538.865308427453,75.00352627259517,0.0,0.0
1,7,val,vs_rk6_endpoint,tx,mrad,0.10451168846778436,1.929005702291897,0.438558911507629,-0.0992087246840201,0.0,0.0
1,7,val,vs_rk6_endpoint,ty,mrad,0.07611958172803329,0.8076621561207018,0.22346832441241898,0.036136026994912626,0.0,0.0
1,7,val,vs_real_scifi_state,x,um,1367.008173503109,13721.90039106863,3926.983560658593,-332.4617864329863,0.0,0.0
1,7,val,vs_real_scifi_state,y,um,891.5654540701325,6459.456752518874,2121.2532901157997,8.952291292374724,0.0,0.0
1,7,val,vs_real_scifi_state,tx,mrad,0.4061973413028719,5.207933045076478,1.3818492885175537,-0.11012077303536513,0.0,0.0
1,7,val,vs_real_scifi_state,ty,mrad,0.260465332694422,2.0095653076952735,0.6530357650018793,0.06178486310734045,0.0,0.0
1,7,val,straight_line_vs_rk6_endpoint,x,um,452941.9385569637,1271615.6766418347,550215.9132434177,41618.78322767855,0.0,0.0
1,7,val,straight_line_vs_rk6_endpoint,y,um,939.8698722209815,26843.640905457592,5421.254429651422,-244.2714338410775,0.0,0.0
1,7,val,straight_line_vs_rk6_endpoint,tx,mrad,171.65128524149225,507.04651578564443,212.97744119602592,16.152241795459236,0.0,0.0
1,7,val,straight_line_vs_rk6_endpoint,ty,mrad,0.31992626243849964,14.429391014288012,2.497643817836807,0.038032989776136804,0.0,0.0
1,7,val,rk6_truth_vs_real_scifi_state,x,um,1372.6751053558246,12368.517364561547,3696.747692734388,-47.58627783002851,0.0,0.0
1,7,val,rk6_truth_vs_real_scifi_state,y,um,767.5951085464021,5835.671284375892,1918.4556712124586,-66.28849554554735,0.0,0.0
1,7,val,rk6_truth_vs_real_scifi_state,tx,mrad,0.3944228909283365,4.877535585362279,1.2899261902975303,-0.010919015564202064,0.0,0.0
1,7,val,rk6_truth_vs_real_scifi_state,ty,mrad,0.2241700032497712,1.5462122120480999,0.5447264670301872,0.025675432691703217,0.0,0.0
1,7,test,vs_rk6_endpoint,x,um,252.82788849343163,4114.859999103776,1008.5271972723331,39.791935878965624,0.0,0.0
1,7,test,vs_rk6_endpoint,y,um,199.5447873452889,1990.9249686969833,526.9541070220777,108.91463975866552,0.0,0.0
1,7,test,vs_rk6_endpoint,tx,mrad,0.09663039317475697,1.312675975873453,0.3390510155843999,-0.004060430069260861,0.0,0.0
1,7,test,vs_rk6_endpoint,ty,mrad,0.07100751273208562,0.8252586529985592,0.20885105521471065,0.04414685512795464,0.0,0.0
1,7,test,vs_real_scifi_state,x,um,1353.4114824433345,13779.26900250665,3452.5794152407734,0.5670567278458511,0.0,0.0
