tag,width,depth,q,mode,seed,column,direction,component,unit,exponent,n_checkpoints
w256_d4_q14_physics_s0,256,4,14,physics,0,100 mm,forward,y,um,2.14196,45
w256_d4_q14_physics_s0,256,4,14,physics,0,100 mm,forward,tx,mrad,1.03111,45
w256_d4_q14_physics_s0,256,4,14,physics,0,100 mm,forward,ty,mrad,0.973541,45
w256_d4_q14_physics_s0,256,4,14,physics,0,100 mm,forward,max_xy,um,2.32808,45
w256_d4_q14_physics_s0,256,4,14,physics,0,100 mm,backward,x,um,1.91101,45
w256_d4_q14_physics_s0,256,4,14,physics,0,100 mm,backward,y,um,1.94524,45
w256_d4_q14_physics_s0,256,4,14,physics,0,100 mm,backward,tx,mrad,0.895129,45
w256_d4_q14_physics_s0,256,4,14,physics,0,100 mm,backward,ty,mrad,0.653421,45
w256_d4_q14_physics_s0,256,4,14,physics,0,100 mm,backward,max_xy,um,1.86018,45
w256_d4_q14_physics_s0,256,4,14,physics,0,1000 mm,forward,x,um,1.25137,50
w256_d4_q14_physics_s0,256,4,14,physics,0,1000 mm,forward,y,um,1.82397,50
w256_d4_q14_physics_s0,256,4,14,physics,0,1000 mm,forward,tx,mrad,0.647626,50
w256_d4_q14_physics_s0,256,4,14,physics,0,1000 mm,forward,ty,mrad,0.754379,50
w256_d4_q14_physics_s0,256,4,14,physics,0,1000 mm,forward,max_xy,um,1.3934,50
w256_d4_q14_physics_s0,256,4,14,physics,0,1000 mm,backward,x,um,1.19751,50
w256_d4_q14_physics_s0,256,4,14,physics,0,1000 mm,backward,y,um,1.18509,50
w256_d4_q14_physics_s0,256,4,14,physics,0,1000 mm,backward,tx,mrad,0.632189,50
w256_d4_q14_physics_s0,256,4,14,physics,0,1000 mm,backward,ty,mrad,1.05725,50
w256_d4_q14_physics_s0,256,4,14,physics,0,1000 mm,backward,max_xy,um,1.18007,50
w256_d4_q14_physics_s1,256,4,14,physics,1,0.1 mm,forward,x,um,2.49176,46
w256_d4_q14_physics_s1,256,4,14,physics,1,0.1 mm,forward,y,um,2.33136,46
w256_d4_q14_physics_s1,256,4,14,physics,1,0.1 mm,forward,tx,mrad,1.36347,46
w256_d4_q14_physics_s1,256,4,14,physics,1,0.1 mm,forward,ty,mrad,1.13515,46
w256_d4_q14_physics_s1,256,4,14,physics,1,0.1 mm,forward,max_xy,um,2.49176,46
w256_d4_q14_physics_s1,256,4,14,physics,1,0.1 mm,backward,x,um,2.07403,46
w256_d4_q14_physics_s1,256,4,14,physics,1,0.1 mm,backward,y,um,2.02443,46
w256_d4_q14_physics_s1,256,4,14,physics,1,0.1 mm,backward,tx,mrad,0.987216,46
w256_d4_q14_physics_s1,256,4,14,physics,1,0.1 mm,backward,ty,mrad,1.07987,46
w256_d4_q14_physics_s1,256,4,14,physics,1,0.1 mm,backward,max_xy,um,2.06908,46
w256_d4_q14_physics_s1,256,4,14,physics,1,1 mm,forward,x,um,2.47108,45
w256_d4_q14_physics_s1,256,4,14,physics,1,1 mm,forward,y,um,2.32335,45
w256_d4_q14_physics_s1,256,4,14,physics,1,1 mm,forward,tx,mrad,1.3766,45
w256_d4_q14_physics_s1,256,4,14,physics,1,1 mm,forward,ty,mrad,1.11089,45
w256_d4_q14_physics_s1,256,4,14,physics,1,1 mm,forward,max_xy,um,2.47108,45
w256_d4_q14_physics_s1,256,4,14,physics,1,1 mm,backward,x,um,2.14128,45
w256_d4_q14_physics_s1,256,4,14,physics,1,1 mm,backward,y,um,2.01975,45
w256_d4_q14_physics_s1,256,4,14,physics,1,1 mm,backward,tx,mrad,1.03129,45
w256_d4_q14_physics_s1,256,4,14,physics,1,1 mm,backward,ty,mrad,1.0854,45
w256_d4_q14_physics_s1,256,4,14,physics,1,1 mm,backward,max_xy,um,2.13458,45
w256_d4_q14_physics_s1,256,4,14,physics,1,10 mm,forward,x,um,2.52613,45
w256_d4_q14_physics_s1,256,4,14,physics,1,10 mm,forward,y,um,2.30238,45
w256_d4_q14_physics_s1,256,4,14,physics,1,10 mm,forward,tx,mrad,1.45158,45
w256_d4_q14_physics_s1,256,4,14,physics,1,10 mm,forward,ty,mrad,1.1151,45
w256_d4_q14_physics_s1,256,4,14,physics,1,10 mm,forward,max_xy,um,2.52613,45
w256_d4_q14_physics_s1,256,4,14,physics,1,10 mm,backward,x,um,2.18837,45
w256_d4_q14_physics_s1,256,4,14,physics,1,10 mm,backward,y,um,1.97627,45
w256_d4_q14_physics_s1,256,4,14,physics,1,10 mm,backward,tx,mrad,1.07064,45
w256_d4_q14_physics_s1,256,4,14,physics,1,10 mm,backward,ty,mrad,0.959143,45
w256_d4_q14_physics_s1,256,4,14,physics,1,10 mm,backward,max_xy,um,2.16794,45
w256_d4_q14_physics_s1,256,4,14,physics,1,100 mm,forward,x,um,2.23785,45
w256_d4_q14_physics_s1,256,4,14,physics,1,100 mm,forward,y,um,1.99765,45
w256_d4_q14_physics_s1,256,4,14,physics,1,100 mm,forward,tx,mrad,1.15496,45
w256_d4_q14_physics_s1,256,4,14,physics,1,100 mm,forward,ty,mrad,0.957864,45
w256_d4_q14_physics_s1,256,4,14,physics,1,100 mm,forward,max_xy,um,2.17958,45
w256_d4_q14_physics_s1,256,4,14,physics,1,100 mm,backward,x,um,1.90022,45
w256_d4_q14_physics_s1,256,4,14,physics,1,100 mm,backward,y,um,1.75942,45
w256_d4_q14_physics_s1,256,4,14,physics,1,100 mm,backward,tx,mrad,0.881983,45
w256_d4_q14_physics_s1,256,4,14,physics,1,100 mm,backward,ty,mrad,0.647232,45
w256_d4_q14_physics_s1,256,4,14,physics,1,100 mm,backward,max_xy,um,1.84949,45
w256_d4_q14_physics_s1,256,4,14,physics,1,1000 mm,forward,x,um,1.47236,50
w256_d4_q14_physics_s1,256,4,14,physics,1,1000 mm,forward,y,um,1.68526,50
w256_d4_q14_physics_s1,256,4,14,physics,1,1000 mm,forward,tx,mrad,0.458777,50
w256_d4_q14_physics_s1,256,4,14,physics,1,1000 mm,forward,ty,mrad,0.897884,50
w256_d4_q14_physics_s1,256,4,14,physics,1,1000 mm,forward,max_xy,um,1.49899,50
w256_d4_q14_physics_s1,256,4,14,physics,1,1000 mm,backward,x,um,1.14795,50
w256_d4_q14_physics_s1,256,4,14,physics,1,1000 mm,backward,y,um,1.94412,50
w256_d4_q14_physics_s1,256,4,14,physics,1,1000 mm,backward,tx,mrad,0.813399,50
w256_d4_q14_physics_s1,256,4,14,physics,1,1000 mm,backward,ty,mrad,0.935766,50
w256_d4_q14_physics_s1,256,4,14,physics,1,1000 mm,backward,max_xy,um,1.24312,50
w256_d4_q14_physics_s2,256,4,14,physics,2,0.1 mm,forward,x,um,2.50019,46
w256_d4_q14_physics_s2,256,4,14,physics,2,0.1 mm,forward,y,um,2.03846,46
w256_d4_q14_physics_s2,256,4,14,physics,2,0.1 mm,forward,tx,mrad,1.46736,46
w256_d4_q14_physics_s2,256,4,14,physics,2,0.1 mm,forward,ty,mrad,1.14313,46
w256_d4_q14_physics_s2,256,4,14,physics,2,0.1 mm,forward,max_xy,um,2.50019,46
w256_d4_q14_physics_s2,256,4,14,physics,2,0.1 mm,backward,x,um,2.10953,46
w256_d4_q14_physics_s2,256,4,14,physics,2,0.1 mm,backward,y,um,2.02289,46
w256_d4_q14_physics_s2,256,4,14,physics,2,0.1 mm,backward,tx,mrad,0.869072,46
w256_d4_q14_physics_s2,256,4,14,physics,2,0.1 mm,backward,ty,mrad,0.906233,46
w256_d4_q14_physics_s2,256,4,14,physics,2,0.1 mm,backward,max_xy,um,2.1067,46
w256_d4_q14_physics_s2,256,4,14,physics,2,1 mm,forward,x,um,2.43127,45
w256_d4_q14_physics_s2,256,4,14,physics,2,1 mm,forward,y,um,1.97349,45
w256_d4_q14_physics_s2,256,4,14,physics,2,1 mm,forward,tx,mrad,1.40015,45
w256_d4_q14_physics_s2,256,4,14,physics,2,1 mm,forward,ty,mrad,1.09265,45
w256_d4_q14_physics_s2,256,4,14,physics,2,1 mm,forward,max_xy,um,2.43127,45
w256_d4_q14_physics_s2,256,4,14,physics,2,1 mm,backward,x,um,2.06259,45
w256_d4_q14_physics_s2,256,4,14,physics,2,1 mm,backward,y,um,1.95781,45
w256_d4_q14_physics_s2,256,4,14,physics,2,1 mm,backward,tx,mrad,0.850286,45
w256_d4_q14_physics_s2,256,4,14,physics,2,1 mm,backward,ty,mrad,0.799018,45
w256_d4_q14_physics_s2,256,4,14,physics,2,1 mm,backward,max_xy,um,2.05206,45
w256_d4_q14_physics_s2,256,4,14,physics,2,10 mm,forward,x,um,2.40295,45
w256_d4_q14_physics_s2,256,4,14,physics,2,10 mm,forward,y,um,1.98591,45
w256_d4_q14_physics_s2,256,4,14,physics,2,10 mm,forward,tx,mrad,1.41041,45
w256_d4_q14_physics_s2,256,4,14,physics,2,10 mm,forward,ty,mrad,0.989418,45
w256_d4_q14_physics_s2,256,4,14,physics,2,10 mm,forward,max_xy,um,2.40295,45
w256_d4_q14_physics_s2,256,4,14,physics,2,10 mm,backward,x,um,2.09507,45
w256_d4_q14_physics_s2,256,4,14,physics,2,10 mm,backward,y,um,1.96874,45
w256_d4_q14_physics_s2,256,4,14,physics,2,10 mm,backward,tx,mrad,0.920163,45
w256_d4_q14_physics_s2,256,4,14,physics,2,10 mm,backward,ty,mrad,0.789337,45
w256_d4_q14_physics_s2,256,4,14,physics,2,10 mm,backward,max_xy,um,2.07972,45
w256_d4_q14_physics_s2,256,4,14,physics,2,100 mm,forward,x,um,2.37633,45
w256_d4_q14_physics_s2,256,4,14,physics,2,100 mm,forward,y,um,2.20851,45
w256_d4_q14_physics_s2,256,4,14,physics,2,100 mm,forward,tx,mrad,1.12952,45
w256_d4_q14_physics_s2,256,4,14,physics,2,100 mm,forward,ty,mrad,1.06317,45
w256_d4_q14_physics_s2,256,4,14,physics,2,100 mm,forward,max_xy,um,2.36351,45
w256_d4_q14_physics_s2,256,4,14,physics,2,100 mm,backward,x,um,2.19005,45
w256_d4_q14_physics_s2,256,4,14,physics,2,100 mm,backward,y,um,1.81161,45
w256_d4_q14_physics_s2,256,4,14,physics,2,100 mm,backward,tx,mrad,1.16153,45
w256_d4_q14_physics_s2,256,4,14,physics,2,100 mm,backward,ty,mrad,0.534969,45
w256_d4_q14_physics_s2,256,4,14,physics,2,100 mm,backward,max_xy,um,2.13391,45
w256_d4_q14_physics_s2,256,4,14,physics,2,1000 mm,forward,x,um,1.44511,50
w256_d4_q14_physics_s2,256,4,14,physics,2,1000 mm,forward,y,um,1.21106,50
w256_d4_q14_physics_s2,256,4,14,physics,2,1000 mm,forward,tx,mrad,0.278558,50
w256_d4_q14_physics_s2,256,4,14,physics,2,1000 mm,forward,ty,mrad,0.772389,50
w256_d4_q14_physics_s2,256,4,14,physics,2,1000 mm,forward,max_xy,um,1.40479,50
w256_d4_q14_physics_s2,256,4,14,physics,2,1000 mm,backward,x,um,1.51449,50
w256_d4_q14_physics_s2,256,4,14,physics,2,1000 mm,backward,y,um,1.56267,50
w256_d4_q14_physics_s2,256,4,14,physics,2,1000 mm,backward,tx,mrad,0.747192,50
w256_d4_q14_physics_s2,256,4,14,physics,2,1000 mm,backward,ty,mrad,0.891925,50
w256_d4_q14_physics_s2,256,4,14,physics,2,1000 mm,backward,max_xy,um,1.56567,50
w256_d4_q16_data_s0,256,4,16,data,0,0.1 mm,forward,x,um,2.4129,46
w256_d4_q16_data_s0,256,4,16,data,0,0.1 mm,forward,y,um,2.15123,46
w256_d4_q16_data_s0,256,4,16,data,0,0.1 mm,forward,tx,mrad,1.35955,46
w256_d4_q16_data_s0,256,4,16,data,0,0.1 mm,forward,ty,mrad,0.96394,46
w256_d4_q16_data_s0,256,4,16,data,0,0.1 mm,forward,max_xy,um,2.4129,46
w256_d4_q16_data_s0,256,4,16,data,0,0.1 mm,backward,x,um,2.38585,46
w256_d4_q16_data_s0,256,4,16,data,0,0.1 mm,backward,y,um,1.6696,46
w256_d4_q16_data_s0,256,4,16,data,0,0.1 mm,backward,tx,mrad,1.29376,46
w256_d4_q16_data_s0,256,4,16,data,0,0.1 mm,backward,ty,mrad,0.668147,46
w256_d4_q16_data_s0,256,4,16,data,0,0.1 mm,backward,max_xy,um,2.36839,46
w256_d4_q16_data_s0,256,4,16,data,0,1 mm,forward,x,um,2.0964,45
w256_d4_q16_data_s0,256,4,16,data,0,1 mm,forward,y,um,2.02835,45
w256_d4_q16_data_s0,256,4,16,data,0,1 mm,forward,tx,mrad,1.30554,45
w256_d4_q16_data_s0,256,4,16,data,0,1 mm,forward,ty,mrad,0.983023,45
w256_d4_q16_data_s0,256,4,16,data,0,1 mm,forward,max_xy,um,2.1548,45
w256_d4_q16_data_s0,256,4,16,data,0,1 mm,backward,x,um,2.02789,45
w256_d4_q16_data_s0,256,4,16,data,0,1 mm,backward,y,um,1.61346,45
w256_d4_q16_data_s0,256,4,16,data,0,1 mm,backward,tx,mrad,0.898505,45
w256_d4_q16_data_s0,256,4,16,data,0,1 mm,backward,ty,mrad,0.526593,45
w256_d4_q16_data_s0,256,4,16,data,0,1 mm,backward,max_xy,um,1.97056,45
w256_d4_q16_data_s0,256,4,16,data,0,10 mm,forward,x,um,1.75041,45
w256_d4_q16_data_s0,256,4,16,data,0,10 mm,forward,y,um,1.94903,45
w256_d4_q16_data_s0,256,4,16,data,0,10 mm,forward,tx,mrad,0.594525,45
w256_d4_q16_data_s0,256,4,16,data,0,10 mm,forward,ty,mrad,0.878686,45
w256_d4_q16_data_s0,256,4,16,data,0,10 mm,forward,max_xy,um,1.86741,45
w256_d4_q16_data_s0,256,4,16,data,0,10 mm,backward,x,um,1.9195,45
w256_d4_q16_data_s0,256,4,16,data,0,10 mm,backward,y,um,1.76257,45
w256_d4_q16_data_s0,256,4,16,data,0,10 mm,backward,tx,mrad,0.896291,45
w256_d4_q16_data_s0,256,4,16,data,0,10 mm,backward,ty,mrad,0.85416,45
w256_d4_q16_data_s0,256,4,16,data,0,10 mm,backward,max_xy,um,1.87865,45
w256_d4_q16_data_s0,256,4,16,data,0,100 mm,forward,x,um,1.64259,45
w256_d4_q16_data_s0,256,4,16,data,0,100 mm,forward,y,um,2.11402,45
w256_d4_q16_data_s0,256,4,16,data,0,100 mm,forward,tx,mrad,0.564836,45
w256_d4_q16_data_s0,256,4,16,data,0,100 mm,forward,ty,mrad,0.901833,45
w256_d4_q16_data_s0,256,4,16,data,0,100 mm,forward,max_xy,um,1.80047,45
w256_d4_q16_data_s0,256,4,16,data,0,100 mm,backward,x,um,1.97613,45
w256_d4_q16_data_s0,256,4,16,data,0,100 mm,backward,y,um,1.93472,45
w256_d4_q16_data_s0,256,4,16,data,0,100 mm,backward,tx,mrad,0.81429,45
w256_d4_q16_data_s0,256,4,16,data,0,100 mm,backward,ty,mrad,0.792202,45
w256_d4_q16_data_s0,256,4,16,data,0,100 mm,backward,max_xy,um,1.94609,45
w256_d4_q16_data_s0,256,4,16,data,0,1000 mm,forward,x,um,1.53742,50
w256_d4_q16_data_s0,256,4,16,data,0,1000 mm,forward,y,um,1.6522,50
w256_d4_q16_data_s0,256,4,16,data,0,1000 mm,forward,tx,mrad,0.655135,50
w256_d4_q16_data_s0,256,4,16,data,0,1000 mm,forward,ty,mrad,0.586917,50
w256_d4_q16_data_s0,256,4,16,data,0,1000 mm,forward,max_xy,um,1.58008,50
w256_d4_q16_data_s0,256,4,16,data,0,1000 mm,backward,x,um,1.52545,50
w256_d4_q16_data_s0,256,4,16,data,0,1000 mm,backward,y,um,1.85974,50
w256_d4_q16_data_s0,256,4,16,data,0,1000 mm,backward,tx,mrad,0.972235,50
w256_d4_q16_data_s0,256,4,16,data,0,1000 mm,backward,ty,mrad,0.826926,50
w256_d4_q16_data_s0,256,4,16,data,0,1000 mm,backward,max_xy,um,1.60934,50
w256_d4_q16_data_s1,256,4,16,data,1,0.1 mm,forward,x,um,2.4328,46
w256_d4_q16_data_s1,256,4,16,data,1,0.1 mm,forward,y,um,2.17716,46
w256_d4_q16_data_s1,256,4,16,data,1,0.1 mm,forward,tx,mrad,1.71549,46
w256_d4_q16_data_s1,256,4,16,data,1,0.1 mm,forward,ty,mrad,1.02636,46
w256_d4_q16_data_s1,256,4,16,data,1,0.1 mm,forward,max_xy,um,2.43091,46
w256_d4_q16_data_s1,256,4,16,data,1,0.1 mm,backward,x,um,2.47627,46
w256_d4_q16_data_s1,256,4,16,data,1,0.1 mm,backward,y,um,2.00912,46
w256_d4_q16_data_s1,256,4,16,data,1,0.1 mm,backward,tx,mrad,1.46528,46
w256_d4_q16_data_s1,256,4,16,data,1,0.1 mm,backward,ty,mrad,1.05329,46
w256_d4_q16_data_s1,256,4,16,data,1,0.1 mm,backward,max_xy,um,2.47392,46
w256_d4_q16_data_s1,256,4,16,data,1,1 mm,forward,x,um,1.99625,45
w256_d4_q16_data_s1,256,4,16,data,1,1 mm,forward,y,um,1.98798,45
w256_d4_q16_data_s1,256,4,16,data,1,1 mm,forward,tx,mrad,1.1994,45
w256_d4_q16_data_s1,256,4,16,data,1,1 mm,forward,ty,mrad,1.07456,45
w256_d4_q16_data_s1,256,4,16,data,1,1 mm,forward,max_xy,um,2.12229,45
w256_d4_q16_data_s1,256,4,16,data,1,1 mm,backward,x,um,1.71649,45
w256_d4_q16_data_s1,256,4,16,data,1,1 mm,backward,y,um,1.88944,45
w256_d4_q16_data_s1,256,4,16,data,1,1 mm,backward,tx,mrad,0.623109,45
w256_d4_q16_data_s1,256,4,16,data,1,1 mm,backward,ty,mrad,0.770923,45
w256_d4_q16_data_s1,256,4,16,data,1,1 mm,backward,max_xy,um,1.77087,45
w256_d4_q16_data_s1,256,4,16,data,1,10 mm,forward,x,um,1.81007,45
w256_d4_q16_data_s1,256,4,16,data,1,10 mm,forward,y,um,1.9891,45
w256_d4_q16_data_s1,256,4,16,data,1,10 mm,forward,tx,mrad,0.86797,45
w256_d4_q16_data_s1,256,4,16,data,1,10 mm,forward,ty,mrad,1.01391,45
w256_d4_q16_data_s1,256,4,16,data,1,10 mm,forward,max_xy,um,1.92218,45
w256_d4_q16_data_s1,256,4,16,data,1,10 mm,backward,x,um,1.51991,45
w256_d4_q16_data_s1,256,4,16,data,1,10 mm,backward,y,um,1.71011,45
w256_d4_q16_data_s1,256,4,16,data,1,10 mm,backward,tx,mrad,0.628701,45
w256_d4_q16_data_s1,256,4,16,data,1,10 mm,backward,ty,mrad,0.561674,45
w256_d4_q16_data_s1,256,4,16,data,1,10 mm,backward,max_xy,um,1.68706,45
w256_d4_q16_data_s1,256,4,16,data,1,100 mm,forward,x,um,1.81121,45
w256_d4_q16_data_s1,256,4,16,data,1,100 mm,forward,y,um,2.14917,45
w256_d4_q16_data_s1,256,4,16,data,1,100 mm,forward,tx,mrad,0.573358,45
w256_d4_q16_data_s1,256,4,16,data,1,100 mm,forward,ty,mrad,1.11243,45
w256_d4_q16_data_s1,256,4,16,data,1,100 mm,forward,max_xy,um,1.87086,45
w256_d4_q16_data_s1,256,4,16,data,1,100 mm,backward,x,um,1.65642,45
w256_d4_q16_data_s1,256,4,16,data,1,100 mm,backward,y,um,1.7842,45
w256_d4_q16_data_s1,256,4,16,data,1,100 mm,backward,tx,mrad,0.637781,45
w256_d4_q16_data_s1,256,4,16,data,1,100 mm,backward,ty,mrad,0.75143,45
w256_d4_q16_data_s1,256,4,16,data,1,100 mm,backward,max_xy,um,1.71947,45
w256_d4_q16_data_s1,256,4,16,data,1,1000 mm,forward,x,um,1.28689,50
w256_d4_q16_data_s1,256,4,16,data,1,1000 mm,forward,y,um,1.92882,50
w256_d4_q16_data_s1,256,4,16,data,1,1000 mm,forward,tx,mrad,0.393895,50
w256_d4_q16_data_s1,256,4,16,data,1,1000 mm,forward,ty,mrad,0.654225,50
w256_d4_q16_data_s1,256,4,16,data,1,1000 mm,forward,max_xy,um,1.47625,50
w256_d4_q16_data_s1,256,4,16,data,1,1000 mm,backward,x,um,1.71289,50
w256_d4_q16_data_s1,256,4,16,data,1,1000 mm,backward,y,um,1.74466,50
w256_d4_q16_data_s1,256,4,16,data,1,1000 mm,backward,tx,mrad,0.619261,50
w256_d4_q16_data_s1,256,4,16,data,1,1000 mm,backward,ty,mrad,0.601737,50
w256_d4_q16_data_s1,256,4,16,data,1,1000 mm,backward,max_xy,um,1.76151,50
w256_d4_q16_data_s2,256,4,16,data,2,0.1 mm,forward,x,um,2.49246,46
w256_d4_q16_data_s2,256,4,16,data,2,0.1 mm,forward,y,um,1.91767,46
w256_d4_q16_data_s2,256,4,16,data,2,0.1 mm,forward,tx,mrad,1.46488,46
w256_d4_q16_data_s2,256,4,16,data,2,0.1 mm,forward,ty,mrad,0.90851,46
w256_d4_q16_data_s2,256,4,16,data,2,0.1 mm,forward,max_xy,um,2.49246,46
w256_d4_q16_data_s2,256,4,16,data,2,0.1 mm,backward,x,um,2.47401,46
w256_d4_q16_data_s2,256,4,16,data,2,0.1 mm,backward,y,um,1.83429,46
w256_d4_q16_data_s2,256,4,16,data,2,0.1 mm,backward,tx,mrad,1.40524,46
w256_d4_q16_data_s2,256,4,16,data,2,0.1 mm,backward,ty,mrad,0.775387,46
w256_d4_q16_data_s2,256,4,16,data,2,0.1 mm,backward,max_xy,um,2.47401,46
w256_d4_q16_data_s2,256,4,16,data,2,1 mm,forward,x,um,2.49716,45
w256_d4_q16_data_s2,256,4,16,data,2,1 mm,forward,y,um,1.99021,45
w256_d4_q16_data_s2,256,4,16,data,2,1 mm,forward,tx,mrad,1.38995,45
w256_d4_q16_data_s2,256,4,16,data,2,1 mm,forward,ty,mrad,0.85987,45
w256_d4_q16_data_s2,256,4,16,data,2,1 mm,forward,max_xy,um,2.33404,45
w256_d4_q16_data_s2,256,4,16,data,2,1 mm,backward,x,um,2.20913,45
w256_d4_q16_data_s2,256,4,16,data,2,1 mm,backward,y,um,1.85205,45
w256_d4_q16_data_s2,256,4,16,data,2,1 mm,backward,tx,mrad,1.08826,45
w256_d4_q16_data_s2,256,4,16,data,2,1 mm,backward,ty,mrad,0.781708,45
w256_d4_q16_data_s2,256,4,16,data,2,1 mm,backward,max_xy,um,2.19817,45
w256_d4_q16_data_s2,256,4,16,data,2,10 mm,forward,x,um,1.82462,45
w256_d4_q16_data_s2,256,4,16,data,2,10 mm,forward,y,um,2.17044,45
w256_d4_q16_data_s2,256,4,16,data,2,10 mm,forward,tx,mrad,0.713952,45
w256_d4_q16_data_s2,256,4,16,data,2,10 mm,forward,ty,mrad,0.963397,45
w256_d4_q16_data_s2,256,4,16,data,2,10 mm,forward,max_xy,um,1.99503,45
w256_d4_q16_data_s2,256,4,16,data,2,10 mm,backward,x,um,1.79803,45
w256_d4_q16_data_s2,256,4,16,data,2,10 mm,backward,y,um,1.85959,45
w256_d4_q16_data_s2,256,4,16,data,2,10 mm,backward,tx,mrad,0.750443,45
w256_d4_q16_data_s2,256,4,16,data,2,10 mm,backward,ty,mrad,0.901184,45
w256_d4_q16_data_s2,256,4,16,data,2,10 mm,backward,max_xy,um,1.83215,45
w256_d4_q16_data_s2,256,4,16,data,2,100 mm,forward,x,um,1.95351,45
w256_d4_q16_data_s2,256,4,16,data,2,100 mm,forward,y,um,1.91156,45
w256_d4_q16_data_s2,256,4,16,data,2,100 mm,forward,tx,mrad,1.03405,45
w256_d4_q16_data_s2,256,4,16,data,2,100 mm,forward,ty,mrad,0.712838,45
w256_d4_q16_data_s2,256,4,16,data,2,100 mm,forward,max_xy,um,2.07165,45
w256_d4_q16_data_s2,256,4,16,data,2,100 mm,backward,x,um,1.95157,45
w256_d4_q16_data_s2,256,4,16,data,2,100 mm,backward,y,um,1.7985,45
w256_d4_q16_data_s2,256,4,16,data,2,100 mm,backward,tx,mrad,0.883269,45
w256_d4_q16_data_s2,256,4,16,data,2,100 mm,backward,ty,mrad,0.582941,45
w256_d4_q16_data_s2,256,4,16,data,2,100 mm,backward,max_xy,um,1.94914,45
w256_d4_q16_data_s2,256,4,16,data,2,1000 mm,forward,x,um,1.49069,50
w256_d4_q16_data_s2,256,4,16,data,2,1000 mm,forward,y,um,1.82549,50
w256_d4_q16_data_s2,256,4,16,data,2,1000 mm,forward,tx,mrad,0.579957,50
w256_d4_q16_data_s2,256,4,16,data,2,1000 mm,forward,ty,mrad,0.588226,50
w256_d4_q16_data_s2,256,4,16,data,2,1000 mm,forward,max_xy,um,1.55567,50
w256_d4_q16_data_s2,256,4,16,data,2,1000 mm,backward,x,um,1.63335,50
w256_d4_q16_data_s2,256,4,16,data,2,1000 mm,backward,y,um,1.75026,50
w256_d4_q16_data_s2,256,4,16,data,2,1000 mm,backward,tx,mrad,0.406499,50
w256_d4_q16_data_s2,256,4,16,data,2,1000 mm,backward,ty,mrad,0.796196,50
w256_d4_q16_data_s2,256,4,16,data,2,1000 mm,backward,max_xy,um,1.73223,50
w256_d4_q16_physics_s0,256,4,16,physics,0,0.1 mm,forward,x,um,2.32676,46
w256_d4_q16_physics_s0,256,4,16,physics,0,0.1 mm,forward,y,um,2.50372,46
w256_d4_q16_physics_s0,256,4,16,physics,0,0.1 mm,forward,tx,mrad,1.30618,46
w256_d4_q16_physics_s0,256,4,16,physics,0,0.1 mm,forward,ty,mrad,1.40826,46
w256_d4_q16_physics_s0,256,4,16,physics,0,0.1 mm,forward,max_xy,um,2.32676,46
w256_d4_q16_physics_s0,256,4,16,physics,0,0.1 mm,backward,x,um,2.3157,46
w256_d4_q16_physics_s0,256,4,16,physics,0,0.1 mm,backward,y,um,1.96835,46
w256_d4_q16_physics_s0,256,4,16,physics,0,0.1 mm,backward,tx,mrad,1.14281,46
w256_d4_q16_physics_s0,256,4,16,physics,0,0.1 mm,backward,ty,mrad,1.04765,46
w256_d4_q16_physics_s0,256,4,16,physics,0,0.1 mm,backward,max_xy,um,2.31402,46
w256_d4_q16_physics_s0,256,4,16,physics,0,1 mm,forward,x,um,2.36339,45
w256_d4_q16_physics_s0,256,4,16,physics,0,1 mm,forward,y,um,2.50717,45
w256_d4_q16_physics_s0,256,4,16,physics,0,1 mm,forward,tx,mrad,1.29786,45
w256_d4_q16_physics_s0,256,4,16,physics,0,1 mm,forward,ty,mrad,1.39214,45
w256_d4_q16_physics_s0,256,4,16,physics,0,1 mm,forward,max_xy,um,2.36339,45
w256_d4_q16_physics_s0,256,4,16,physics,0,1 mm,backward,x,um,2.36608,45
w256_d4_q16_physics_s0,256,4,16,physics,0,1 mm,backward,y,um,1.99502,45
w256_d4_q16_physics_s0,256,4,16,physics,0,1 mm,backward,tx,mrad,1.1796,45
w256_d4_q16_physics_s0,256,4,16,physics,0,1 mm,backward,ty,mrad,1.12733,45
w256_d4_q16_physics_s0,256,4,16,physics,0,1 mm,backward,max_xy,um,2.34915,45
w256_d4_q16_physics_s0,256,4,16,physics,0,10 mm,forward,x,um,2.33656,45
w256_d4_q16_physics_s0,256,4,16,physics,0,10 mm,forward,y,um,2.52599,45
w256_d4_q16_physics_s0,256,4,16,physics,0,10 mm,forward,tx,mrad,1.33158,45
w256_d4_q16_physics_s0,256,4,16,physics,0,10 mm,forward,ty,mrad,1.40003,45
w256_d4_q16_physics_s0,256,4,16,physics,0,10 mm,forward,max_xy,um,2.33628,45
w256_d4_q16_physics_s0,256,4,16,physics,0,10 mm,backward,x,um,2.37272,45
w256_d4_q16_physics_s0,256,4,16,physics,0,10 mm,backward,y,um,2.04345,45
w256_d4_q16_physics_s0,256,4,16,physics,0,10 mm,backward,tx,mrad,1.23004,45
w256_d4_q16_physics_s0,256,4,16,physics,0,10 mm,backward,ty,mrad,1.137,45
w256_d4_q16_physics_s0,256,4,16,physics,0,10 mm,backward,max_xy,um,2.3432,45
w256_d4_q16_physics_s0,256,4,16,physics,0,100 mm,forward,x,um,1.76973,45
