tag,width,depth,q,mode,seed,stratum,direction,component,unit,median_abs,p95_abs,mean,rms,n
w128_d8_q10_data_s2,128,8,10,data,2,full crossing,all,tx,mrad,2.7494,27.7964,-0.136366,13.5237,2000
w128_d8_q10_data_s2,128,8,10,data,2,full crossing,all,ty,mrad,0.569313,11.3676,-0.171785,5.19176,2000
w128_d8_q10_data_s2,128,8,10,data,2,full crossing,all,max_xy,um,7912.27,76149,19112.6,33901.8,2000
w128_d8_q10_data_s2,128,8,10,data,2,full crossing,forward,x,um,7147.26,64327.3,2359.41,29017.4,1001
w128_d8_q10_data_s2,128,8,10,data,2,full crossing,forward,y,um,1248.89,23262.8,-35.457,10656,1001
w128_d8_q10_data_s2,128,8,10,data,2,full crossing,forward,tx,mrad,2.67372,26.6418,-1.03687,12.7775,1001
w128_d8_q10_data_s2,128,8,10,data,2,full crossing,forward,ty,mrad,0.573586,11.3664,0.0832072,5.33404,1001
w128_d8_q10_data_s2,128,8,10,data,2,full crossing,forward,max_xy,um,8075.73,64361.3,17396,29634.3,1001
w128_d8_q10_data_s2,128,8,10,data,2,full crossing,backward,x,um,6340.91,79131.3,2136.02,34761.1,999
w128_d8_q10_data_s2,128,8,10,data,2,full crossing,backward,y,um,2202.66,54916.2,267.195,22519.6,999
w128_d8_q10_data_s2,128,8,10,data,2,full crossing,backward,tx,mrad,2.98843,28.9588,0.765941,14.2323,999
w128_d8_q10_data_s2,128,8,10,data,2,full crossing,backward,ty,mrad,0.564177,11.3372,-0.427288,5.04518,999
w128_d8_q10_data_s2,128,8,10,data,2,full crossing,backward,max_xy,um,7814.4,87421.6,20832.6,37696.3,999
w128_d8_q10_physics_s0,128,8,10,physics,0,all,all,x,um,1.64503,1536.51,0.964856,1877.79,12000
w128_d8_q10_physics_s0,128,8,10,physics,0,all,all,y,um,0.364383,539.555,-3.15658,1062.85,12000
w128_d8_q10_physics_s0,128,8,10,physics,0,all,all,tx,mrad,0.0651418,1.27432,-0.0021356,1.70163,12000
w128_d8_q10_physics_s0,128,8,10,physics,0,all,all,ty,mrad,0.00734015,0.489575,0.00166853,0.475786,12000
w128_d8_q10_physics_s0,128,8,10,physics,0,all,all,max_xy,um,2.08613,1666.09,427.599,2021.02,12000
w128_d8_q10_physics_s0,128,8,10,physics,0,all,forward,x,um,2.65826,1453.05,6.20665,1746.03,5968
w128_d8_q10_physics_s0,128,8,10,physics,0,all,forward,y,um,0.213792,562.076,-10.6235,1023.59,5968
w128_d8_q10_physics_s0,128,8,10,physics,0,all,forward,tx,mrad,0.0652676,1.363,0.00135718,2.11115,5968
w128_d8_q10_physics_s0,128,8,10,physics,0,all,forward,ty,mrad,0.00681249,0.439076,0.00181292,0.505246,5968
w128_d8_q10_physics_s0,128,8,10,physics,0,all,forward,max_xy,um,2.8327,1556.68,410.996,1924.19,5968
w128_d8_q10_physics_s0,128,8,10,physics,0,all,backward,x,um,1.07406,1616.35,-4.22132,1999.63,6032
w128_d8_q10_physics_s0,128,8,10,physics,0,all,backward,y,um,0.780061,509.986,4.23112,1100.32,6032
w128_d8_q10_physics_s0,128,8,10,physics,0,all,backward,tx,mrad,0.0648063,1.19732,-0.00559132,1.16218,6032
w128_d8_q10_physics_s0,128,8,10,physics,0,all,backward,ty,mrad,0.00802361,0.534527,0.00152567,0.444723,6032
w128_d8_q10_physics_s0,128,8,10,physics,0,all,backward,max_xy,um,1.52364,1720.55,444.026,2112.47,6032
w128_d8_q10_physics_s0,128,8,10,physics,0,0.05-0.2 mm,all,x,um,2.89709e-05,0.000225056,6.49468e-06,0.00010211,2000
w128_d8_q10_physics_s0,128,8,10,physics,0,0.05-0.2 mm,all,y,um,7.35648e-06,7.12245e-05,-1.31589e-06,3.12968e-05,2000
w128_d8_q10_physics_s0,128,8,10,physics,0,0.05-0.2 mm,all,tx,mrad,0.0022691,0.0152658,-0.000141176,0.00738887,2000
w128_d8_q10_physics_s0,128,8,10,physics,0,0.05-0.2 mm,all,ty,mrad,2.80794e-05,0.000479298,-8.96982e-06,0.000256811,2000
w128_d8_q10_physics_s0,128,8,10,physics,0,0.05-0.2 mm,all,max_xy,um,2.98491e-05,0.000225056,6.11806e-05,0.000102763,2000
w128_d8_q10_physics_s0,128,8,10,physics,0,0.05-0.2 mm,forward,x,um,2.78399e-05,0.000209539,7.01171e-06,9.82069e-05,1017
w128_d8_q10_physics_s0,128,8,10,physics,0,0.05-0.2 mm,forward,y,um,7.53007e-06,7.12897e-05,-1.86575e-06,3.03802e-05,1017
w128_d8_q10_physics_s0,128,8,10,physics,0,0.05-0.2 mm,forward,tx,mrad,0.00228321,0.0191695,0.000460349,0.0081833,1017
w128_d8_q10_physics_s0,128,8,10,physics,0,0.05-0.2 mm,forward,ty,mrad,2.78006e-05,0.000424963,-2.34525e-06,0.000214416,1017
w128_d8_q10_physics_s0,128,8,10,physics,0,0.05-0.2 mm,forward,max_xy,um,2.94688e-05,0.000209539,5.92793e-05,9.8852e-05,1017
w128_d8_q10_physics_s0,128,8,10,physics,0,0.05-0.2 mm,backward,x,um,2.98441e-05,0.000233817,5.95978e-06,0.000105997,983
w128_d8_q10_physics_s0,128,8,10,physics,0,0.05-0.2 mm,backward,y,um,7.1027e-06,7.04822e-05,-7.46999e-07,3.22176e-05,983
w128_d8_q10_physics_s0,128,8,10,physics,0,0.05-0.2 mm,backward,tx,mrad,0.00222336,0.012815,-0.000763507,0.00646502,983
w128_d8_q10_physics_s0,128,8,10,physics,0,0.05-0.2 mm,backward,ty,mrad,2.82303e-05,0.000523431,-1.58235e-05,0.000294315,983
w128_d8_q10_physics_s0,128,8,10,physics,0,0.05-0.2 mm,backward,max_xy,um,3.04077e-05,0.000233817,6.31477e-05,0.000106659,983
w128_d8_q10_physics_s0,128,8,10,physics,0,0.5-2 mm,all,x,um,0.00312702,0.0235536,5.82311e-06,0.0107586,2000
w128_d8_q10_physics_s0,128,8,10,physics,0,0.5-2 mm,all,y,um,0.000747527,0.00695959,-0.000120705,0.00329585,2000
w128_d8_q10_physics_s0,128,8,10,physics,0,0.5-2 mm,all,tx,mrad,0.0196456,0.142557,-0.00105094,0.0714622,2000
w128_d8_q10_physics_s0,128,8,10,physics,0,0.5-2 mm,all,ty,mrad,0.000276455,0.00486009,0.000138849,0.00282452,2000
w128_d8_q10_physics_s0,128,8,10,physics,0,0.5-2 mm,all,max_xy,um,0.0032309,0.023676,0.00641291,0.0108801,2000
w128_d8_q10_physics_s0,128,8,10,physics,0,0.5-2 mm,forward,x,um,0.00336158,0.0237082,0.000327413,0.0108117,1000
w128_d8_q10_physics_s0,128,8,10,physics,0,0.5-2 mm,forward,y,um,0.000722753,0.00625634,-5.70859e-05,0.0030437,1000
w128_d8_q10_physics_s0,128,8,10,physics,0,0.5-2 mm,forward,tx,mrad,0.0203658,0.175232,0.000670513,0.0791757,1000
w128_d8_q10_physics_s0,128,8,10,physics,0,0.5-2 mm,forward,ty,mrad,0.000266479,0.00397154,0.000160443,0.00236147,1000
w128_d8_q10_physics_s0,128,8,10,physics,0,0.5-2 mm,forward,max_xy,um,0.00345152,0.0237082,0.00657988,0.0108542,1000
w128_d8_q10_physics_s0,128,8,10,physics,0,0.5-2 mm,backward,x,um,0.00292952,0.0226122,-0.000315767,0.0107052,1000
w128_d8_q10_physics_s0,128,8,10,physics,0,0.5-2 mm,backward,y,um,0.000765773,0.00735448,-0.000184324,0.00353004,1000
w128_d8_q10_physics_s0,128,8,10,physics,0,0.5-2 mm,backward,tx,mrad,0.0193011,0.126755,-0.00277239,0.0628085,1000
w128_d8_q10_physics_s0,128,8,10,physics,0,0.5-2 mm,backward,ty,mrad,0.000284934,0.00528369,0.000117255,0.00322169,1000
w128_d8_q10_physics_s0,128,8,10,physics,0,0.5-2 mm,backward,max_xy,um,0.00308614,0.0227694,0.00624593,0.0109061,1000
w128_d8_q10_physics_s0,128,8,10,physics,0,5-20 mm,all,x,um,0.280681,2.27333,0.0864791,1.08995,2000
w128_d8_q10_physics_s0,128,8,10,physics,0,5-20 mm,all,y,um,0.0750411,0.677874,-0.0223657,0.299574,2000
w128_d8_q10_physics_s0,128,8,10,physics,0,5-20 mm,all,tx,mrad,0.128661,1.10967,-0.0484139,0.577565,2000
w128_d8_q10_physics_s0,128,8,10,physics,0,5-20 mm,all,ty,mrad,0.00285085,0.0384849,-0.000473186,0.0235018,2000
w128_d8_q10_physics_s0,128,8,10,physics,0,5-20 mm,all,max_xy,um,0.299277,2.28722,0.623009,1.09879,2000
w128_d8_q10_physics_s0,128,8,10,physics,0,5-20 mm,forward,x,um,0.372444,2.81873,0.0828167,1.34171,994
w128_d8_q10_physics_s0,128,8,10,physics,0,5-20 mm,forward,y,um,0.0608738,0.537737,-0.0155861,0.265868,994
w128_d8_q10_physics_s0,128,8,10,physics,0,5-20 mm,forward,tx,mrad,0.12984,1.41882,-0.0165361,0.672251,994
w128_d8_q10_physics_s0,128,8,10,physics,0,5-20 mm,forward,ty,mrad,0.00262327,0.0357796,-0.00194028,0.0206514,994
w128_d8_q10_physics_s0,128,8,10,physics,0,5-20 mm,forward,max_xy,um,0.382007,2.81873,0.805315,1.34514,994
w128_d8_q10_physics_s0,128,8,10,physics,0,5-20 mm,backward,x,um,0.227964,1.29018,0.0900978,0.763609,1006
w128_d8_q10_physics_s0,128,8,10,physics,0,5-20 mm,backward,y,um,0.0941013,0.766079,-0.0290645,0.329508,1006
w128_d8_q10_physics_s0,128,8,10,physics,0,5-20 mm,backward,tx,mrad,0.127105,0.779209,-0.0799114,0.46546,1006
w128_d8_q10_physics_s0,128,8,10,physics,0,5-20 mm,backward,ty,mrad,0.00304313,0.0410552,0.000976406,0.0260133,1006
w128_d8_q10_physics_s0,128,8,10,physics,0,5-20 mm,backward,max_xy,um,0.250435,1.34817,0.442877,0.782599,1006
w128_d8_q10_physics_s0,128,8,10,physics,0,50-200 mm,all,x,um,18.2511,106.438,1.4851,56.2806,2000
w128_d8_q10_physics_s0,128,8,10,physics,0,50-200 mm,all,y,um,3.08793,24.3143,-0.585238,13.3713,2000
w128_d8_q10_physics_s0,128,8,10,physics,0,50-200 mm,all,tx,mrad,0.0810474,0.857953,-0.101269,1.55123,2000
w128_d8_q10_physics_s0,128,8,10,physics,0,50-200 mm,all,ty,mrad,0.0235389,0.299945,-0.00318228,0.165257,2000
w128_d8_q10_physics_s0,128,8,10,physics,0,50-200 mm,all,max_xy,um,19.0987,107.841,33.4612,56.7187,2000
w128_d8_q10_physics_s0,128,8,10,physics,0,50-200 mm,forward,x,um,34.1135,141.05,4.34985,74.1367,968
w128_d8_q10_physics_s0,128,8,10,physics,0,50-200 mm,forward,y,um,1.33365,16.8039,-1.14517,9.90223,968
w128_d8_q10_physics_s0,128,8,10,physics,0,50-200 mm,forward,tx,mrad,0.0790201,1.07764,-0.222457,1.99657,968
w128_d8_q10_physics_s0,128,8,10,physics,0,50-200 mm,forward,ty,mrad,0.0227678,0.274108,-0.0158254,0.152913,968
w128_d8_q10_physics_s0,128,8,10,physics,0,50-200 mm,forward,max_xy,um,34.6997,141.05,49.562,74.2131,968
w128_d8_q10_physics_s0,128,8,10,physics,0,50-200 mm,backward,x,um,8.02426,60.4451,-1.202,31.3558,1032
w128_d8_q10_physics_s0,128,8,10,physics,0,50-200 mm,backward,y,um,5.45798,27.798,-0.0600285,15.9538,1032
w128_d8_q10_physics_s0,128,8,10,physics,0,50-200 mm,backward,tx,mrad,0.0822972,0.714811,0.0124037,0.961438,1032
w128_d8_q10_physics_s0,128,8,10,physics,0,50-200 mm,backward,ty,mrad,0.0260562,0.320705,0.00867678,0.176051,1032
w128_d8_q10_physics_s0,128,8,10,physics,0,50-200 mm,backward,max_xy,um,9.15112,62.2053,18.3588,32.688,1032
w128_d8_q10_physics_s0,128,8,10,physics,0,500-2000 mm,all,x,um,204.491,2875,-115.77,2086.64,2000
w128_d8_q10_physics_s0,128,8,10,physics,0,500-2000 mm,all,y,um,66.1062,915.186,4.47138,608.869,2000
w128_d8_q10_physics_s0,128,8,10,physics,0,500-2000 mm,all,tx,mrad,0.246267,3.3764,0.101876,2.1161,2000
w128_d8_q10_physics_s0,128,8,10,physics,0,500-2000 mm,all,ty,mrad,0.090148,1.69552,0.0144956,0.822481,2000
w128_d8_q10_physics_s0,128,8,10,physics,0,500-2000 mm,all,max_xy,um,220.528,2917.18,763.162,2096.47,2000
w128_d8_q10_physics_s0,128,8,10,physics,0,500-2000 mm,forward,x,um,215.537,3078.47,-87.2277,2386.14,988
w128_d8_q10_physics_s0,128,8,10,physics,0,500-2000 mm,forward,y,um,55.0539,1058.9,-1.49229,669.127,988
w128_d8_q10_physics_s0,128,8,10,physics,0,500-2000 mm,forward,tx,mrad,0.266755,4.31973,0.125652,2.52902,988
w128_d8_q10_physics_s0,128,8,10,physics,0,500-2000 mm,forward,ty,mrad,0.0813078,1.69273,0.0272547,0.901372,988
w128_d8_q10_physics_s0,128,8,10,physics,0,500-2000 mm,forward,max_xy,um,232.205,3158.23,819.237,2394.62,988
w128_d8_q10_physics_s0,128,8,10,physics,0,500-2000 mm,backward,x,um,184.067,2742.75,-143.636,1745.34,1012
w128_d8_q10_physics_s0,128,8,10,physics,0,500-2000 mm,backward,y,um,75.3613,785.765,10.2936,543.636,1012
w128_d8_q10_physics_s0,128,8,10,physics,0,500-2000 mm,backward,tx,mrad,0.232506,2.34947,0.0786631,1.61408,1012
w128_d8_q10_physics_s0,128,8,10,physics,0,500-2000 mm,backward,ty,mrad,0.104859,1.70125,0.00203912,0.737362,1012
w128_d8_q10_physics_s0,128,8,10,physics,0,500-2000 mm,backward,max_xy,um,211.229,2768.12,708.416,1757.26,1012
w128_d8_q10_physics_s0,128,8,10,physics,0,full crossing,all,x,um,519.738,6387.19,119.988,4098.71,2000
w128_d8_q10_physics_s0,128,8,10,physics,0,full crossing,all,y,um,173.997,3605.42,-22.8031,2531.21,2000
w128_d8_q10_physics_s0,128,8,10,physics,0,full crossing,all,tx,mrad,0.146359,2.67116,0.0361857,3.18595,2000
w128_d8_q10_physics_s0,128,8,10,physics,0,full crossing,all,ty,mrad,0.0614728,1.29593,-0.000958853,0.808636,2000
w128_d8_q10_physics_s0,128,8,10,physics,0,full crossing,all,max_xy,um,575.631,7441.55,1768.34,4484.28,2000
w128_d8_q10_physics_s0,128,8,10,physics,0,full crossing,forward,x,um,500.421,5167.55,118.81,3542.73,1001
w128_d8_q10_physics_s0,128,8,10,physics,0,full crossing,forward,y,um,179.634,3260.86,-60.7419,2409.28,1001
w128_d8_q10_physics_s0,128,8,10,physics,0,full crossing,forward,tx,mrad,0.134829,2.1178,0.114478,3.99372,1001
w128_d8_q10_physics_s0,128,8,10,physics,0,full crossing,forward,ty,mrad,0.0611953,1.01817,0.000980484,0.834861,1001
w128_d8_q10_physics_s0,128,8,10,physics,0,full crossing,forward,max_xy,um,543.042,6285.52,1593.04,4050.84,1001
w128_d8_q10_physics_s0,128,8,10,physics,0,full crossing,backward,x,um,549.97,7743.71,121.168,4588.73,999
w128_d8_q10_physics_s0,128,8,10,physics,0,full crossing,backward,y,um,163.838,4189.35,15.2116,2647.77,999
w128_d8_q10_physics_s0,128,8,10,physics,0,full crossing,backward,tx,mrad,0.16253,3.19126,-0.042263,2.08306,999
w128_d8_q10_physics_s0,128,8,10,physics,0,full crossing,backward,ty,mrad,0.0617725,1.51871,-0.00290207,0.781476,999
w128_d8_q10_physics_s0,128,8,10,physics,0,full crossing,backward,max_xy,um,616.432,8856.24,1944,4880.13,999
w128_d8_q10_physics_s1,128,8,10,physics,1,all,all,x,um,3.17963,1620.01,-20.0141,2135.37,12000
w128_d8_q10_physics_s1,128,8,10,physics,1,all,all,y,um,0.190474,615.969,15.2345,1004.45,12000
w128_d8_q10_physics_s1,128,8,10,physics,1,all,all,tx,mrad,0.0683068,1.34644,0.0291788,1.56325,12000
w128_d8_q10_physics_s1,128,8,10,physics,1,all,all,ty,mrad,0.0117845,0.520159,0.0104741,0.515037,12000
w128_d8_q10_physics_s1,128,8,10,physics,1,all,all,max_xy,um,3.42181,1776.74,444.017,2259.05,12000
w128_d8_q10_physics_s1,128,8,10,physics,1,all,forward,x,um,2.99433,1508.44,-33.6106,1620.53,5968
w128_d8_q10_physics_s1,128,8,10,physics,1,all,forward,y,um,0.237688,708.07,15.8941,931.523,5968
w128_d8_q10_physics_s1,128,8,10,physics,1,all,forward,tx,mrad,0.0661521,1.45845,0.047964,1.76057,5968
w128_d8_q10_physics_s1,128,8,10,physics,1,all,forward,ty,mrad,0.0116354,0.516295,0.0207579,0.51678,5968
w128_d8_q10_physics_s1,128,8,10,physics,1,all,forward,max_xy,um,3.40189,1718.81,401.984,1795.23,5968
w128_d8_q10_physics_s1,128,8,10,physics,1,all,backward,x,um,3.25331,1698.96,-6.56173,2544.21,6032
w128_d8_q10_physics_s1,128,8,10,physics,1,all,backward,y,um,0.16424,531.9,14.5819,1071.73,6032
w128_d8_q10_physics_s1,128,8,10,physics,1,all,backward,tx,mrad,0.0700629,1.20972,0.0105929,1.33973,6032
w128_d8_q10_physics_s1,128,8,10,physics,1,all,backward,ty,mrad,0.0119878,0.524963,0.00029939,0.513307,6032
w128_d8_q10_physics_s1,128,8,10,physics,1,all,backward,max_xy,um,3.49232,1847.93,485.604,2638.91,6032
w128_d8_q10_physics_s1,128,8,10,physics,1,0.05-0.2 mm,all,x,um,4.47304e-05,0.000361654,1.0295e-05,0.000155502,2000
w128_d8_q10_physics_s1,128,8,10,physics,1,0.05-0.2 mm,all,y,um,2.07929e-06,2.30269e-05,3.47041e-06,1.13909e-05,2000
w128_d8_q10_physics_s1,128,8,10,physics,1,0.05-0.2 mm,all,tx,mrad,0.00216613,0.0163425,0.000292718,0.00744373,2000
w128_d8_q10_physics_s1,128,8,10,physics,1,0.05-0.2 mm,all,ty,mrad,0.000102033,0.000762514,-3.01959e-05,0.000365934,2000
w128_d8_q10_physics_s1,128,8,10,physics,1,0.05-0.2 mm,all,max_xy,um,4.47888e-05,0.000361654,9.31336e-05,0.000155527,2000
w128_d8_q10_physics_s1,128,8,10,physics,1,0.05-0.2 mm,forward,x,um,4.45696e-05,0.000335799,1.18128e-05,0.000147446,1017
w128_d8_q10_physics_s1,128,8,10,physics,1,0.05-0.2 mm,forward,y,um,2.06906e-06,2.09015e-05,3.44775e-06,1.09175e-05,1017
w128_d8_q10_physics_s1,128,8,10,physics,1,0.05-0.2 mm,forward,tx,mrad,0.00224774,0.0176705,0.000826751,0.0080289,1017
w128_d8_q10_physics_s1,128,8,10,physics,1,0.05-0.2 mm,forward,ty,mrad,0.000110732,0.000722409,-2.64947e-05,0.000332629,1017
w128_d8_q10_physics_s1,128,8,10,physics,1,0.05-0.2 mm,forward,max_xy,um,4.45696e-05,0.000335799,8.9793e-05,0.000147487,1017
w128_d8_q10_physics_s1,128,8,10,physics,1,0.05-0.2 mm,backward,x,um,4.55223e-05,0.000372496,8.72458e-06,0.000163418,983
w128_d8_q10_physics_s1,128,8,10,physics,1,0.05-0.2 mm,backward,y,um,2.08952e-06,2.32305e-05,3.49385e-06,1.18609e-05,983
w128_d8_q10_physics_s1,128,8,10,physics,1,0.05-0.2 mm,backward,tx,mrad,0.00210756,0.0147181,-0.000259788,0.00678541,983
w128_d8_q10_physics_s1,128,8,10,physics,1,0.05-0.2 mm,backward,ty,mrad,9.47104e-05,0.000798299,-3.40252e-05,0.000397464,983
w128_d8_q10_physics_s1,128,8,10,physics,1,0.05-0.2 mm,backward,max_xy,um,4.55223e-05,0.000372496,9.65897e-05,0.00016343,983
w128_d8_q10_physics_s1,128,8,10,physics,1,0.5-2 mm,all,x,um,0.00464254,0.0366767,0.000488319,0.0162799,2000
w128_d8_q10_physics_s1,128,8,10,physics,1,0.5-2 mm,all,y,um,0.000209448,0.00225883,0.000362734,0.00116326,2000
w128_d8_q10_physics_s1,128,8,10,physics,1,0.5-2 mm,all,tx,mrad,0.0211734,0.166584,0.0010543,0.0770104,2000
w128_d8_q10_physics_s1,128,8,10,physics,1,0.5-2 mm,all,ty,mrad,0.00103033,0.0073511,-6.20274e-05,0.00413879,2000
w128_d8_q10_physics_s1,128,8,10,physics,1,0.5-2 mm,all,max_xy,um,0.00465742,0.0366767,0.00958674,0.0162823,2000
w128_d8_q10_physics_s1,128,8,10,physics,1,0.5-2 mm,forward,x,um,0.00493214,0.0347876,0.000697362,0.0159616,1000
w128_d8_q10_physics_s1,128,8,10,physics,1,0.5-2 mm,forward,y,um,0.000208093,0.00224859,0.000357733,0.00112784,1000
w128_d8_q10_physics_s1,128,8,10,physics,1,0.5-2 mm,forward,tx,mrad,0.0223804,0.186218,0.00325589,0.0820867,1000
w128_d8_q10_physics_s1,128,8,10,physics,1,0.5-2 mm,forward,ty,mrad,0.00106562,0.00720342,-8.82219e-05,0.00382887,1000
w128_d8_q10_physics_s1,128,8,10,physics,1,0.5-2 mm,forward,max_xy,um,0.00493214,0.0347876,0.00953473,0.0159633,1000
w128_d8_q10_physics_s1,128,8,10,physics,1,0.5-2 mm,backward,x,um,0.00444552,0.0379614,0.000279276,0.0165922,1000
w128_d8_q10_physics_s1,128,8,10,physics,1,0.5-2 mm,backward,y,um,0.000210314,0.00226141,0.000367734,0.00119763,1000
w128_d8_q10_physics_s1,128,8,10,physics,1,0.5-2 mm,backward,tx,mrad,0.019924,0.157651,-0.00114728,0.071575,1000
w128_d8_q10_physics_s1,128,8,10,physics,1,0.5-2 mm,backward,ty,mrad,0.00101216,0.00746429,-3.5833e-05,0.00442707,1000
w128_d8_q10_physics_s1,128,8,10,physics,1,0.5-2 mm,backward,max_xy,um,0.0044952,0.0379614,0.00963876,0.0165952,1000
w128_d8_q10_physics_s1,128,8,10,physics,1,5-20 mm,all,x,um,0.457365,3.23868,0.10662,1.49179,2000
w128_d8_q10_physics_s1,128,8,10,physics,1,5-20 mm,all,y,um,0.0237167,0.234997,0.0300096,0.124572,2000
w128_d8_q10_physics_s1,128,8,10,physics,1,5-20 mm,all,tx,mrad,0.122185,1.20944,-0.0167079,0.57177,2000
w128_d8_q10_physics_s1,128,8,10,physics,1,5-20 mm,all,ty,mrad,0.00998265,0.0614976,-0.00275101,0.0309557,2000
w128_d8_q10_physics_s1,128,8,10,physics,1,5-20 mm,all,max_xy,um,0.457792,3.23868,0.903363,1.49205,2000
w128_d8_q10_physics_s1,128,8,10,physics,1,5-20 mm,forward,x,um,0.493421,3.56695,0.0745179,1.65787,994
w128_d8_q10_physics_s1,128,8,10,physics,1,5-20 mm,forward,y,um,0.0258727,0.276572,0.0266897,0.143722,994
w128_d8_q10_physics_s1,128,8,10,physics,1,5-20 mm,forward,tx,mrad,0.121359,1.38232,0.00536827,0.675854,994
w128_d8_q10_physics_s1,128,8,10,physics,1,5-20 mm,forward,ty,mrad,0.00944861,0.067361,-0.00379158,0.0306079,994
w128_d8_q10_physics_s1,128,8,10,physics,1,5-20 mm,forward,max_xy,um,0.494682,3.56695,0.984722,1.65828,994
w128_d8_q10_physics_s1,128,8,10,physics,1,5-20 mm,backward,x,um,0.433686,3.03724,0.13834,1.30712,1006
w128_d8_q10_physics_s1,128,8,10,physics,1,5-20 mm,backward,y,um,0.0217858,0.196192,0.03329,0.102185,1006
w128_d8_q10_physics_s1,128,8,10,physics,1,5-20 mm,backward,tx,mrad,0.124525,0.776639,-0.0385208,0.445658,1006
w128_d8_q10_physics_s1,128,8,10,physics,1,5-20 mm,backward,ty,mrad,0.0107102,0.0537511,-0.00172285,0.0312955,1006
w128_d8_q10_physics_s1,128,8,10,physics,1,5-20 mm,backward,max_xy,um,0.433686,3.03724,0.822975,1.30722,1006
w128_d8_q10_physics_s1,128,8,10,physics,1,50-200 mm,all,x,um,26.4508,117.48,3.04073,63.3545,2000
w128_d8_q10_physics_s1,128,8,10,physics,1,50-200 mm,all,y,um,2.91838,24.4619,2.03021,13.4782,2000
w128_d8_q10_physics_s1,128,8,10,physics,1,50-200 mm,all,tx,mrad,0.0903577,1.20312,0.00383544,1.79472,2000
w128_d8_q10_physics_s1,128,8,10,physics,1,50-200 mm,all,ty,mrad,0.0254559,0.311161,0.00568704,0.174401,2000
w128_d8_q10_physics_s1,128,8,10,physics,1,50-200 mm,all,max_xy,um,26.7526,117.48,40.8672,63.4328,2000
w128_d8_q10_physics_s1,128,8,10,physics,1,50-200 mm,forward,x,um,28.2623,115.689,1.50245,65.5131,968
w128_d8_q10_physics_s1,128,8,10,physics,1,50-200 mm,forward,y,um,3.6514,24.1413,1.86767,12.1201,968
w128_d8_q10_physics_s1,128,8,10,physics,1,50-200 mm,forward,tx,mrad,0.0909625,1.62554,-0.0259118,2.01793,968
w128_d8_q10_physics_s1,128,8,10,physics,1,50-200 mm,forward,ty,mrad,0.0253644,0.294001,0.00227912,0.159197,968
w128_d8_q10_physics_s1,128,8,10,physics,1,50-200 mm,forward,max_xy,um,28.436,115.689,41.641,65.6155,968
w128_d8_q10_physics_s1,128,8,10,physics,1,50-200 mm,backward,x,um,25.356,128.186,4.48362,61.2608,1032
w128_d8_q10_physics_s1,128,8,10,physics,1,50-200 mm,backward,y,um,2.15481,24.4923,2.18268,14.6381,1032
w128_d8_q10_physics_s1,128,8,10,physics,1,50-200 mm,backward,tx,mrad,0.0884599,0.916631,0.0317379,1.55652,1032
w128_d8_q10_physics_s1,128,8,10,physics,1,50-200 mm,backward,ty,mrad,0.0256459,0.317734,0.00888362,0.187545,1032
w128_d8_q10_physics_s1,128,8,10,physics,1,50-200 mm,backward,max_xy,um,25.5068,128.186,40.1415,61.3148,1032
w128_d8_q10_physics_s1,128,8,10,physics,1,500-2000 mm,all,x,um,226.041,2817.24,-74.3383,1876.59,2000
w128_d8_q10_physics_s1,128,8,10,physics,1,500-2000 mm,all,y,um,74.5884,987.238,61.5882,699.912,2000
w128_d8_q10_physics_s1,128,8,10,physics,1,500-2000 mm,all,tx,mrad,0.266196,3.50654,0.154048,2.73848,2000
w128_d8_q10_physics_s1,128,8,10,physics,1,500-2000 mm,all,ty,mrad,0.107583,1.86313,0.0942664,0.936722,2000
w128_d8_q10_physics_s1,128,8,10,physics,1,500-2000 mm,all,max_xy,um,249.107,2841.91,736.142,1920.65,2000
w128_d8_q10_physics_s1,128,8,10,physics,1,500-2000 mm,forward,x,um,213.639,2841.14,-120.007,2184.17,988
w128_d8_q10_physics_s1,128,8,10,physics,1,500-2000 mm,forward,y,um,67.8772,1198.77,128.582,756.349,988
w128_d8_q10_physics_s1,128,8,10,physics,1,500-2000 mm,forward,tx,mrad,0.244506,4.00685,0.249228,3.49353,988
w128_d8_q10_physics_s1,128,8,10,physics,1,500-2000 mm,forward,ty,mrad,0.0994103,2.19354,0.172643,0.964337,988
w128_d8_q10_physics_s1,128,8,10,physics,1,500-2000 mm,forward,max_xy,um,232.014,3056.45,801.065,2220.73,988
w128_d8_q10_physics_s1,128,8,10,physics,1,500-2000 mm,backward,x,um,242.103,2635.56,-29.7522,1517.3,1012
w128_d8_q10_physics_s1,128,8,10,physics,1,500-2000 mm,backward,y,um,81.1202,818.636,-3.81669,640.03,1012
w128_d8_q10_physics_s1,128,8,10,physics,1,500-2000 mm,backward,tx,mrad,0.28085,2.85042,0.0611251,1.70451,1012
w128_d8_q10_physics_s1,128,8,10,physics,1,500-2000 mm,backward,ty,mrad,0.118594,1.59497,0.017748,0.908952,1012
w128_d8_q10_physics_s1,128,8,10,physics,1,500-2000 mm,backward,max_xy,um,262.41,2706.52,672.759,1573.42,1012
