tag,width,depth,q,mode,seed,column,direction,component,reference,unit,median_abs,p95_abs,mean,rms,n,n_steps
w128_d8_q12_data_s1,128,8,12,data,1,1 mm,backward,max_xy,hit,um,17523.2,2.02151e+06,266346,714108,500,5176
w128_d8_q12_data_s1,128,8,12,data,1,10 mm,all,x,fine,um,5369.69,56662.5,6420.48,177414,1000,518
w128_d8_q12_data_s1,128,8,12,data,1,10 mm,all,y,fine,um,1841.15,41567.3,-179.29,18404,1000,518
w128_d8_q12_data_s1,128,8,12,data,1,10 mm,all,tx,fine,mrad,1.93614,22.8541,-1.46323,66.2016,1000,518
w128_d8_q12_data_s1,128,8,12,data,1,10 mm,all,ty,fine,mrad,0.535686,10.7941,0.23793,4.94125,1000,518
w128_d8_q12_data_s1,128,8,12,data,1,10 mm,all,max_xy,fine,um,6710.09,67245.9,27645.4,177886,1000,518
w128_d8_q12_data_s1,128,8,12,data,1,10 mm,all,x,hit,um,5191.16,58777.4,7062.01,177800,1000,518
w128_d8_q12_data_s1,128,8,12,data,1,10 mm,all,y,hit,um,2455.53,42618.4,-161.629,19516.2,1000,518
w128_d8_q12_data_s1,128,8,12,data,1,10 mm,all,tx,hit,mrad,2.0451,24.4946,-1.39956,66.4431,1000,518
w128_d8_q12_data_s1,128,8,12,data,1,10 mm,all,ty,hit,mrad,0.704863,11.9822,0.208126,5.34918,1000,518
w128_d8_q12_data_s1,128,8,12,data,1,10 mm,all,max_xy,hit,um,6969.04,72545.5,28458.6,178378,1000,518
w128_d8_q12_data_s1,128,8,12,data,1,10 mm,forward,x,fine,um,4671.66,56662.5,1375.32,53253.9,500,518
w128_d8_q12_data_s1,128,8,12,data,1,10 mm,forward,y,fine,um,1497.34,23954.4,574.844,11034.4,500,518
w128_d8_q12_data_s1,128,8,12,data,1,10 mm,forward,tx,fine,mrad,1.68545,27.7401,1.99516,17.6548,500,518
w128_d8_q12_data_s1,128,8,12,data,1,10 mm,forward,ty,fine,mrad,0.505023,10.7776,0.0994281,4.97443,500,518
w128_d8_q12_data_s1,128,8,12,data,1,10 mm,forward,max_xy,fine,um,5387.42,56722.4,16479.5,53569.9,500,518
w128_d8_q12_data_s1,128,8,12,data,1,10 mm,forward,x,hit,um,4806.74,62148.1,2238.56,54453.1,500,518
w128_d8_q12_data_s1,128,8,12,data,1,10 mm,forward,y,hit,um,2242.44,27477.9,533.58,13386.2,500,518
w128_d8_q12_data_s1,128,8,12,data,1,10 mm,forward,tx,hit,mrad,1.74239,31.9694,2.3167,18.4488,500,518
w128_d8_q12_data_s1,128,8,12,data,1,10 mm,forward,ty,hit,mrad,0.651593,11.6733,0.087952,5.40442,500,518
w128_d8_q12_data_s1,128,8,12,data,1,10 mm,forward,max_xy,hit,um,5675.15,68566.3,18355.8,55195.4,500,518
w128_d8_q12_data_s1,128,8,12,data,1,10 mm,backward,x,fine,um,6422.27,56001.9,11465.6,245185,500,518
w128_d8_q12_data_s1,128,8,12,data,1,10 mm,backward,y,fine,um,2489.89,59945.8,-933.424,23572.4,500,518
w128_d8_q12_data_s1,128,8,12,data,1,10 mm,backward,tx,fine,mrad,2.19223,17.3032,-4.92162,91.9436,500,518
w128_d8_q12_data_s1,128,8,12,data,1,10 mm,backward,ty,fine,mrad,0.588674,10.8592,0.376432,4.90784,500,518
w128_d8_q12_data_s1,128,8,12,data,1,10 mm,backward,max_xy,fine,um,9302.98,78334,38811.4,245799,500,518
w128_d8_q12_data_s1,128,8,12,data,1,10 mm,backward,x,hit,um,6030.34,56824.8,11885.5,245480,500,518
w128_d8_q12_data_s1,128,8,12,data,1,10 mm,backward,y,hit,um,2849.2,61669.7,-856.838,24136.5,500,518
w128_d8_q12_data_s1,128,8,12,data,1,10 mm,backward,tx,hit,mrad,2.17749,16.0988,-5.11582,92.1358,500,518
w128_d8_q12_data_s1,128,8,12,data,1,10 mm,backward,ty,hit,mrad,0.799234,11.9822,0.3283,5.29337,500,518
w128_d8_q12_data_s1,128,8,12,data,1,10 mm,backward,max_xy,hit,um,8596.47,76348.4,38561.4,246153,500,518
w128_d8_q12_data_s1,128,8,12,data,1,100 mm,all,x,fine,um,5288.87,72922.6,6136.37,46063.9,1000,52
w128_d8_q12_data_s1,128,8,12,data,1,100 mm,all,y,fine,um,1582.84,42011.3,-421.823,18381.3,1000,52
w128_d8_q12_data_s1,128,8,12,data,1,100 mm,all,tx,fine,mrad,1.84684,25.0139,0.588045,14.7071,1000,52
w128_d8_q12_data_s1,128,8,12,data,1,100 mm,all,ty,fine,mrad,0.396403,10.6414,0.109028,4.92255,1000,52
w128_d8_q12_data_s1,128,8,12,data,1,100 mm,all,max_xy,fine,um,6657.73,77450.5,19517.4,47957.9,1000,52
w128_d8_q12_data_s1,128,8,12,data,1,100 mm,all,x,hit,um,5812.1,73550.1,6777.91,47577.1,1000,52
w128_d8_q12_data_s1,128,8,12,data,1,100 mm,all,y,hit,um,2163.73,43145.5,-404.162,19451,1000,52
w128_d8_q12_data_s1,128,8,12,data,1,100 mm,all,tx,hit,mrad,2.00126,27.558,0.651718,15.2747,1000,52
w128_d8_q12_data_s1,128,8,12,data,1,100 mm,all,ty,hit,mrad,0.630074,11.4991,0.0792234,5.30926,1000,52
w128_d8_q12_data_s1,128,8,12,data,1,100 mm,all,max_xy,hit,um,7182.18,82256.2,20971.6,49753.4,1000,52
w128_d8_q12_data_s1,128,8,12,data,1,100 mm,forward,x,fine,um,6294.54,82281.6,9007.94,59872.6,500,52
w128_d8_q12_data_s1,128,8,12,data,1,100 mm,forward,y,fine,um,1044.24,24144.6,-39.7598,11072,500,52
w128_d8_q12_data_s1,128,8,12,data,1,100 mm,forward,tx,fine,mrad,2.02842,31.5689,2.96442,18.8593,500,52
w128_d8_q12_data_s1,128,8,12,data,1,100 mm,forward,ty,fine,mrad,0.357566,10.3888,-0.122672,4.95654,500,52
w128_d8_q12_data_s1,128,8,12,data,1,100 mm,forward,max_xy,fine,um,6871.67,82281.6,22033.7,60215.6,500,52
w128_d8_q12_data_s1,128,8,12,data,1,100 mm,forward,x,hit,um,6977.59,92974,9871.18,62003,500,52
w128_d8_q12_data_s1,128,8,12,data,1,100 mm,forward,y,hit,um,1834.1,27317,-81.0232,13364.8,500,52
w128_d8_q12_data_s1,128,8,12,data,1,100 mm,forward,tx,hit,mrad,2.15045,35.2882,3.28596,19.7591,500,52
w128_d8_q12_data_s1,128,8,12,data,1,100 mm,forward,ty,hit,mrad,0.582565,11.4991,-0.134148,5.37072,500,52
w128_d8_q12_data_s1,128,8,12,data,1,100 mm,forward,max_xy,hit,um,7818.36,95485.8,24354.5,62706.8,500,52
w128_d8_q12_data_s1,128,8,12,data,1,100 mm,backward,x,fine,um,4519.87,61580.6,3264.8,25671.5,500,52
w128_d8_q12_data_s1,128,8,12,data,1,100 mm,backward,y,fine,um,2059.19,63644.7,-803.887,23519.3,500,52
w128_d8_q12_data_s1,128,8,12,data,1,100 mm,backward,tx,fine,mrad,1.634,19.9401,-1.78833,8.7709,500,52
w128_d8_q12_data_s1,128,8,12,data,1,100 mm,backward,ty,fine,mrad,0.422514,10.757,0.340727,4.88833,500,52
w128_d8_q12_data_s1,128,8,12,data,1,100 mm,backward,max_xy,fine,um,6314.17,73575.3,17001,31209,500,52
w128_d8_q12_data_s1,128,8,12,data,1,100 mm,backward,x,hit,um,4864.25,59841.9,3684.63,26130.3,500,52
w128_d8_q12_data_s1,128,8,12,data,1,100 mm,backward,y,hit,um,2706.13,65708.5,-727.301,24042.9,500,52
w128_d8_q12_data_s1,128,8,12,data,1,100 mm,backward,tx,hit,mrad,1.82166,18.8786,-1.98253,8.72982,500,52
w128_d8_q12_data_s1,128,8,12,data,1,100 mm,backward,ty,hit,mrad,0.664828,11.2608,0.292595,5.24709,500,52
w128_d8_q12_data_s1,128,8,12,data,1,100 mm,backward,max_xy,hit,um,6752.54,77687.6,17588.7,31916.4,500,52
w128_d8_q12_data_s1,128,8,12,data,1,1000 mm,all,x,fine,um,6653.9,96585.5,6605.07,44544.8,1000,5
w128_d8_q12_data_s1,128,8,12,data,1,1000 mm,all,y,fine,um,1723.09,42248,-160.525,18449,1000,5
w128_d8_q12_data_s1,128,8,12,data,1,1000 mm,all,tx,fine,mrad,2.43421,32.425,-2.01432,15.0767,1000,5
w128_d8_q12_data_s1,128,8,12,data,1,1000 mm,all,ty,fine,mrad,0.482619,10.942,0.0899257,4.95745,1000,5
w128_d8_q12_data_s1,128,8,12,data,1,1000 mm,all,max_xy,fine,um,7540.34,103560,23673.4,46021.4,1000,5
w128_d8_q12_data_s1,128,8,12,data,1,1000 mm,all,x,hit,um,6917.63,103967,7246.6,46126.9,1000,5
w128_d8_q12_data_s1,128,8,12,data,1,1000 mm,all,y,hit,um,2291.78,43002.7,-142.864,19489,1000,5
w128_d8_q12_data_s1,128,8,12,data,1,1000 mm,all,tx,hit,mrad,2.6845,32.7979,-1.95065,15.5217,1000,5
w128_d8_q12_data_s1,128,8,12,data,1,1000 mm,all,ty,hit,mrad,0.670232,11.5384,0.0601214,5.3323,1000,5
w128_d8_q12_data_s1,128,8,12,data,1,1000 mm,all,max_xy,hit,um,8073.53,108529,24799.4,47810.9,1000,5
w128_d8_q12_data_s1,128,8,12,data,1,1000 mm,forward,x,fine,um,5784.75,73065.5,2941.92,38898.7,500,5
w128_d8_q12_data_s1,128,8,12,data,1,1000 mm,forward,y,fine,um,1209.67,23452.2,32.5475,11119.4,500,5
w128_d8_q12_data_s1,128,8,12,data,1,1000 mm,forward,tx,fine,mrad,2.10875,31.3255,-0.834627,15.9586,500,5
w128_d8_q12_data_s1,128,8,12,data,1,1000 mm,forward,ty,fine,mrad,0.463564,10.6651,-0.0360324,4.96757,500,5
w128_d8_q12_data_s1,128,8,12,data,1,1000 mm,forward,max_xy,fine,um,6059.45,73152.9,18897.6,39256.7,500,5
w128_d8_q12_data_s1,128,8,12,data,1,1000 mm,forward,x,hit,um,5963.04,75507.8,3805.16,40251.6,500,5
w128_d8_q12_data_s1,128,8,12,data,1,1000 mm,forward,y,hit,um,1837.97,27847.3,-8.71587,13360.5,500,5
w128_d8_q12_data_s1,128,8,12,data,1,1000 mm,forward,tx,hit,mrad,2.37824,32.6009,-0.513088,16.4964,500,5
w128_d8_q12_data_s1,128,8,12,data,1,1000 mm,forward,ty,hit,mrad,0.660308,11.3629,-0.0475085,5.3686,500,5
w128_d8_q12_data_s1,128,8,12,data,1,1000 mm,forward,max_xy,hit,um,7161.44,79085.7,20205.3,41173.6,500,5
w128_d8_q12_data_s1,128,8,12,data,1,1000 mm,backward,x,fine,um,7300.21,117707,10268.2,49551.7,500,5
w128_d8_q12_data_s1,128,8,12,data,1,1000 mm,backward,y,fine,um,2346.34,61718.2,-353.598,23602.7,500,5
w128_d8_q12_data_s1,128,8,12,data,1,1000 mm,backward,tx,fine,mrad,2.59798,32.425,-3.19402,14.1401,500,5
w128_d8_q12_data_s1,128,8,12,data,1,1000 mm,backward,ty,fine,mrad,0.484511,11.1292,0.215884,4.94732,500,5
w128_d8_q12_data_s1,128,8,12,data,1,1000 mm,backward,max_xy,fine,um,8676.62,121345,28449.3,51912,500,5
w128_d8_q12_data_s1,128,8,12,data,1,1000 mm,backward,x,hit,um,7635.99,121984,10688,51334.2,500,5
w128_d8_q12_data_s1,128,8,12,data,1,1000 mm,backward,y,hit,um,2898.4,64690.5,-277.012,24106.8,500,5
w128_d8_q12_data_s1,128,8,12,data,1,1000 mm,backward,tx,hit,mrad,2.82678,32.7979,-3.38821,14.4815,500,5
w128_d8_q12_data_s1,128,8,12,data,1,1000 mm,backward,ty,hit,mrad,0.686562,11.8178,0.167751,5.29574,500,5
w128_d8_q12_data_s1,128,8,12,data,1,1000 mm,backward,max_xy,hit,um,9184.65,124844,29393.6,53633,500,5
w128_d8_q12_data_s1,128,8,12,data,1,full crossing,all,x,fine,um,6446.64,93402.1,5599.9,43367.5,1000,1
w128_d8_q12_data_s1,128,8,12,data,1,full crossing,all,y,fine,um,1929.88,43179.6,799.785,18492,1000,1
w128_d8_q12_data_s1,128,8,12,data,1,full crossing,all,tx,fine,mrad,3.00834,29.0744,-0.631899,13.3459,1000,1
w128_d8_q12_data_s1,128,8,12,data,1,full crossing,all,ty,fine,mrad,0.72548,10.7916,-0.216967,5.03221,1000,1
w128_d8_q12_data_s1,128,8,12,data,1,full crossing,all,max_xy,fine,um,7466.13,96046.8,23233.7,44708.3,1000,1
w128_d8_q12_data_s1,128,8,12,data,1,full crossing,all,x,hit,um,6567.15,97868,6241.43,45001.2,1000,1
w128_d8_q12_data_s1,128,8,12,data,1,full crossing,all,y,hit,um,2531.88,44848.4,817.446,19488.3,1000,1
w128_d8_q12_data_s1,128,8,12,data,1,full crossing,all,tx,hit,mrad,2.58012,28.1696,-0.568226,13.2044,1000,1
w128_d8_q12_data_s1,128,8,12,data,1,full crossing,all,ty,hit,mrad,0.886895,12.111,-0.246771,5.42502,1000,1
w128_d8_q12_data_s1,128,8,12,data,1,full crossing,all,max_xy,hit,um,8531.96,101040,24826.2,46695.6,1000,1
w128_d8_q12_data_s1,128,8,12,data,1,full crossing,forward,x,fine,um,6528.5,70404,3407.35,34673.9,500,1
w128_d8_q12_data_s1,128,8,12,data,1,full crossing,forward,y,fine,um,1819.79,24513.9,711.991,11369.6,500,1
w128_d8_q12_data_s1,128,8,12,data,1,full crossing,forward,tx,fine,mrad,3.26007,30.9494,-1.46079,13.4143,500,1
w128_d8_q12_data_s1,128,8,12,data,1,full crossing,forward,ty,fine,mrad,0.619632,10.3405,-0.521073,5.03562,500,1
w128_d8_q12_data_s1,128,8,12,data,1,full crossing,forward,max_xy,fine,um,7055.91,70404,18802.3,35022.5,500,1
w128_d8_q12_data_s1,128,8,12,data,1,full crossing,forward,x,hit,um,6779.38,77567,4270.59,36207.8,500,1
w128_d8_q12_data_s1,128,8,12,data,1,full crossing,forward,y,hit,um,2278.11,27781.8,670.728,13520.9,500,1
w128_d8_q12_data_s1,128,8,12,data,1,full crossing,forward,tx,hit,mrad,2.94373,30.2068,-1.13925,13.4047,500,1
w128_d8_q12_data_s1,128,8,12,data,1,full crossing,forward,ty,hit,mrad,0.750379,11.736,-0.532549,5.43572,500,1
w128_d8_q12_data_s1,128,8,12,data,1,full crossing,forward,max_xy,hit,um,8639.39,77659.5,20936.7,37419.8,500,1
w128_d8_q12_data_s1,128,8,12,data,1,full crossing,backward,x,fine,um,6423.5,122014,7792.45,50588.5,500,1
w128_d8_q12_data_s1,128,8,12,data,1,full crossing,backward,y,fine,um,2212.4,56895.2,887.578,23550.7,500,1
w128_d8_q12_data_s1,128,8,12,data,1,full crossing,backward,tx,fine,mrad,2.37616,28.1042,0.196992,13.2773,500,1
w128_d8_q12_data_s1,128,8,12,data,1,full crossing,backward,ty,fine,mrad,0.837524,10.975,0.0871399,5.02879,500,1
w128_d8_q12_data_s1,128,8,12,data,1,full crossing,backward,max_xy,fine,um,7959.54,125360,27665.2,52641.1,500,1
w128_d8_q12_data_s1,128,8,12,data,1,full crossing,backward,x,hit,um,6227.99,125928,8212.28,52337.4,500,1
w128_d8_q12_data_s1,128,8,12,data,1,full crossing,backward,y,hit,um,2852.3,61550.6,964.165,24016,500,1
w128_d8_q12_data_s1,128,8,12,data,1,full crossing,backward,tx,hit,mrad,2.04821,27.3248,0.00279791,13.001,500,1
w128_d8_q12_data_s1,128,8,12,data,1,full crossing,backward,ty,hit,mrad,0.988284,12.33,0.0390074,5.4143,500,1
w128_d8_q12_data_s1,128,8,12,data,1,full crossing,backward,max_xy,hit,um,8492.32,126235,28715.7,54412.5,500,1
w128_d8_q12_data_s2,128,8,12,data,2,0.1 mm,all,x,fine,um,263374,1.93617e+06,66956.1,872869,500,51759
w128_d8_q12_data_s2,128,8,12,data,2,0.1 mm,all,y,fine,um,3469.3,38380.6,274.665,19235.7,500,51759
w128_d8_q12_data_s2,128,8,12,data,2,0.1 mm,all,tx,fine,mrad,117.536,748.588,-25.3292,350.814,500,51759
w128_d8_q12_data_s2,128,8,12,data,2,0.1 mm,all,ty,fine,mrad,0.945541,11.2144,-0.351011,5.48498,500,51759
w128_d8_q12_data_s2,128,8,12,data,2,0.1 mm,all,max_xy,fine,um,263374,1.93617e+06,562072,872883,500,51759
w128_d8_q12_data_s2,128,8,12,data,2,0.1 mm,all,x,hit,um,271611,1.93897e+06,67606.9,875649,500,51759
w128_d8_q12_data_s2,128,8,12,data,2,0.1 mm,all,y,hit,um,3822.81,38185.3,124.484,20012.7,500,51759
w128_d8_q12_data_s2,128,8,12,data,2,0.1 mm,all,tx,hit,mrad,118.335,750.504,-25.2531,351.967,500,51759
w128_d8_q12_data_s2,128,8,12,data,2,0.1 mm,all,ty,hit,mrad,0.96841,12.0212,-0.391497,5.71639,500,51759
w128_d8_q12_data_s2,128,8,12,data,2,0.1 mm,all,max_xy,hit,um,271611,1.93897e+06,564311,875669,500,51759
w128_d8_q12_data_s2,128,8,12,data,2,0.1 mm,forward,x,fine,um,253905,1.67993e+06,1978.95,741104,250,51759
w128_d8_q12_data_s2,128,8,12,data,2,0.1 mm,forward,y,fine,um,3757.15,27904.8,-1062.13,13281.3,250,51759
w128_d8_q12_data_s2,128,8,12,data,2,0.1 mm,forward,tx,fine,mrad,120.55,641.789,-3.86491,299.338,250,51759
w128_d8_q12_data_s2,128,8,12,data,2,0.1 mm,forward,ty,fine,mrad,1.17409,11.599,-0.447511,5.93226,250,51759
w128_d8_q12_data_s2,128,8,12,data,2,0.1 mm,forward,max_xy,fine,um,253905,1.67993e+06,483653,741105,250,51759
w128_d8_q12_data_s2,128,8,12,data,2,0.1 mm,forward,x,hit,um,265018,1.67656e+06,2951.28,744236,250,51759
w128_d8_q12_data_s2,128,8,12,data,2,0.1 mm,forward,y,hit,um,3934.38,29976.4,-1254.96,14345.4,250,51759
w128_d8_q12_data_s2,128,8,12,data,2,0.1 mm,forward,tx,hit,mrad,124.017,641.394,-3.53364,300.548,250,51759
w128_d8_q12_data_s2,128,8,12,data,2,0.1 mm,forward,ty,hit,mrad,1.17849,12.2765,-0.518273,6.17066,250,51759
w128_d8_q12_data_s2,128,8,12,data,2,0.1 mm,forward,max_xy,hit,um,265018,1.67656e+06,486514,744251,250,51759
w128_d8_q12_data_s2,128,8,12,data,2,0.1 mm,backward,x,fine,um,272420,2.12956e+06,131933,987201,250,51759
w128_d8_q12_data_s2,128,8,12,data,2,0.1 mm,backward,y,fine,um,3119.57,56862.6,1611.46,23740.9,250,51759
w128_d8_q12_data_s2,128,8,12,data,2,0.1 mm,backward,tx,fine,mrad,116.187,839.778,-46.7934,395.648,250,51759
w128_d8_q12_data_s2,128,8,12,data,2,0.1 mm,backward,ty,fine,mrad,0.786115,9.96005,-0.254511,4.99784,250,51759
w128_d8_q12_data_s2,128,8,12,data,2,0.1 mm,backward,max_xy,fine,um,272420,2.12956e+06,640492,987225,250,51759
w128_d8_q12_data_s2,128,8,12,data,2,0.1 mm,backward,x,hit,um,273351,2.13658e+06,132263,989764,250,51759
w128_d8_q12_data_s2,128,8,12,data,2,0.1 mm,backward,y,hit,um,3741.62,58211.2,1503.93,24397.2,250,51759
w128_d8_q12_data_s2,128,8,12,data,2,0.1 mm,backward,tx,hit,mrad,116.998,842.431,-46.9726,396.779,250,51759
w128_d8_q12_data_s2,128,8,12,data,2,0.1 mm,backward,ty,hit,mrad,0.784204,10.2503,-0.26472,5.22275,250,51759
w128_d8_q12_data_s2,128,8,12,data,2,0.1 mm,backward,max_xy,hit,um,273351,2.13658e+06,642109,989789,250,51759
w128_d8_q12_data_s2,128,8,12,data,2,1 mm,all,x,fine,um,14914.6,1.78221e+06,112206,673477,1000,5176
w128_d8_q12_data_s2,128,8,12,data,2,1 mm,all,y,fine,um,2288.1,41739,-1560.04,18588.4,1000,5176
w128_d8_q12_data_s2,128,8,12,data,2,1 mm,all,tx,fine,mrad,4.90456,741.134,-23.1997,272.769,1000,5176
w128_d8_q12_data_s2,128,8,12,data,2,1 mm,all,ty,fine,mrad,0.735349,11.3245,-0.629255,5.06258,1000,5176
w128_d8_q12_data_s2,128,8,12,data,2,1 mm,all,max_xy,fine,um,15697.8,1.78221e+06,291439,673491,1000,5176
w128_d8_q12_data_s2,128,8,12,data,2,1 mm,all,x,hit,um,16477,1.79664e+06,112847,676037,1000,5176
w128_d8_q12_data_s2,128,8,12,data,2,1 mm,all,y,hit,um,2853.84,42258.9,-1542.38,19611.1,1000,5176
w128_d8_q12_data_s2,128,8,12,data,2,1 mm,all,tx,hit,mrad,5.59865,741.954,-23.136,273.882,1000,5176
w128_d8_q12_data_s2,128,8,12,data,2,1 mm,all,ty,hit,mrad,0.82004,12.4278,-0.659059,5.42895,1000,5176
w128_d8_q12_data_s2,128,8,12,data,2,1 mm,all,max_xy,hit,um,17519.4,1.79664e+06,293719,676060,1000,5176
w128_d8_q12_data_s2,128,8,12,data,2,1 mm,forward,x,fine,um,17297.9,1.11758e+06,54210.4,481909,500,5176
w128_d8_q12_data_s2,128,8,12,data,2,1 mm,forward,y,fine,um,2313.78,27427.2,-3137.29,12321.2,500,5176
w128_d8_q12_data_s2,128,8,12,data,2,1 mm,forward,tx,fine,mrad,7.44126,435.709,21.1971,199.487,500,5176
w128_d8_q12_data_s2,128,8,12,data,2,1 mm,forward,ty,fine,mrad,0.876243,11.6131,-1.24302,5.30292,500,5176
w128_d8_q12_data_s2,128,8,12,data,2,1 mm,forward,max_xy,fine,um,17573.5,1.11758e+06,194203,481910,500,5176
w128_d8_q12_data_s2,128,8,12,data,2,1 mm,forward,x,hit,um,18362.2,1.12479e+06,55073.6,484777,500,5176
w128_d8_q12_data_s2,128,8,12,data,2,1 mm,forward,y,hit,um,3128.83,28305.7,-3178.55,14300.2,500,5176
w128_d8_q12_data_s2,128,8,12,data,2,1 mm,forward,tx,hit,mrad,7.61033,438.525,21.5186,200.719,500,5176
w128_d8_q12_data_s2,128,8,12,data,2,1 mm,forward,ty,hit,mrad,0.962278,12.5037,-1.2545,5.65514,500,5176
w128_d8_q12_data_s2,128,8,12,data,2,1 mm,forward,max_xy,hit,um,19454.8,1.12479e+06,197114,484803,500,5176
w128_d8_q12_data_s2,128,8,12,data,2,1 mm,backward,x,fine,um,13625.7,2.11948e+06,170201,821526,500,5176
w128_d8_q12_data_s2,128,8,12,data,2,1 mm,backward,y,fine,um,2276.97,58136,17.2085,23221.6,500,5176
w128_d8_q12_data_s2,128,8,12,data,2,1 mm,backward,tx,fine,mrad,3.62197,824.038,-67.5964,330.168,500,5176
w128_d8_q12_data_s2,128,8,12,data,2,1 mm,backward,ty,fine,mrad,0.435954,11.2914,-0.0154844,4.81025,500,5176
w128_d8_q12_data_s2,128,8,12,data,2,1 mm,backward,max_xy,fine,um,14612.8,2.11948e+06,388674,821548,500,5176
w128_d8_q12_data_s2,128,8,12,data,2,1 mm,backward,x,hit,um,14260.5,2.12731e+06,170621,824040,500,5176
w128_d8_q12_data_s2,128,8,12,data,2,1 mm,backward,y,hit,um,2508.69,59642.3,93.7948,23763.4,500,5176
w128_d8_q12_data_s2,128,8,12,data,2,1 mm,backward,tx,hit,mrad,3.90914,829.298,-67.7906,331.262,500,5176
w128_d8_q12_data_s2,128,8,12,data,2,1 mm,backward,ty,hit,mrad,0.673706,11.6384,-0.0636169,5.19292,500,5176
w128_d8_q12_data_s2,128,8,12,data,2,1 mm,backward,max_xy,hit,um,15224.4,2.12731e+06,390323,824062,500,5176
w128_d8_q12_data_s2,128,8,12,data,2,10 mm,all,x,fine,um,5948.96,139757,15972.1,184336,1000,518
w128_d8_q12_data_s2,128,8,12,data,2,10 mm,all,y,fine,um,2213.99,39800.8,-1540.54,18403.7,1000,518
w128_d8_q12_data_s2,128,8,12,data,2,10 mm,all,tx,fine,mrad,2.58805,49.1065,-3.74085,72.877,1000,518
w128_d8_q12_data_s2,128,8,12,data,2,10 mm,all,ty,fine,mrad,0.595985,10.7781,-0.273132,4.98617,1000,518
w128_d8_q12_data_s2,128,8,12,data,2,10 mm,all,max_xy,fine,um,6754.25,143853,41087.6,184614,1000,518
w128_d8_q12_data_s2,128,8,12,data,2,10 mm,all,x,hit,um,6474.19,145430,16613.7,185314,1000,518
w128_d8_q12_data_s2,128,8,12,data,2,10 mm,all,y,hit,um,2637.51,40316.9,-1522.88,19434.4,1000,518
w128_d8_q12_data_s2,128,8,12,data,2,10 mm,all,tx,hit,mrad,2.74259,53.1576,-3.67718,73.3291,1000,518
w128_d8_q12_data_s2,128,8,12,data,2,10 mm,all,ty,hit,mrad,0.730659,12.1235,-0.302936,5.36289,1000,518
w128_d8_q12_data_s2,128,8,12,data,2,10 mm,all,max_xy,hit,um,8087.63,147859,42756.1,185656,1000,518
w128_d8_q12_data_s2,128,8,12,data,2,10 mm,forward,x,fine,um,4748.7,75707.9,4177.11,35813.9,500,518
w128_d8_q12_data_s2,128,8,12,data,2,10 mm,forward,y,fine,um,2228.44,25058.7,-2093.27,11479.9,500,518
w128_d8_q12_data_s2,128,8,12,data,2,10 mm,forward,tx,fine,mrad,2.37553,49.1589,2.85308,21.9361,500,518
w128_d8_q12_data_s2,128,8,12,data,2,10 mm,forward,ty,fine,mrad,0.723971,10.7781,-0.926086,5.12526,500,518
w128_d8_q12_data_s2,128,8,12,data,2,10 mm,forward,max_xy,fine,um,5309.42,76710.6,18898.2,36256.5,500,518
w128_d8_q12_data_s2,128,8,12,data,2,10 mm,forward,x,hit,um,5202.81,84064,5040.35,37536.4,500,518
w128_d8_q12_data_s2,128,8,12,data,2,10 mm,forward,y,hit,um,2601.21,24759,-2134.54,13577.7,500,518
w128_d8_q12_data_s2,128,8,12,data,2,10 mm,forward,tx,hit,mrad,2.61876,53.394,3.17462,23.0001,500,518
w128_d8_q12_data_s2,128,8,12,data,2,10 mm,forward,ty,hit,mrad,0.793325,12.1476,-0.937562,5.49629,500,518
w128_d8_q12_data_s2,128,8,12,data,2,10 mm,forward,max_xy,hit,um,6548.26,85299.8,20861.8,38669.7,500,518
w128_d8_q12_data_s2,128,8,12,data,2,10 mm,backward,x,fine,um,7599.38,186932,27767.1,258219,500,518
w128_d8_q12_data_s2,128,8,12,data,2,10 mm,backward,y,fine,um,2203.96,59112.1,-987.813,23358.1,500,518
w128_d8_q12_data_s2,128,8,12,data,2,10 mm,backward,tx,fine,mrad,2.63964,48.2632,-10.3348,100.702,500,518
w128_d8_q12_data_s2,128,8,12,data,2,10 mm,backward,ty,fine,mrad,0.485096,10.7273,0.379823,4.84309,500,518
w128_d8_q12_data_s2,128,8,12,data,2,10 mm,backward,max_xy,fine,um,9478.67,186932,63277,258554,500,518
w128_d8_q12_data_s2,128,8,12,data,2,10 mm,backward,x,hit,um,8259.84,191780,28187,259371,500,518
w128_d8_q12_data_s2,128,8,12,data,2,10 mm,backward,y,hit,um,2799.48,60024.6,-911.226,23896.4,500,518
w128_d8_q12_data_s2,128,8,12,data,2,10 mm,backward,tx,hit,mrad,2.77328,50.1821,-10.529,101.12,500,518
w128_d8_q12_data_s2,128,8,12,data,2,10 mm,backward,ty,hit,mrad,0.721146,11.6383,0.331691,5.22608,500,518
w128_d8_q12_data_s2,128,8,12,data,2,10 mm,backward,max_xy,hit,um,10112.9,191780,64650.3,259694,500,518
w128_d8_q12_data_s2,128,8,12,data,2,100 mm,all,x,fine,um,6562.01,126512,6947.56,54098,1000,52
w128_d8_q12_data_s2,128,8,12,data,2,100 mm,all,y,fine,um,2048.07,41423.3,-946.124,18450.7,1000,52
w128_d8_q12_data_s2,128,8,12,data,2,100 mm,all,tx,fine,mrad,3.2605,48.511,0.00505527,20.2399,1000,52
w128_d8_q12_data_s2,128,8,12,data,2,100 mm,all,ty,fine,mrad,0.515178,10.9234,-0.37074,4.99411,1000,52
