leg,EVT,MCKEY,P_GeV,ETA,direction,p_band,z0,z1,measurement,step_mm,reference_step_mm,integrator,field,pos_um,slope_urad
11,121,4954,1.9115512371063232,2.2933478355407715,1,1-2,2663.153564453125,7823.986328125,step halving,0.8,0.4,RK6,v8r1.up,0.00040134563050742145,0.00016010426318047166
12,120,1974,1.7406113147735596,2.215954542160034,1,1-2,2663.153564453125,7827.09130859375,step halving,0.8,0.4,RK6,v8r1.up,0.0004363720336186816,0.00017989110201455105
13,12,1872,1.95877206325531,2.4768738746643066,1,1-2,2641.846435546875,7825.390625,step halving,0.8,0.4,RK6,v8r1.up,0.0009552447863825364,0.0003896010181136944
14,1,2008,1.904030442237854,2.1973259449005127,1,1-2,2641.846435546875,7823.38525390625,step halving,0.8,0.4,RK6,v8r1.up,0.0009971528811547614,0.0003925748059963041
15,47,3164,1.9818108081817627,2.503754138946533,1,1-2,2641.846435546875,7823.833984375,step halving,0.8,0.4,RK6,v8r1.up,0.0010218394663752406,0.0003990211494553364
16,74,11907,1.8638434410095215,2.211061954498291,1,1-2,2656.846435546875,7829.134765625,step halving,0.8,0.4,RK6,v8r1.up,0.00043968174168185215,0.00016796564139553993
17,18,15444,1.9268559217453003,2.371795177459717,1,1-2,2656.846435546875,7827.90771484375,step halving,0.8,0.4,RK6,v8r1.up,0.0003837271265183517,0.00015529383334822455
18,172,5217,1.9459152221679688,2.412240743637085,1,1-2,2648.153564453125,7825.4521484375,step halving,0.8,0.4,RK6,v8r1.up,0.00037515070516747073,0.0001528772664016742
19,54,3692,1.844138264656067,2.2606470584869385,1,1-2,2663.153564453125,7826.38623046875,step halving,0.8,0.4,RK6,v8r1.up,0.00039656728745285363,0.00016126022739371138
20,47,3164,1.9818108081817627,2.503754138946533,-1,1-2,7823.833984375,2641.846435546875,step halving,0.8,0.4,RK6,v8r1.up,0.00031697697977506323,0.000143379669248489
21,156,509,1.7404330968856812,2.0114669799804688,-1,1-2,7827.01904296875,2663.153564453125,step halving,0.8,0.4,RK6,v8r1.up,0.00047925948365445947,0.00020740761885740255
22,32,2096,1.9036808013916016,2.3876144886016846,-1,1-2,7826.97900390625,2663.153564453125,step halving,0.8,0.4,RK6,v8r1.up,0.0005767692528024781,0.0002559993605988353
23,6,515,1.6793636083602905,2.1100003719329834,-1,1-2,7823.70556640625,2641.846435546875,step halving,0.8,0.4,RK6,v8r1.up,0.00022934659682505298,0.000111122722135093
24,40,3517,1.8121778964996338,2.506880521774292,-1,1-2,7825.505859375,2648.153564453125,step halving,0.8,0.4,RK6,v8r1.up,0.00016683480907886405,7.202688445673289e-05
25,18,13202,1.9655860662460327,2.624391794204712,-1,1-2,7828.17236328125,2648.153564453125,step halving,0.8,0.4,RK6,v8r1.up,0.00032120101423060987,0.00014580320284451886
26,102,3406,1.8679097890853882,2.0639867782592773,-1,1-2,7827.33154296875,2663.153564453125,step halving,0.8,0.4,RK6,v8r1.up,0.00016383339662695562,7.562470094590878e-05
27,79,6607,1.9275429248809814,2.640756607055664,-1,1-2,7824.9765625,2648.153564453125,step halving,0.8,0.4,RK6,v8r1.up,0.0004033927325508557,0.00016901095800658794
28,151,4960,1.977277398109436,2.0418007373809814,-1,1-2,7822.8486328125,2663.153564453125,step halving,0.8,0.4,RK6,v8r1.up,0.0005547260570892831,0.00028632346493751015
29,163,7072,1.77542245388031,2.0903000831604004,-1,1-2,7824.91748046875,2641.846435546875,step halving,0.8,0.4,RK6,v8r1.up,4.561229616228957e-05,2.1332852151445536e-05
30,168,5710,1.8529506921768188,2.025876760482788,-1,1-2,7822.33349609375,2641.846435546875,step halving,0.8,0.4,RK6,v8r1.up,0.00028311467303865356,0.00015344014947515916
31,186,1089,1.9959131479263306,2.003591775894165,-1,1-2,7829.09228515625,2641.846435546875,step halving,0.8,0.4,RK6,v8r1.up,0.00022622873530053766,0.00011055273363425044
32,28,3414,1.767580270767212,2.086083173751831,-1,1-2,7827.38232421875,2641.846435546875,step halving,0.8,0.4,RK6,v8r1.up,0.0004404797238066749,0.0002004123811349956
33,74,11907,1.8638434410095215,2.211061954498291,-1,1-2,7829.134765625,2656.846435546875,step halving,0.8,0.4,RK6,v8r1.up,0.0005476802016346483,0.00026305188582931294
34,15,841,1.6709963083267212,2.096602201461792,-1,1-2,8036.27685546875,2663.153564453125,step halving,0.8,0.4,RK6,v8r1.up,0.0005644833436235785,0.0002806870014193663
35,60,7929,1.8677513599395752,2.423341989517212,-1,1-2,7825.38330078125,2656.846435546875,step halving,0.8,0.4,RK6,v8r1.up,0.0006019726015438209,0.00025757923571845254
36,172,5217,1.9459152221679688,2.412240743637085,-1,1-2,7825.4521484375,2648.153564453125,step halving,0.8,0.4,RK6,v8r1.up,0.0002589226255622634,0.00011014109069229505
37,10,1339,1.8254313468933105,2.161985158920288,-1,1-2,7823.5927734375,2663.153564453125,step halving,0.8,0.4,RK6,v8r1.up,0.0009909251730277902,0.00045044115659642614
38,1,2008,1.904030442237854,2.1973259449005127,-1,1-2,7823.38525390625,2641.846435546875,step halving,0.8,0.4,RK6,v8r1.up,0.00041073758438869845,0.00018243284660712789
39,130,661,1.8326438665390015,2.4193062782287598,-1,1-2,7826.857421875,2641.846435546875,step halving,0.8,0.4,RK6,v8r1.up,0.0006647823624916782,0.0002894798567520951
40,151,2711,4.091048717498779,2.019300937652588,1,2-5,2648.153564453125,7831.5595703125,step halving,0.8,0.4,RK6,v8r1.up,0.00040184761473938124,0.00012094675261309362
41,135,1663,3.290304660797119,3.369908571243286,1,2-5,2641.846435546875,7827.75,step halving,0.8,0.4,RK6,v8r1.up,0.0005419224180513993,0.00020162843616944315
42,149,9557,4.73928689956665,3.5447475910186768,1,2-5,2663.153564453125,7825.6142578125,step halving,0.8,0.4,RK6,v8r1.up,0.00015083514881553128,5.267269953534992e-05
43,121,12915,3.08609938621521,2.9906368255615234,1,2-5,2641.846435546875,7824.59521484375,step halving,0.8,0.4,RK6,v8r1.up,0.0005675066176991095,0.00020939450173784735
44,18,9365,3.1350700855255127,2.7416179180145264,1,2-5,2641.846435546875,7828.958984375,step halving,0.8,0.4,RK6,v8r1.up,0.0005817867645419028,0.00020511609077900061
45,44,1259,2.8564276695251465,2.4788262844085693,1,2-5,2648.153564453125,7826.66650390625,step halving,0.8,0.4,RK6,v8r1.up,0.00022558741008538163,8.337822099413472e-05
46,164,6890,4.898492813110352,3.9190187454223633,1,2-5,2656.846435546875,7825.08203125,step halving,0.8,0.4,RK6,v8r1.up,0.0001365031607747369,4.998387814758587e-05
47,165,6690,2.8958024978637695,3.7657289505004883,1,2-5,2663.153564453125,7825.92431640625,step halving,0.8,0.4,RK6,v8r1.up,0.00025037604700628435,9.310741067025674e-05
48,181,1565,2.2180168628692627,2.2276899814605713,1,2-5,2641.846435546875,7830.818359375,step halving,0.8,0.4,RK6,v8r1.up,0.001128478743339656,0.0003773916179561354
49,192,5971,3.5090086460113525,2.978078603744507,1,2-5,2656.846435546875,7823.26708984375,step halving,0.8,0.4,RK6,v8r1.up,0.00020356128516141325,7.410805302754397e-05
50,158,412,3.941915988922119,2.816506862640381,1,2-5,2648.153564453125,7829.34619140625,step halving,0.8,0.4,RK6,v8r1.up,0.000181230689122458,6.019074128005286e-05
51,64,3527,3.8158679008483887,3.5781190395355225,1,2-5,2663.153564453125,7825.287109375,step halving,0.8,0.4,RK6,v8r1.up,0.00017989634670811938,6.613981584635553e-05
52,178,6611,3.194182872772217,3.2097418308258057,1,2-5,2656.846435546875,7824.17919921875,step halving,0.8,0.4,RK6,v8r1.up,0.00024575365387136117,8.84519679722473e-05
53,89,6156,3.285076856613159,2.799776792526245,1,2-5,2656.846435546875,7822.69091796875,step halving,0.8,0.4,RK6,v8r1.up,0.00023429356588167138,8.169076526343133e-05
54,152,5482,3.7384746074676514,4.057611465454102,1,2-5,2641.846435546875,7826.95751953125,step halving,0.8,0.4,RK6,v8r1.up,0.00047567084493493894,0.00017845397382032502
55,165,1951,4.893462181091309,2.763047933578491,1,2-5,2663.153564453125,7822.54443359375,step halving,0.8,0.4,RK6,v8r1.up,0.00015037733192002634,5.158318217013402e-05
56,125,7176,4.474108695983887,4.146570682525635,1,2-5,2648.153564453125,7825.310546875,step halving,0.8,0.4,RK6,v8r1.up,0.00014902309430908645,5.4764803802953566e-05
57,41,2392,2.702906370162964,2.9323878288269043,1,2-5,2648.153564453125,7828.4658203125,step halving,0.8,0.4,RK6,v8r1.up,0.0002794374722725479,0.00010236644865102562
58,20,9414,4.677371501922607,2.824213743209839,1,2-5,2663.153564453125,7825.75439453125,step halving,0.8,0.4,RK6,v8r1.up,0.0001614607754163444,5.975159256266238e-05
59,129,3447,2.599905014038086,2.8923940658569336,1,2-5,2648.153564453125,7827.77685546875,step halving,0.8,0.4,RK6,v8r1.up,0.0003393979568500072,0.0001327309373522212
60,101,9182,4.2334089279174805,3.3404769897460938,-1,2-5,7826.40234375,2656.846435546875,step halving,0.8,0.4,RK6,v8r1.up,5.153935944690602e-06,2.606179161368516e-06
61,166,4776,3.7628555297851562,2.310622215270996,-1,2-5,7831.63427734375,2648.153564453125,step halving,0.8,0.4,RK6,v8r1.up,0.00022902407437186412,7.614767150165846e-05
62,105,2830,4.552882671356201,2.8838789463043213,-1,2-5,7824.64111328125,2648.153564453125,step halving,0.8,0.4,RK6,v8r1.up,0.00012395321391522884,5.4206153454749995e-05
63,66,1332,4.671189308166504,3.5907645225524902,-1,2-5,7897.39501953125,2648.153564453125,step halving,0.8,0.4,RK6,v8r1.up,0.0002131322460741103,8.928923399265098e-05
64,43,4619,2.839054822921753,2.702672243118286,-1,2-5,7822.46826171875,2656.846435546875,step halving,0.8,0.4,RK6,v8r1.up,0.00019678995499816665,0.00010516659071369006
65,179,2590,4.290808200836182,3.2181577682495117,-1,2-5,7827.4951171875,2663.153564453125,step halving,0.8,0.4,RK6,v8r1.up,9.161773384391836e-05,3.9691590292267875e-05
66,149,6478,2.6735589504241943,4.249476432800293,-1,2-5,7826.90966796875,2641.846435546875,step halving,0.8,0.4,RK6,v8r1.up,0.0002054390648709159,8.926155647959177e-05
67,199,5310,2.7698075771331787,2.6608269214630127,-1,2-5,7829.09423828125,2648.153564453125,step halving,0.8,0.4,RK6,v8r1.up,0.0001393615889355715,6.612677072581619e-05
68,63,3932,2.647374153137207,2.6769585609436035,-1,2-5,7829.03759765625,2656.846435546875,step halving,0.8,0.4,RK6,v8r1.up,0.00033046816838577797,0.00018297652282228682
69,137,4363,3.320155143737793,3.286087989807129,-1,2-5,7824.40478515625,2648.153564453125,step halving,0.8,0.4,RK6,v8r1.up,0.0005704488330593449,0.00024074148924357885
70,39,1269,3.580068588256836,3.4383368492126465,-1,2-5,7826.93603515625,2656.846435546875,step halving,0.8,0.4,RK6,v8r1.up,0.0003941700299492368,0.0001729317383736273
71,180,3627,4.9692769050598145,2.092163562774658,-1,2-5,7832.44091796875,2648.153564453125,step halving,0.8,0.4,RK6,v8r1.up,0.0004364036385595682,0.00012756520839651841
72,170,546,4.100716590881348,3.065164089202881,-1,2-5,8507.9365234375,2648.153564453125,step halving,0.8,0.4,RK6,v8r1.up,9.824046287576493e-05,6.141338826370912e-05
73,184,2474,3.7413532733917236,2.685882806777954,-1,2-5,7824.8720703125,2656.846435546875,step halving,0.8,0.4,RK6,v8r1.up,0.00018209311747341417,7.889580655451311e-05
74,50,2651,2.606966733932495,2.8414368629455566,-1,2-5,7823.22998046875,2663.153564453125,step halving,0.8,0.4,RK6,v8r1.up,0.00012782246017195575,5.5023680056720536e-05
75,44,4034,2.605116605758667,3.1507041454315186,-1,2-5,7825.21240234375,2656.846435546875,step halving,0.8,0.4,RK6,v8r1.up,0.0006986593632518634,0.0002913046609487324
76,144,878,3.663209915161133,2.8614695072174072,-1,2-5,8508.16015625,2648.153564453125,step halving,0.8,0.4,RK6,v8r1.up,7.728587547717325e-05,5.316924678311352e-05
77,146,1308,2.7194278240203857,2.987496852874756,-1,2-5,7825.54833984375,2648.153564453125,step halving,0.8,0.4,RK6,v8r1.up,0.0002554417051214841,9.883668883325925e-05
78,93,1669,3.308732509613037,3.339820623397827,-1,2-5,7824.056640625,2663.153564453125,step halving,0.8,0.4,RK6,v8r1.up,0.00017094593118827106,8.138959818604352e-05
79,8,1815,3.1285512447357178,3.599637985229492,-1,2-5,7827.06591796875,2641.846435546875,step halving,0.8,0.4,RK6,v8r1.up,0.00010839980291166285,4.7168303984879145e-05
80,176,4285,5.441494941711426,3.462100028991699,1,5-10,2663.153564453125,7825.33447265625,step halving,0.8,0.4,RK6,v8r1.up,0.00012904388313472737,4.499373096322756e-05
81,71,1731,5.2502031326293945,3.4308745861053467,1,5-10,2648.153564453125,7824.556640625,step halving,0.8,0.4,RK6,v8r1.up,0.00013117926300765248,4.6415593590865e-05
82,22,4683,5.206266403198242,3.409944772720337,1,5-10,2656.846435546875,7827.78515625,step halving,0.8,0.4,RK6,v8r1.up,0.00012973816865269328,4.578609713590254e-05
83,151,3846,5.472221851348877,2.5186009407043457,1,5-10,2641.846435546875,7822.66064453125,step halving,0.8,0.4,RK6,v8r1.up,0.000306015294881945,0.00010470348199564938
84,2,1817,8.59544563293457,4.37648344039917,1,5-10,2663.153564453125,7825.76171875,step halving,0.8,0.4,RK6,v8r1.up,7.517550670854689e-05,2.6705679334604326e-05
85,80,2619,5.49813985824585,2.5877251625061035,1,5-10,2641.846435546875,7830.318359375,step halving,0.8,0.4,RK6,v8r1.up,0.0003052396095881704,9.154751956508278e-05
86,4,2421,6.856888771057129,4.34242582321167,1,5-10,2663.153564453125,7825.98046875,step halving,0.8,0.4,RK6,v8r1.up,9.477469120611204e-05,3.366379397462538e-05
87,60,2796,6.907437801361084,3.9189510345458984,1,5-10,2663.153564453125,7826.02099609375,step halving,0.8,0.4,RK6,v8r1.up,9.339933626506536e-05,3.347488952698541e-05
88,73,615,8.699183464050293,4.8801093101501465,1,5-10,2656.846435546875,7826.11376953125,step halving,0.8,0.4,RK6,v8r1.up,7.422795533784665e-05,2.6104091110923378e-05
89,58,1846,6.4148945808410645,3.486647129058838,1,5-10,2663.153564453125,7824.59912109375,step halving,0.8,0.4,RK6,v8r1.up,0.00010373804570917855,3.667505188431619e-05
90,129,4146,5.2743425369262695,2.9077444076538086,1,5-10,2663.153564453125,7825.7734375,step halving,0.8,0.4,RK6,v8r1.up,0.00012061383358741296,4.376142503925706e-05
91,157,7593,7.408096790313721,2.90252423286438,1,5-10,2656.846435546875,7827.8818359375,step halving,0.8,0.4,RK6,v8r1.up,8.849121968523832e-05,3.1433952663029174e-05
92,171,3915,8.201003074645996,4.003401279449463,1,5-10,2648.153564453125,7825.1826171875,step halving,0.8,0.4,RK6,v8r1.up,7.802896107023116e-05,2.7917224088014336e-05
93,22,1883,7.010621547698975,3.4385950565338135,1,5-10,2648.153564453125,7826.7158203125,step halving,0.8,0.4,RK6,v8r1.up,9.418079116585432e-05,3.420863592396017e-05
94,87,4006,6.232710838317871,3.0473997592926025,1,5-10,2641.846435546875,7828.08056640625,step halving,0.8,0.4,RK6,v8r1.up,0.0002824826879077591,9.720274585234279e-05
95,159,2384,8.892251968383789,3.6950409412384033,1,5-10,2663.153564453125,7825.3388671875,step halving,0.8,0.4,RK6,v8r1.up,7.486698905267986e-05,2.6870422553670892e-05
96,87,4968,5.7388410568237305,3.961019277572632,1,5-10,2648.153564453125,7825.5390625,step halving,0.8,0.4,RK6,v8r1.up,0.00011567635738174431,4.143044241011751e-05
97,80,3229,5.742672920227051,2.8935956954956055,1,5-10,2663.153564453125,7828.228515625,step halving,0.8,0.4,RK6,v8r1.up,0.00011740964112050278,4.128478114928669e-05
98,41,2761,6.895726680755615,4.688723564147949,1,5-10,2656.846435546875,7826.4833984375,step halving,0.8,0.4,RK6,v8r1.up,9.429152214579517e-05,3.251934832526615e-05
99,88,6153,9.538302421569824,4.659237861633301,1,5-10,2641.846435546875,7825.99169921875,step halving,0.8,0.4,RK6,v8r1.up,0.00016868122543201025,5.95305194028839e-05
100,66,3567,7.082242965698242,4.662559509277344,-1,5-10,7826.39501953125,2648.153564453125,step halving,0.8,0.4,RK6,v8r1.up,7.035708904368221e-06,3.37282111961823e-06
101,87,3624,5.250925064086914,4.477626800537109,-1,5-10,7826.68603515625,2663.153564453125,step halving,0.8,0.4,RK6,v8r1.up,0.0001417302648576424,6.061868875243369e-05
102,159,12637,7.206425666809082,3.103008270263672,-1,5-10,7824.45068359375,2648.153564453125,step halving,0.8,0.4,RK6,v8r1.up,0.00017025953980009945,7.592541872991632e-05
103,15,5705,9.199790954589844,3.1028811931610107,-1,5-10,7825.1533203125,2648.153564453125,step halving,0.8,0.4,RK6,v8r1.up,0.0001444085881985302,6.174818989457265e-05
104,74,10782,5.988961219787598,2.9705169200897217,-1,5-10,7825.11962890625,2656.846435546875,step halving,0.8,0.4,RK6,v8r1.up,9.618005947231723e-05,4.12949258121742e-05
105,18,10352,8.19996166229248,3.3512473106384277,-1,5-10,7825.81689453125,2663.153564453125,step halving,0.8,0.4,RK6,v8r1.up,0.00013076845561954542,5.6014901050893684e-05
106,92,1107,9.449445724487305,3.7988171577453613,-1,5-10,7826.19873046875,2648.153564453125,step halving,0.8,0.4,RK6,v8r1.up,9.671357759089005e-05,4.162008238051129e-05
107,83,4769,7.4594407081604,2.70419979095459,-1,5-10,7826.32666015625,2656.846435546875,step halving,0.8,0.4,RK6,v8r1.up,8.871853651726269e-05,3.7660818907880866e-05
108,123,6476,8.15694808959961,4.429471015930176,-1,5-10,7825.93798828125,2663.153564453125,step halving,0.8,0.4,RK6,v8r1.up,0.00014645709711658128,6.14305620261213e-05
109,151,2353,9.680625915527344,3.428306818008423,-1,5-10,7824.76220703125,2648.153564453125,step halving,0.8,0.4,RK6,v8r1.up,4.5775976786899264e-05,1.952334821586632e-05
110,168,6358,8.100420951843262,3.428353786468506,-1,5-10,7824.59912109375,2656.846435546875,step halving,0.8,0.4,RK6,v8r1.up,0.00010856327037345181,4.856185592538864e-05
111,191,7892,6.543529510498047,4.0800580978393555,-1,5-10,7826.24072265625,2656.846435546875,step halving,0.8,0.4,RK6,v8r1.up,8.60395914514811e-05,3.697015610315546e-05
112,74,8324,5.953796863555908,3.865330457687378,-1,5-10,7826.08447265625,2663.153564453125,step halving,0.8,0.4,RK6,v8r1.up,6.901123583702429e-05,2.9664402878548657e-05
113,53,3428,7.048705577850342,3.936662197113037,-1,5-10,7825.03857421875,2663.153564453125,step halving,0.8,0.4,RK6,v8r1.up,0.00017931632179113421,7.690117119485418e-05
114,13,4919,5.460959434509277,4.562424659729004,-1,5-10,7825.560546875,2648.153564453125,step halving,0.8,0.4,RK6,v8r1.up,8.223971015297593e-05,3.512283909892777e-05
115,13,4138,7.043205261230469,4.186224460601807,-1,5-10,7826.5400390625,2641.837890625,step halving,0.8,0.4,RK6,v8r1.up,5.792379909053125e-05,2.4304301626809632e-05
116,157,4311,6.7938361167907715,2.5421950817108154,-1,5-10,7826.4345703125,2648.153564453125,step halving,0.8,0.4,RK6,v8r1.up,6.375461225616164e-05,2.6456392632212555e-05
117,145,3053,9.528128623962402,4.0688323974609375,-1,5-10,7827.02783203125,2641.846435546875,step halving,0.8,0.4,RK6,v8r1.up,7.131876422761252e-05,3.0574290495188894e-05
118,3,5429,7.16306734085083,4.678443431854248,-1,5-10,7826.40087890625,2656.846435546875,step halving,0.8,0.4,RK6,v8r1.up,3.3756037964849384e-06,1.1263039112474615e-06
119,32,9176,5.567915439605713,3.164590358734131,-1,5-10,7828.4150390625,2641.846435546875,step halving,0.8,0.4,RK6,v8r1.up,0.00028610006097551377,0.00012856703549002368
120,67,1059,16.44013786315918,4.575577735900879,1,10-25,2663.153564453125,7826.6572265625,step halving,0.8,0.4,RK6,v8r1.up,3.911662815880845e-05,1.4027265460292426e-05
121,30,986,17.875898361206055,4.220905303955078,1,10-25,2641.846435546875,7825.61865234375,step halving,0.8,0.4,RK6,v8r1.up,8.956468811049945e-05,3.2023182716667264e-05
122,133,2612,19.13616371154785,4.512755393981934,1,10-25,2641.846435546875,7825.783203125,step halving,0.8,0.4,RK6,v8r1.up,8.38833784655435e-05,3.028416406536394e-05
123,150,2428,11.082475662231445,3.5743324756622314,1,10-25,2648.153564453125,7826.70166015625,step halving,0.8,0.4,RK6,v8r1.up,5.662923285854049e-05,2.0242425791128227e-05
124,18,2726,21.14968490600586,4.17113733291626,1,10-25,2648.153564453125,7825.419921875,step halving,0.8,0.4,RK6,v8r1.up,2.9713078220083844e-05,1.060862508950322e-05
125,145,1476,11.906975746154785,4.571716785430908,1,10-25,2648.153564453125,7826.50048828125,step halving,0.8,0.4,RK6,v8r1.up,5.2666706551462994e-05,1.882795308549845e-05
126,175,2980,18.341981887817383,3.9875478744506836,1,10-25,2663.153564453125,7825.06005859375,step halving,0.8,0.4,RK6,v8r1.up,3.5543763488021796e-05,1.2656230230501109e-05
127,178,4881,19.116790771484375,4.012641429901123,1,10-25,2663.153564453125,7827.0439453125,step halving,0.8,0.4,RK6,v8r1.up,3.363479095241928e-05,1.1821245371468336e-05
128,152,2173,11.020444869995117,4.427364349365234,1,10-25,2663.153564453125,7825.7099609375,step halving,0.8,0.4,RK6,v8r1.up,5.939170932833804e-05,2.1088519819301155e-05
129,102,4888,12.542051315307617,4.523751258850098,1,10-25,2663.153564453125,7826.05322265625,step halving,0.8,0.4,RK6,v8r1.up,5.177588491278584e-05,1.859040699159209e-05
130,162,1987,10.714760780334473,4.697718620300293,1,10-25,2648.153564453125,7826.611328125,step halving,0.8,0.4,RK6,v8r1.up,5.879036280020955e-05,2.1238552583291437e-05
131,111,2597,10.89887809753418,2.513145685195923,1,10-25,2663.153564453125,7823.2578125,step halving,0.8,0.4,RK6,v8r1.up,6.930667950655334e-05,2.2439383684513814e-05
132,6,2485,18.875558853149414,3.7220258712768555,1,10-25,2641.846435546875,7825.45947265625,step halving,0.8,0.4,RK6,v8r1.up,8.484218483317818e-05,3.04496081127148e-05
133,181,1339,11.354634284973145,3.794504165649414,1,10-25,2656.846435546875,7826.3828125,step halving,0.8,0.4,RK6,v8r1.up,5.7415263654547743e-05,2.035280277645768e-05
134,89,3674,13.941943168640137,3.8562936782836914,1,10-25,2663.153564453125,7824.9150390625,step halving,0.8,0.4,RK6,v8r1.up,4.696235578194319e-05,1.646556502254981e-05
135,184,1323,14.842962265014648,4.7172746658325195,1,10-25,2648.153564453125,7826.59912109375,step halving,0.8,0.4,RK6,v8r1.up,4.225310590300069e-05,1.5250328777582922e-05
136,23,4655,12.477275848388672,3.8739829063415527,1,10-25,2663.153564453125,7826.849609375,step halving,0.8,0.4,RK6,v8r1.up,5.1220914620841995e-05,1.784652980951762e-05
137,7,8286,12.488548278808594,4.636049747467041,1,10-25,2656.846435546875,7825.56640625,step halving,0.8,0.4,RK6,v8r1.up,5.147526849214046e-05,1.842410946029105e-05
138,122,6132,15.682633399963379,4.196317672729492,1,10-25,2656.846435546875,7825.29296875,step halving,0.8,0.4,RK6,v8r1.up,4.117998742003692e-05,1.4567069772652985e-05
139,19,5554,17.6596736907959,4.901078701019287,1,10-25,2656.846435546875,7826.49658203125,step halving,0.8,0.4,RK6,v8r1.up,3.605106257964508e-05,1.2778868241358765e-05
140,153,2801,10.924005508422852,2.9352035522460938,-1,10-25,7825.26953125,2656.846435546875,step halving,0.8,0.4,RK6,v8r1.up,8.674777518535848e-05,3.859466912725651e-05
141,10,5532,11.358181953430176,4.063313961029053,-1,10-25,7825.1083984375,2648.153564453125,step halving,0.8,0.4,RK6,v8r1.up,1.0380798443065942e-05,4.488619545495176e-06
142,115,2783,13.270744323730469,4.945171356201172,-1,10-25,7826.45849609375,2656.846435546875,step halving,0.8,0.4,RK6,v8r1.up,5.137227532259203e-05,2.1576223446784226e-05
143,125,7279,17.69203758239746,2.839446544647217,-1,10-25,7825.90576171875,2663.153564453125,step halving,0.8,0.4,RK6,v8r1.up,1.5121486285352148e-06,4.942296571996962e-07
144,164,6277,15.43083667755127,3.801316261291504,-1,10-25,7895.9052734375,2648.153564453125,step halving,0.8,0.4,RK6,v8r1.up,1.907881141960388e-05,8.057304823338995e-06
145,87,5002,14.115748405456543,3.5441508293151855,-1,10-25,7825.7470703125,2641.846435546875,step halving,0.8,0.4,RK6,v8r1.up,3.3289694556515315e-05,1.4112218338357962e-05
146,114,1396,11.186728477478027,4.049291610717773,-1,10-25,7826.9814453125,2663.153564453125,step halving,0.8,0.4,RK6,v8r1.up,9.545913393083083e-05,4.107908804784621e-05
147,20,6625,10.059743881225586,3.5802528858184814,-1,10-25,7827.71533203125,2656.846435546875,step halving,0.8,0.4,RK6,v8r1.up,7.788058553614974e-05,3.3547083513885134e-05
148,152,1849,16.322153091430664,4.714452743530273,-1,10-25,7825.95849609375,2641.846435546875,step halving,0.8,0.4,RK6,v8r1.up,8.477818624896827e-05,3.609271215232468e-05
149,175,3343,18.313278198242188,4.128032207489014,-1,10-25,7826.34765625,2648.153564453125,step halving,0.8,0.4,RK6,v8r1.up,3.0791355243309226e-05,1.355274920067373e-05
150,162,4461,10.399520874023438,4.543920040130615,-1,10-25,7825.53759765625,2648.153564453125,step halving,0.8,0.4,RK6,v8r1.up,7.009632341237193e-05,2.950220883563004e-05
151,33,5797,19.7486515045166,4.68271541595459,-1,10-25,7826.6328125,2663.153564453125,step halving,0.8,0.4,RK6,v8r1.up,6.241840766474382e-05,2.6322757341878944e-05
152,18,17741,24.343280792236328,3.6453962326049805,-1,10-25,7825.330078125,2641.846435546875,step halving,0.8,0.4,RK6,v8r1.up,5.981971185065049e-05,2.4784833907443016e-05
153,134,3125,13.080826759338379,4.497110366821289,-1,10-25,7826.5986328125,2656.846435546875,step halving,0.8,0.4,RK6,v8r1.up,6.81151419712478e-05,2.9350397112715143e-05
154,54,8575,15.76700496673584,4.532710075378418,-1,10-25,7826.61328125,2663.153564453125,step halving,0.8,0.4,RK6,v8r1.up,6.729680634975921e-05,2.834074121216279e-05
155,45,3060,14.953503608703613,3.955437183380127,-1,10-25,7826.71142578125,2663.153564453125,step halving,0.8,0.4,RK6,v8r1.up,1.5951698628668964e-05,6.869015772847931e-06
156,143,4144,10.947333335876465,4.702264785766602,-1,10-25,7825.64599609375,2663.153564453125,step halving,0.8,0.4,RK6,v8r1.up,4.823264987408038e-05,2.049865789263694e-05
157,43,1414,19.935012817382812,4.493618965148926,-1,10-25,7825.7744140625,2663.153564453125,step halving,0.8,0.4,RK6,v8r1.up,3.578016816163654e-05,1.5098491901177624e-05
158,7,1254,17.057903289794922,3.4214560985565186,-1,10-25,7824.3720703125,2641.846435546875,step halving,0.8,0.4,RK6,v8r1.up,8.971865383955446e-05,3.889754837671511e-05
159,199,6534,16.54720115661621,3.58400821685791,-1,10-25,7824.75732421875,2641.846435546875,step halving,0.8,0.4,RK6,v8r1.up,3.0038705745027983e-05,1.2689484879535584e-05
160,124,10453,30.026302337646484,4.574707984924316,1,25-200,2663.153564453125,7825.57763671875,step halving,0.8,0.4,RK6,v8r1.up,2.14608917303849e-05,7.630555909354797e-06
161,177,1824,53.91982650756836,4.150137901306152,1,25-200,2641.846435546875,7826.80029296875,step halving,0.8,0.4,RK6,v8r1.up,2.9495794251488405e-05,1.0754522272726774e-05
162,71,5369,27.46091651916504,4.923362731933594,1,25-200,2656.846435546875,7966.50048828125,step halving,0.8,0.4,RK6,v8r1.up,2.4212923221966776e-05,7.179624950115482e-06
163,42,3925,39.86094284057617,4.051421165466309,1,25-200,2656.846435546875,7825.17138671875,step halving,0.8,0.4,RK6,v8r1.up,1.620260903223425e-05,5.618120552108863e-06
164,53,1222,28.406078338623047,3.7336325645446777,1,25-200,2656.846435546875,7826.8427734375,step halving,0.8,0.4,RK6,v8r1.up,2.224948048024089e-05,8.08206149574553e-06
