predictor,arch,mode,seed,stratum,p_band,direction,n,median_abs_dz_mm,vs_hit_med_um,vs_hit_p95_um,vs_reference_med_um,vs_reference_p95_um
exact scheme q=8,-,-,-,20-200 mm,20-200 GeV,all,649,69.8020000000015,1.1641983433747782,4.7555086380512535,2.972058155137347e-06,5.510455594048838e-05
exact scheme q=8,-,-,-,20-200 mm,20-200 GeV,forward,323,69.80189999999857,1.3220286107298307,5.356916743221517,4.6690615818079095e-06,6.631194366946146e-05
exact scheme q=8,-,-,-,20-200 mm,20-200 GeV,backward,326,69.80249950000007,1.0337623316019062,3.784087214018683,2.305332813534733e-06,4.402931352842643e-05
exact scheme q=8,-,-,-,200-2000 mm,all,all,4000,472.2208000000005,51.14420925950469,415.95657605370167,0.03562612690188871,0.3241983172301843
exact scheme q=8,-,-,-,200-2000 mm,all,forward,2044,472.2166499999994,58.87612462404945,433.92612772757957,0.02494636417793572,0.23317916530913857
exact scheme q=8,-,-,-,200-2000 mm,all,backward,1956,472.2224995000006,42.73482107419113,389.2916717237753,0.0494909999133597,0.39218039096056145
exact scheme q=8,-,-,-,200-2000 mm,1-5 GeV,all,2042,472.2235007499994,119.08880834581836,534.2636550620279,0.08133771970619819,0.44965350354004746
exact scheme q=8,-,-,-,200-2000 mm,1-5 GeV,forward,1057,472.19920699999966,131.32030897634195,621.3659435020189,0.05512537200047518,0.3367392643212952
exact scheme q=8,-,-,-,200-2000 mm,1-5 GeV,backward,985,472.238799499999,109.1378692981948,502.6700213750671,0.12847773035673526,0.5261943793811952
exact scheme q=8,-,-,-,200-2000 mm,5-20 GeV,all,1531,472.22849999999926,29.271237113675852,129.63032990501233,0.021139466390707184,0.08629249700220498
exact scheme q=8,-,-,-,200-2000 mm,5-20 GeV,forward,764,472.23500099999956,34.923173995153434,152.64777286390944,0.01406718703833576,0.054805772782629
exact scheme q=8,-,-,-,200-2000 mm,5-20 GeV,backward,767,472.22249900000133,23.8691780920135,110.79568608753895,0.0337482939585243,0.09804548569718459
exact scheme q=8,-,-,-,200-2000 mm,20-200 GeV,all,427,472.1847999999991,6.828525971741328,32.03994691788523,0.005322102794025341,0.02400468376890785
exact scheme q=8,-,-,-,200-2000 mm,20-200 GeV,forward,223,472.1836999999996,7.3948705540800574,32.09636371409203,0.003823221071286298,0.012246175316477093
exact scheme q=8,-,-,-,200-2000 mm,20-200 GeV,backward,204,472.1850502499992,5.845315921821026,29.788033448333803,0.00879934029285323,0.02517814535962781
exact scheme q=8,-,-,-,cross-magnet,all,all,2410,5175.346389,1847.13903901293,22135.326179404074,41.50355325727162,972.5361554440822
exact scheme q=8,-,-,-,cross-magnet,all,forward,1205,5175.346389,2352.8959100536895,26972.977940105593,31.774816256927352,1779.6829998460898
exact scheme q=8,-,-,-,cross-magnet,all,backward,1205,5175.346389,1443.567308876311,17049.45692076893,47.54709179620065,613.0633208748235
exact scheme q=8,-,-,-,cross-magnet,1-5 GeV,all,1034,5174.7871589999995,6408.02638155509,31844.04098125697,136.0800153793491,2592.1912450045643
exact scheme q=8,-,-,-,cross-magnet,1-5 GeV,forward,517,5174.7871589999995,7644.722380552935,38078.76918372759,147.36294752356116,5037.2695441094
exact scheme q=8,-,-,-,cross-magnet,1-5 GeV,backward,517,5174.7871589999995,5044.023235649029,24571.836972754176,132.47234950134157,919.6747740374176
exact scheme q=8,-,-,-,cross-magnet,5-20 GeV,all,1074,5175.753925000001,972.9139318617541,5086.396573185008,22.16843302369398,221.15952408314158
exact scheme q=8,-,-,-,cross-magnet,5-20 GeV,forward,537,5175.753925000001,1240.6181401393042,6236.789608534627,16.72381027378833,248.94249950901892
exact scheme q=8,-,-,-,cross-magnet,5-20 GeV,backward,537,5175.753925000001,765.8466074848604,4257.151184351024,28.80225930054081,191.33511378555852
exact scheme q=8,-,-,-,cross-magnet,20-200 GeV,all,302,5177.237445999999,244.15298961701382,1179.6036057025656,5.928316251530674,20.56367963298271
exact scheme q=8,-,-,-,cross-magnet,20-200 GeV,forward,151,5177.237445999999,289.92870607798693,2115.332393568707,4.408505629015735,14.690959743006715
exact scheme q=8,-,-,-,cross-magnet,20-200 GeV,backward,151,5177.237445999999,222.07971361560652,592.9260449656244,8.599448240055096,21.59908555778678
network (every seed),2x256,data,0,all,all,all,13228,70.22465149999971,24.29494697698864,10747.666822858908,4.214348009062618,8666.36081920182
network (every seed),2x256,data,0,all,all,forward,6669,70.2286009999998,29.12627124994316,9808.99156959264,4.46698083825936,7026.465445706297
network (every seed),2x256,data,0,all,all,backward,6559,70.22270000000026,20.069268852878963,11989.7921272862,3.9885127666821063,11035.10855179611
network (every seed),2x256,data,0,all,1-5 GeV,all,6526,70.21979974999931,46.10185045345361,39955.321751121,9.508651804253532,30260.82038000419
network (every seed),2x256,data,0,all,1-5 GeV,forward,3310,70.2234492499997,55.69376678866966,28146.763762931074,11.08667747553227,19755.652908132157
network (every seed),2x256,data,0,all,1-5 GeV,backward,3216,70.21649950000028,36.54505845211986,63229.32133695366,8.889547069657056,56650.08559982231
network (every seed),2x256,data,0,all,5-20 GeV,all,5212,140.07619949999935,12.301008549771453,3569.1123573618665,1.548153241436978,2529.9128093770087
network (every seed),2x256,data,0,all,5-20 GeV,forward,2606,140.02239974999975,14.810523814190901,3524.0158110117222,1.511340418970164,1968.1952871785882
network (every seed),2x256,data,0,all,5-20 GeV,backward,2606,203.6929999999993,10.144320707020427,3630.7150110743405,1.5670716235760551,2963.9733183414737
network (every seed),2x256,data,0,all,20-200 GeV,all,1490,70.21095024999977,3.452966960253434,1064.0459267834997,0.8445340542300173,745.383712686381
network (every seed),2x256,data,0,all,20-200 GeV,forward,753,139.99350049999885,4.446823867766625,1018.147120773676,0.9812877592878522,597.0981800577416
network (every seed),2x256,data,0,all,20-200 GeV,backward,737,70.2077999999965,2.907340577166906,1136.24967311802,0.6537322909707655,1025.7667932719044
network (every seed),2x256,data,0,0.05-2 mm,all,all,436,0.6499827500010724,0.1093743025535332,0.947029054344739,5.056369900557911e-05,0.001249921922408248
network (every seed),2x256,data,0,0.05-2 mm,all,forward,218,0.6499827500010724,0.11450174952187808,1.0065431272614893,5.067360575594648e-05,0.0012189090057290668
network (every seed),2x256,data,0,0.05-2 mm,all,backward,218,0.6499827500010724,0.10530710969192114,0.8737154720762418,5.056369900557911e-05,0.0012120824180783456
network (every seed),2x256,data,0,0.05-2 mm,1-5 GeV,all,248,0.6499792499998875,0.18789253942941286,1.205059886365234,0.0001591518241639278,0.002042048618022818
network (every seed),2x256,data,0,0.05-2 mm,1-5 GeV,forward,124,0.6499792499998875,0.22303785237909324,1.2021156187358883,0.0001591518241639278,0.0019917156976134703
network (every seed),2x256,data,0,0.05-2 mm,1-5 GeV,backward,124,0.6499792499998875,0.1642741810101711,1.1960874328792659,0.00015883318837950355,0.001998781624479305
network (every seed),2x256,data,0,0.05-2 mm,5-20 GeV,all,142,0.6499850000000151,0.08466030456588669,0.2465898795236398,1.44026728321478e-05,0.0001599895160353523
network (every seed),2x256,data,0,0.05-2 mm,5-20 GeV,forward,71,0.6499850000000151,0.07863697655352553,0.2293150474699246,1.4329657460621092e-05,0.00014840312090314
network (every seed),2x256,data,0,0.05-2 mm,5-20 GeV,backward,71,0.6499850000000151,0.09041519183483615,0.31687169777683266,1.4438171547226375e-05,0.00014575864604182698
network (every seed),2x256,data,0,0.05-2 mm,20-200 GeV,all,46,0.6499925000007352,0.05800136320566196,0.12500486739241978,5.2300030972673994e-06,0.00010744396661266364
network (every seed),2x256,data,0,0.05-2 mm,20-200 GeV,forward,23,0.6499925000007352,0.055710716424073325,0.13016775577909806,5.27250421100689e-06,0.00010404989438939079
network (every seed),2x256,data,0,0.05-2 mm,20-200 GeV,backward,23,0.6499925000007352,0.0711135576665356,0.09799024077494776,5.187501983527909e-06,0.00010445897373756448
network (every seed),2x256,data,0,2-20 mm,all,all,382,6.3070000000006985,0.5725827654217142,6.067618290920506,0.001422979543974634,0.07619164525056725
network (every seed),2x256,data,0,2-20 mm,all,forward,191,6.3070000000006985,0.6446406483948675,5.943573494519683,0.001268263787324031,0.07327965579939644
network (every seed),2x256,data,0,2-20 mm,all,backward,191,6.3070000000006985,0.5032157578828134,6.423941553854728,0.0015951330851748935,0.07351009318234958
network (every seed),2x256,data,0,2-20 mm,1-5 GeV,all,160,6.3070000000006985,1.776025308409146,10.067766643550147,0.014363170979692086,0.17219518866653444
network (every seed),2x256,data,0,2-20 mm,1-5 GeV,forward,80,6.3070000000006985,1.7359491961670415,9.763101457065204,0.01631268503388128,0.17267439170254292
network (every seed),2x256,data,0,2-20 mm,1-5 GeV,backward,80,6.3070000000006985,2.008967276765361,10.997821441958418,0.014363170979692086,0.17184203135940368
network (every seed),2x256,data,0,2-20 mm,5-20 GeV,all,156,6.3070000000006985,0.4960102845337211,1.7187295323779495,0.0005149689243921785,0.007720927996501814
network (every seed),2x256,data,0,2-20 mm,5-20 GeV,forward,78,6.3070000000006985,0.563697873431579,1.7089683721209772,0.00048339989078272083,0.007567171306277474
network (every seed),2x256,data,0,2-20 mm,5-20 GeV,backward,78,6.3070000000006985,0.4555772576360084,1.604476669578856,0.0005376621103891921,0.005649822375336474
network (every seed),2x256,data,0,2-20 mm,20-200 GeV,all,66,6.3070000000006985,0.15123442520525998,0.3784448409477892,0.0004189384412711661,0.0016083517988541018
network (every seed),2x256,data,0,2-20 mm,20-200 GeV,forward,33,6.3070000000006985,0.14127474186409472,0.3401393730966262,0.0004154318098414933,0.001375785628354719
network (every seed),2x256,data,0,2-20 mm,20-200 GeV,backward,33,6.3070000000006985,0.15155724307902574,0.41281929701826303,0.0004382440721428793,0.0014484881159404486
network (every seed),2x256,data,0,20-200 mm,all,all,6000,69.804950499999,7.840804064507267,61.37382427974459,0.5988370477325589,11.61791134103467
network (every seed),2x256,data,0,20-200 mm,all,forward,3011,69.80459999999948,9.264859704394723,70.19750984489725,0.6040656362529262,12.837701071703123
network (every seed),2x256,data,0,20-200 mm,all,backward,2989,69.80529999999999,6.583146333696277,50.429801747191036,0.5897905650726898,10.479140589950465
network (every seed),2x256,data,0,20-200 mm,1-5 GeV,all,3042,69.80709999999999,17.87731957045935,82.5282880713899,1.8331455105311534,20.45530557488743
network (every seed),2x256,data,0,20-200 mm,1-5 GeV,forward,1532,69.80653799999982,21.64255220042577,94.16168901478699,1.8603386137101552,21.26653969273847
network (every seed),2x256,data,0,20-200 mm,1-5 GeV,backward,1510,69.80770074999964,14.865938984371496,67.29634934378049,1.8016536325333732,19.557183637989777
network (every seed),2x256,data,0,20-200 mm,5-20 GeV,all,2309,69.80490049999935,4.719603560715768,17.43265347790839,0.2496062644468111,1.6176041569451622
network (every seed),2x256,data,0,20-200 mm,5-20 GeV,forward,1156,69.80415000000085,5.442491982442732,18.914871506012787,0.26922731765921526,1.5185902173868726
network (every seed),2x256,data,0,20-200 mm,5-20 GeV,backward,1153,69.80549999999857,3.975392342795203,14.432925663497526,0.23008142139246957,1.7826865167080526
network (every seed),2x256,data,0,20-200 mm,20-200 GeV,all,649,69.8020000000015,1.326131031873956,5.205641886044533,0.10423813688476002,1.4587712237357673
network (every seed),2x256,data,0,20-200 mm,20-200 GeV,forward,323,69.80189999999857,1.4749113162073613,5.355443866230303,0.08782771720916571,1.5564765652801065
network (every seed),2x256,data,0,20-200 mm,20-200 GeV,backward,326,69.80249950000007,1.1600117243659724,4.352990602511042,0.11899299168760535,1.0737665073250469
network (every seed),2x256,data,0,200-2000 mm,all,all,4000,472.2208000000005,72.39459312683039,761.400632669057,36.881253935519,637.8623136923917
network (every seed),2x256,data,0,200-2000 mm,all,forward,2044,472.2166499999994,83.59830697980897,930.4553559599065,45.74688578372843,721.6547607643631
network (every seed),2x256,data,0,200-2000 mm,all,backward,1956,472.2224995000006,62.60515792732235,651.8953578422497,28.776070479409555,528.2658180115334
network (every seed),2x256,data,0,200-2000 mm,1-5 GeV,all,2042,472.2235007499994,172.3785165344225,1159.6806945823103,107.84947613744578,990.6237853431586
network (every seed),2x256,data,0,200-2000 mm,1-5 GeV,forward,1057,472.19920699999966,190.33563362791028,1367.201723745256,123.45779871907325,1152.033657807987
network (every seed),2x256,data,0,200-2000 mm,1-5 GeV,backward,985,472.238799499999,153.19852635684583,925.1631108861143,89.49606418332223,796.1238441316476
network (every seed),2x256,data,0,200-2000 mm,5-20 GeV,all,1531,472.22849999999926,37.69082794565293,171.76954876890704,16.9754860271496,103.4589871492031
network (every seed),2x256,data,0,200-2000 mm,5-20 GeV,forward,764,472.23500099999956,42.52662427168019,184.55040815449618,20.531647552783028,105.45236177811434
network (every seed),2x256,data,0,200-2000 mm,5-20 GeV,backward,767,472.22249900000133,32.53129987274406,150.10484974241058,14.95433008049929,94.51997623803533
network (every seed),2x256,data,0,200-2000 mm,20-200 GeV,all,427,472.1847999999991,12.105019009652551,89.24563804872321,7.4663640368441975,77.4065182859715
network (every seed),2x256,data,0,200-2000 mm,20-200 GeV,forward,223,472.1836999999996,17.077225479315672,130.99576347318015,11.451890831178702,121.38287811808084
network (every seed),2x256,data,0,200-2000 mm,20-200 GeV,backward,204,472.1850502499992,9.088004903638591,46.73609467075507,4.619681651302443,33.93399801168044
network (every seed),2x256,data,0,cross-magnet,all,all,2410,5175.346389,3319.0551925966292,158348.39997116642,2339.703780814915,136821.74984848124
network (every seed),2x256,data,0,cross-magnet,all,forward,1205,5175.346389,3412.809783445823,96109.37059851349,1879.5216846832545,76114.24941298364
network (every seed),2x256,data,0,cross-magnet,all,backward,1205,5175.346389,3172.6351975551397,252201.15543395252,2761.4941510782674,240808.6795324578
network (every seed),2x256,data,0,cross-magnet,1-5 GeV,all,1034,5174.7871589999995,14091.597638893445,319588.59171959985,11761.358924579305,308391.6684225981
network (every seed),2x256,data,0,cross-magnet,1-5 GeV,forward,517,5174.7871589999995,12514.634929471811,176444.7916017606,8784.615805676594,137690.18699517363
network (every seed),2x256,data,0,cross-magnet,1-5 GeV,backward,517,5174.7871589999995,16760.04126419963,478895.1062831908,15679.319857210601,467091.40569566656
network (every seed),2x256,data,0,cross-magnet,5-20 GeV,all,1074,5175.753925000001,1799.0592534262255,13688.777808018831,1124.9980944838214,11945.2922365969
network (every seed),2x256,data,0,cross-magnet,5-20 GeV,forward,537,5175.753925000001,1887.1309336966463,13047.825113197981,810.234200114671,10486.8959656048
network (every seed),2x256,data,0,cross-magnet,5-20 GeV,backward,537,5175.753925000001,1733.4040618767083,13786.438403238284,1509.260231663866,12798.977504441904
network (every seed),2x256,data,0,cross-magnet,20-200 GeV,all,302,5177.237445999999,566.1970171605617,2697.20385033372,390.6080287097966,2270.0542414682545
network (every seed),2x256,data,0,cross-magnet,20-200 GeV,forward,151,5177.237445999999,561.0335545578664,3163.666754768755,379.3459581361276,1424.1522895090384
network (every seed),2x256,data,0,cross-magnet,20-200 GeV,backward,151,5177.237445999999,574.3411583202977,2267.583029138045,414.98956089043304,2360.035874141758
network (every seed),2x256,data,1,all,all,all,13228,70.22465149999971,25.002319046905086,10047.563138229147,4.824200906668352,7453.52371535572
network (every seed),2x256,data,1,all,all,forward,6669,70.2286009999998,29.062308111580393,9146.825877178362,4.717277688996546,5690.07874703459
network (every seed),2x256,data,1,all,all,backward,6559,70.22270000000026,21.148696487898633,11477.193885989309,4.929583627244938,9119.96090864129
network (every seed),2x256,data,1,all,1-5 GeV,all,6526,70.21979974999931,46.962234103602896,35068.23336268758,9.654370866712725,24367.169338554828
network (every seed),2x256,data,1,all,1-5 GeV,forward,3310,70.2234492499997,57.825803522536745,27600.171512409044,9.451092165448927,18160.71433391321
network (every seed),2x256,data,1,all,1-5 GeV,backward,3216,70.21649950000028,36.45636562876575,48701.62163066256,9.881448103840285,38351.926157298476
network (every seed),2x256,data,1,all,5-20 GeV,all,5212,140.07619949999935,12.77678683305794,3255.575866374968,1.829494278126731,1848.5356998480902
network (every seed),2x256,data,1,all,5-20 GeV,forward,2606,140.02239974999975,14.94774324869308,3523.6331172960436,1.5638608254704423,1518.64017921595
network (every seed),2x256,data,1,all,5-20 GeV,backward,2606,203.6929999999993,10.621132822226542,3161.7426844680276,2.2897194742199645,2156.1508279376794
network (every seed),2x256,data,1,all,20-200 GeV,all,1490,70.21095024999977,3.319348048073323,1053.0005151337134,0.5570709103466243,743.8489428648862
network (every seed),2x256,data,1,all,20-200 GeV,forward,753,139.99350049999885,4.143567340122445,1086.8527804072187,0.8240960148384602,664.5751699874714
network (every seed),2x256,data,1,all,20-200 GeV,backward,737,70.2077999999965,2.8399623510324545,923.1548833692904,0.4123069814880864,845.1854813566134
network (every seed),2x256,data,1,0.05-2 mm,all,all,436,0.6499827500010724,0.10936323150190219,0.9474629294459191,5.7966929034591885e-05,0.0014504663710113164
network (every seed),2x256,data,1,0.05-2 mm,all,forward,218,0.6499827500010724,0.11426994092289533,1.0065568451089695,5.774091960120131e-05,0.0013885095398791095
network (every seed),2x256,data,1,0.05-2 mm,all,backward,218,0.6499827500010724,0.1053378823598905,0.8742378864553756,5.7966929034591885e-05,0.0013852150061666037
network (every seed),2x256,data,1,0.05-2 mm,1-5 GeV,all,248,0.6499792499998875,0.1877409971484667,1.204037669299396,0.00017107345229305793,0.0027131108026878788
network (every seed),2x256,data,1,0.05-2 mm,1-5 GeV,forward,124,0.6499792499998875,0.22287752585725684,1.2015374570694348,0.0001673394649515103,0.002634423991310084
network (every seed),2x256,data,1,0.05-2 mm,1-5 GeV,backward,124,0.6499792499998875,0.16401610392335897,1.1965507190268443,0.00017107345229305793,0.0026471014251683274
network (every seed),2x256,data,1,0.05-2 mm,5-20 GeV,all,142,0.6499850000000151,0.08466741994084259,0.2466098191840515,1.676713168308197e-05,0.00042413095684423513
