arm,tag,mode,seed,width,depth,leg,node,node_c,is_endpoint,med_um,p95_um,n
residual,residual_w50_physics_s8,physics,8,50,4,B,4,0.5917173212478248,False,835.395871401559,8295.133130635992,564
residual,residual_w50_physics_s8,physics,8,50,4,B,5,0.7627662049581645,False,936.1063558455385,13856.688795912083,564
residual,residual_w50_physics_s8,physics,8,50,4,B,6,0.8983332387068134,False,1057.2024989015745,20906.468633795314,564
residual,residual_w50_physics_s8,physics,8,50,4,B,7,0.9801449282487681,False,1100.6277170376252,30248.070991177934,564
residual,residual_w50_physics_s8,physics,8,50,4,B,8,1.0,True,1191.9141252041782,30326.396561103404,564
residual,residual_w50_physics_s8,physics,8,50,4,C,0,0.019855071751231912,False,0.014290853187048924,3.9823305371555833,2793
residual,residual_w50_physics_s8,physics,8,50,4,C,1,0.10166676129318664,False,0.05161612796200643,14.080467153587508,2793
residual,residual_w50_physics_s8,physics,8,50,4,C,2,0.2372337950418355,False,0.2721964287957235,70.17611474599904,2793
residual,residual_w50_physics_s8,physics,8,50,4,C,3,0.4082826787521751,False,0.35995055544191246,108.52645757067923,2793
residual,residual_w50_physics_s8,physics,8,50,4,C,4,0.5917173212478248,False,0.5573121836448536,116.49569422591269,2793
residual,residual_w50_physics_s8,physics,8,50,4,C,5,0.7627662049581645,False,0.7608784812873637,154.72948123999697,2793
residual,residual_w50_physics_s8,physics,8,50,4,C,6,0.8983332387068134,False,0.9779723187648415,191.69919510353571,2793
residual,residual_w50_physics_s8,physics,8,50,4,C,7,0.9801449282487681,False,1.1214316118639545,221.02813585361807,2793
residual,residual_w50_physics_s8,physics,8,50,4,C,8,1.0,True,1.179154449991504,228.29177594524603,2793
residual,residual_w50_physics_s9,physics,9,50,4,A,0,0.019855071751231912,False,0.0332921662578034,392.47153517941234,604
residual,residual_w50_physics_s9,physics,9,50,4,A,1,0.10166676129318664,False,0.08538051455442286,814.3513706791172,604
residual,residual_w50_physics_s9,physics,9,50,4,A,2,0.2372337950418355,False,0.31126238746753687,2509.2653483954227,604
residual,residual_w50_physics_s9,physics,9,50,4,A,3,0.4082826787521751,False,0.812086438908094,5339.239148947729,604
residual,residual_w50_physics_s9,physics,9,50,4,A,4,0.5917173212478248,False,1.8846986887611217,7146.150710530983,604
residual,residual_w50_physics_s9,physics,9,50,4,A,5,0.7627662049581645,False,2.9319054810064693,12689.71213312627,604
residual,residual_w50_physics_s9,physics,9,50,4,A,6,0.8983332387068134,False,3.678308946831632,16774.802122062825,604
residual,residual_w50_physics_s9,physics,9,50,4,A,7,0.9801449282487681,False,4.143791645705774,20070.884396499372,604
residual,residual_w50_physics_s9,physics,9,50,4,A,8,1.0,True,4.289758149690959,21259.14751541187,604
residual,residual_w50_physics_s9,physics,9,50,4,B,0,0.019855071751231912,False,65.22905356616704,447.02687600602087,564
residual,residual_w50_physics_s9,physics,9,50,4,B,1,0.10166676129318664,False,76.64861713939786,791.6388616807949,564
residual,residual_w50_physics_s9,physics,9,50,4,B,2,0.2372337950418355,False,325.47639723411237,2277.0666414852617,564
residual,residual_w50_physics_s9,physics,9,50,4,B,3,0.4082826787521751,False,583.4851129895071,4540.409099223105,564
residual,residual_w50_physics_s9,physics,9,50,4,B,4,0.5917173212478248,False,804.2443271959421,8582.123935614924,564
residual,residual_w50_physics_s9,physics,9,50,4,B,5,0.7627662049581645,False,908.6621189695592,11617.49934082203,564
residual,residual_w50_physics_s9,physics,9,50,4,B,6,0.8983332387068134,False,1032.9864575356282,16237.630635227652,564
residual,residual_w50_physics_s9,physics,9,50,4,B,7,0.9801449282487681,False,1113.2736779616012,25772.66549490275,564
residual,residual_w50_physics_s9,physics,9,50,4,B,8,1.0,True,1185.0426225426531,26372.541013953673,564
residual,residual_w50_physics_s9,physics,9,50,4,C,0,0.019855071751231912,False,0.012740012074630158,3.7393078944322906,2793
residual,residual_w50_physics_s9,physics,9,50,4,C,1,0.10166676129318664,False,0.060363762258930365,20.387495058184925,2793
residual,residual_w50_physics_s9,physics,9,50,4,C,2,0.2372337950418355,False,0.20042029381217574,64.56640624625722,2793
residual,residual_w50_physics_s9,physics,9,50,4,C,3,0.4082826787521751,False,0.4185389854001187,129.52621341715712,2793
residual,residual_w50_physics_s9,physics,9,50,4,C,4,0.5917173212478248,False,0.593727988871251,161.97579414586022,2793
residual,residual_w50_physics_s9,physics,9,50,4,C,5,0.7627662049581645,False,0.8572717775425787,190.89816432674493,2793
residual,residual_w50_physics_s9,physics,9,50,4,C,6,0.8983332387068134,False,1.135073987292401,220.58455893158003,2793
residual,residual_w50_physics_s9,physics,9,50,4,C,7,0.9801449282487681,False,1.3058923152984292,238.88861842789322,2793
residual,residual_w50_physics_s9,physics,9,50,4,C,8,1.0,True,1.3638106409263884,244.95305955084083,2793
wave1,w100_data_s0,data,0,100,4,A,0,0.019855071751231912,False,251.78039845151528,5569.617671420201,604
wave1,w100_data_s0,data,0,100,4,A,1,0.10166676129318664,False,204.68798769992145,4208.946649379171,604
wave1,w100_data_s0,data,0,100,4,A,2,0.2372337950418355,False,201.18166897995326,4442.988111112247,604
wave1,w100_data_s0,data,0,100,4,A,3,0.4082826787521751,False,252.44986580253624,5529.494265993549,604
wave1,w100_data_s0,data,0,100,4,A,4,0.5917173212478248,False,271.40177803252266,5917.956100236849,604
wave1,w100_data_s0,data,0,100,4,A,5,0.7627662049581645,False,258.1496549551927,6018.548679154885,604
wave1,w100_data_s0,data,0,100,4,A,6,0.8983332387068134,False,251.07682085823023,7625.198685066191,604
wave1,w100_data_s0,data,0,100,4,A,7,0.9801449282487681,False,352.1556980375692,9608.208801249613,604
wave1,w100_data_s0,data,0,100,4,A,8,1.0,True,406.3094961346275,10445.08737291417,604
wave1,w100_data_s0,data,0,100,4,B,0,0.019855071751231912,False,871.9900139693344,6285.463607266295,564
wave1,w100_data_s0,data,0,100,4,B,1,0.10166676129318664,False,655.4908054967932,4548.0206612702,564
wave1,w100_data_s0,data,0,100,4,B,2,0.2372337950418355,False,593.2933108232028,5405.4222743156515,564
wave1,w100_data_s0,data,0,100,4,B,3,0.4082826787521751,False,632.7471640887694,7094.73301021564,564
wave1,w100_data_s0,data,0,100,4,B,4,0.5917173212478248,False,671.8131231013693,8171.578931484629,564
wave1,w100_data_s0,data,0,100,4,B,5,0.7627662049581645,False,743.3265796835968,10042.902220397844,564
wave1,w100_data_s0,data,0,100,4,B,6,0.8983332387068134,False,791.4064437174204,11940.826188965731,564
wave1,w100_data_s0,data,0,100,4,B,7,0.9801449282487681,False,977.9283302977531,13162.688221829647,564
wave1,w100_data_s0,data,0,100,4,B,8,1.0,True,1055.2882376214507,14214.759500395345,564
wave1,w100_data_s0,data,0,100,4,C,0,0.019855071751231912,False,253.0516041103823,1940.520169601094,2793
wave1,w100_data_s0,data,0,100,4,C,1,0.10166676129318664,False,189.39089001980847,1555.0440022901275,2793
wave1,w100_data_s0,data,0,100,4,C,2,0.2372337950418355,False,180.18229887933845,1668.2383690668257,2793
wave1,w100_data_s0,data,0,100,4,C,3,0.4082826787521751,False,192.40432388812056,1589.1969504378585,2793
wave1,w100_data_s0,data,0,100,4,C,4,0.5917173212478248,False,179.20028405512767,1539.3868763901555,2793
wave1,w100_data_s0,data,0,100,4,C,5,0.7627662049581645,False,162.89597442937165,1546.8109479607165,2793
wave1,w100_data_s0,data,0,100,4,C,6,0.8983332387068134,False,188.18238646018239,1811.6902991221332,2793
wave1,w100_data_s0,data,0,100,4,C,7,0.9801449282487681,False,222.75761145303363,2171.414231329664,2793
wave1,w100_data_s0,data,0,100,4,C,8,1.0,True,235.24245647151432,2192.830028219214,2793
wave1,w100_data_s1,data,1,100,4,A,0,0.019855071751231912,False,326.67925689479597,5132.508690093144,604
wave1,w100_data_s1,data,1,100,4,A,1,0.10166676129318664,False,289.3206868496618,4259.370271706486,604
wave1,w100_data_s1,data,1,100,4,A,2,0.2372337950418355,False,284.6176530635423,4409.467711052447,604
wave1,w100_data_s1,data,1,100,4,A,3,0.4082826787521751,False,219.2250313582947,5513.603242048745,604
wave1,w100_data_s1,data,1,100,4,A,4,0.5917173212478248,False,184.04744874226753,5911.414460772215,604
wave1,w100_data_s1,data,1,100,4,A,5,0.7627662049581645,False,284.2960611734003,8471.034687657684,604
wave1,w100_data_s1,data,1,100,4,A,6,0.8983332387068134,False,329.00077394544735,9436.228414652785,604
wave1,w100_data_s1,data,1,100,4,A,7,0.9801449282487681,False,372.1691234329568,11362.556152974055,604
wave1,w100_data_s1,data,1,100,4,A,8,1.0,True,384.7744183834485,12509.131645216677,604
wave1,w100_data_s1,data,1,100,4,B,0,0.019855071751231912,False,876.4783145422603,5583.523875171037,564
wave1,w100_data_s1,data,1,100,4,B,1,0.10166676129318664,False,661.5333049386561,5094.156767365298,564
wave1,w100_data_s1,data,1,100,4,B,2,0.2372337950418355,False,570.029247731938,6069.717237628691,564
wave1,w100_data_s1,data,1,100,4,B,3,0.4082826787521751,False,608.3370351074535,6301.274952291451,564
wave1,w100_data_s1,data,1,100,4,B,4,0.5917173212478248,False,803.4298080360793,8150.596139652315,564
wave1,w100_data_s1,data,1,100,4,B,5,0.7627662049581645,False,855.3892141164638,8566.94332295965,564
wave1,w100_data_s1,data,1,100,4,B,6,0.8983332387068134,False,772.8750309204173,14839.381124252359,564
wave1,w100_data_s1,data,1,100,4,B,7,0.9801449282487681,False,905.3333110290378,19296.57755916881,564
wave1,w100_data_s1,data,1,100,4,B,8,1.0,True,933.283266795712,20127.43778121551,564
wave1,w100_data_s1,data,1,100,4,C,0,0.019855071751231912,False,279.24337523886675,2078.3352207572007,2793
wave1,w100_data_s1,data,1,100,4,C,1,0.10166676129318664,False,186.11262197041967,1798.455874996604,2793
wave1,w100_data_s1,data,1,100,4,C,2,0.2372337950418355,False,205.56871230467522,1652.2899987353646,2793
wave1,w100_data_s1,data,1,100,4,C,3,0.4082826787521751,False,189.22589726565775,1579.310655258968,2793
wave1,w100_data_s1,data,1,100,4,C,4,0.5917173212478248,False,207.66082394411,1630.21997819984,2793
wave1,w100_data_s1,data,1,100,4,C,5,0.7627662049581645,False,202.97194603828572,1769.1678879829867,2793
wave1,w100_data_s1,data,1,100,4,C,6,0.8983332387068134,False,202.8506040841762,2064.6222743344206,2793
wave1,w100_data_s1,data,1,100,4,C,7,0.9801449282487681,False,251.21210120238402,2198.4178990680803,2793
wave1,w100_data_s1,data,1,100,4,C,8,1.0,True,261.9172081449044,2352.5024923948536,2793
wave1,w100_data_s2,data,2,100,4,A,0,0.019855071751231912,False,282.405410692258,5380.5878488502685,604
wave1,w100_data_s2,data,2,100,4,A,1,0.10166676129318664,False,268.9973807844473,3727.201315843734,604
wave1,w100_data_s2,data,2,100,4,A,2,0.2372337950418355,False,271.2434407950759,4248.3539236579245,604
wave1,w100_data_s2,data,2,100,4,A,3,0.4082826787521751,False,320.44099959127607,4739.7644736482935,604
wave1,w100_data_s2,data,2,100,4,A,4,0.5917173212478248,False,322.9148960332946,5916.364980743989,604
wave1,w100_data_s2,data,2,100,4,A,5,0.7627662049581645,False,281.15477580407696,7777.479932685522,604
wave1,w100_data_s2,data,2,100,4,A,6,0.8983332387068134,False,257.5805315316775,8245.305256094776,604
wave1,w100_data_s2,data,2,100,4,A,7,0.9801449282487681,False,278.44961019684115,9757.541853360937,604
wave1,w100_data_s2,data,2,100,4,A,8,1.0,True,294.5872648497457,10172.572078526764,604
wave1,w100_data_s2,data,2,100,4,B,0,0.019855071751231912,False,694.8751580532714,5401.41178451345,564
wave1,w100_data_s2,data,2,100,4,B,1,0.10166676129318664,False,501.06153419203815,4469.7101108444185,564
wave1,w100_data_s2,data,2,100,4,B,2,0.2372337950418355,False,552.8736551485594,5245.146434554414,564
wave1,w100_data_s2,data,2,100,4,B,3,0.4082826787521751,False,701.2747945600051,5948.198128274439,564
wave1,w100_data_s2,data,2,100,4,B,4,0.5917173212478248,False,762.3784183080371,8192.634366045344,564
wave1,w100_data_s2,data,2,100,4,B,5,0.7627662049581645,False,730.6120584464537,9091.62687681162,564
wave1,w100_data_s2,data,2,100,4,B,6,0.8983332387068134,False,704.0677411867105,14411.194742807229,564
wave1,w100_data_s2,data,2,100,4,B,7,0.9801449282487681,False,817.2650695409693,16922.493139598428,564
wave1,w100_data_s2,data,2,100,4,B,8,1.0,True,868.5317601025347,18394.825563886494,564
wave1,w100_data_s2,data,2,100,4,C,0,0.019855071751231912,False,213.4308353081016,1659.282333499869,2793
wave1,w100_data_s2,data,2,100,4,C,1,0.10166676129318664,False,173.18056694002593,1572.5655215212216,2793
wave1,w100_data_s2,data,2,100,4,C,2,0.2372337950418355,False,182.78060840559363,1486.6692594840488,2793
